row_index,workflow_history,subject_as_recorded,subject_fast,source_authority_uri
329,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.334Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.159Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.620Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.154Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Sufism--Doctrines--Early works to 1800.,http://id.worldcat.org/fast/1137260,
330,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.334Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.159Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.154Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Sufism--Early works to 1800.,http://id.worldcat.org/fast/1137257,
331,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.334Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.154Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Šibenik (Croatia),http://id.worldcat.org/fast/1224473,
332,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.334Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.154Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Talismans--Early works to 1800.,http://id.worldcat.org/fast/1142279,
333,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.335Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.154Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Talismans--Religious aspects--Early works to 1800.,http://id.worldcat.org/fast/1142279,
334,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.335Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.154Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Talismans--Religious aspects--Islam--Early works to 1800.,http://id.worldcat.org/fast/1142279|http://id.worldcat.org/fast/979776,
335,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.335Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.154Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Talismans--Religious aspects--Islam.,http://id.worldcat.org/fast/1142279|http://id.worldcat.org/fast/979776,
336,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Tamazight poetry--Morocco--Texts.,http://id.worldcat.org/fast/1142403|http://id.worldcat.org/fast/1205592|http://id.worldcat.org/fast/1423705,
337,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Taqlīd--Early works to 1800.,http://id.worldcat.org/fast/1143038,
338,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Taxation--Italy--Barga.,http://id.worldcat.org/fast/1143876|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1235479,
339,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Teeth--Care and hygiene--Religious aspects--Islam--Early works to 1800.,http://id.worldcat.org/fast/1145720|http://id.worldcat.org/fast/979776,
340,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Tenth of Muḥarram--Prayers--Early works to 1800.,http://id.worldcat.org/fast/1147739|http://id.worldcat.org/fast/1074737,
341,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Textile industry--France--Early works to 1800.,http://id.worldcat.org/fast/1148828|http://id.worldcat.org/fast/1204289,
342,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.246Z",Textile industry--Italy--Early works to 1800.,http://id.worldcat.org/fast/1148828|http://id.worldcat.org/fast/1204565,
343,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Theology,http://id.worldcat.org/fast/1149559,
344,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z","Theology, Doctrinal--History--Middle Ages, 600-1500--Early works to 1800.",http://id.worldcat.org/fast/1149617|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1020301,
345,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z","Theology, Doctrinal--Middle Ages.",http://id.worldcat.org/fast/1907241,
346,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z","Theology, Doctrinal.",http://id.worldcat.org/fast/1149617,
347,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Theology--Early works to 1800.,http://id.worldcat.org/fast/1149559,
348,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Theology.,http://id.worldcat.org/fast/1149559,
349,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Theseus (Greek mythology) in literature.,http://id.worldcat.org/fast/1149949,
350,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Time measurements--Early works to 1800.,http://id.worldcat.org/fast/1151135,
351,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Toothpicks--Religious aspects--Islam--Early works to 1800.,http://id.worldcat.org/fast/1152645|http://id.worldcat.org/fast/979776,
352,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Turbans--Religious aspects--Islam--Early works to 1800.,http://id.worldcat.org/fast/2019417,
353,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.694Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Turkey--History--1683-1829--Early works to 1800.,http://id.worldcat.org/fast/1208963|http://id.worldcat.org/fast/1411628,
354,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.434Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z","Turkey--History--Ottoman Empire, 1288-1918.",http://id.worldcat.org/fast/1208963|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1355456,
355,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Turkey--Politics and government--17th century--Early works to 1800.,http://id.worldcat.org/fast/1208963|http://id.worldcat.org/fast/1919741|http://id.worldcat.org/fast/1113663,
356,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Turkish language--Early works to 1800.,http://id.worldcat.org/fast/1159411,
357,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Tuscany (Italy)--Commerce--Early works to 1800.,http://id.worldcat.org/fast/1204477|http://id.worldcat.org/fast/869279,
358,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Tuscany (Italy)--Economic conditions--Early works to 1800.,http://id.worldcat.org/fast/1204477,
359,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Usury--Early works to 1800.,http://id.worldcat.org/fast/1163232,
360,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Vāmana (Hindu deity),http://id.worldcat.org/fast/1169392,
361,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Vedanta--Early works to 1800.,http://id.worldcat.org/fast/1164683,
362,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Vedanta.,http://id.worldcat.org/fast/1164683,
363,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-10T20:15:42.336Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-11T03:41:50.160Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:42:03.519Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-11T03:43:02.695Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:43:14.621Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-11T03:44:46.155Z | KNOWN SUBJECT RECON APPLIED 2022-05-11T03:45:18.435Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-11T03:57:51.247Z",Vishnu (Hindu deity),http://id.worldcat.org/fast/1167831,
