subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value,ds_qid
America--Discovery and exploration--Spanish,a--x--x,0,http://id.loc.gov/authorities/subjects/sh85004256,America;Discoveries in geography--Spanish,http://id.worldcat.org/fast/1239786;http://id.worldcat.org/fast/1695187,Q6860;Q38807
America--Discovery and exploration--Spanish--Sources,a--x--x--v,0,,America;Discoveries in geography--Spanish;Sources,http://id.worldcat.org/fast/1239786;http://id.worldcat.org/fast/1695187;http://id.worldcat.org/fast/1423900,Q6860;Q38807;Q2769
America--Early accounts to 1600,a--v,0,http://id.loc.gov/authorities/subjects/sh85004258,America,http://id.worldcat.org/fast/1239786,Q6860
Amulets,,openn-subjects,,Amulets,http://id.worldcat.org/fast/808063,Q18315
Amulets (Hinduism),a,fast,http://id.worldcat.org/fast/808067,Amulets (Hinduism),http://id.worldcat.org/fast/808067,Q27376
Amulets (Hinduism),a,0,http://id.loc.gov/authorities/subjects/sh85004691,Amulets (Hinduism),http://id.worldcat.org/fast/808067,Q27376
Amulets--India,a--z,0,,Amulets;India,http://id.worldcat.org/fast/808063;http://id.worldcat.org/fast/1210276,Q18315;Q26595
Ancestor worship,a,fast,http://id.worldcat.org/fast/808464,Ancestor worship,http://id.worldcat.org/fast/808464,Q26607
Ancestor worship--Hinduism,a--x,0,http://id.loc.gov/authorities/subjects/sh85004852,Ancestor worship--Hinduism,http://id.worldcat.org/fast/808468,Q26692
Ancestor worship--Hinduism,a--x,fast,http://id.worldcat.org/fast/808468,Ancestor worship--Hinduism,http://id.worldcat.org/fast/808468,Q26692
Ancestor worship--Hinduism--Early works to 1800,a--x--x,0,,Ancestor worship--Hinduism;Hinduism;Early works,http://id.worldcat.org/fast/808468;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636,Q26692;Q27213;Q300
Ancestor worship--India,a--z,0,,Ancestor worship;India,http://id.worldcat.org/fast/808464;http://id.worldcat.org/fast/1210276,Q26607;Q26595
Ancona (Italy : Province)--History,a--x,0,,Italy--Ancona (Province);History,http://id.worldcat.org/fast/1334218;http://id.worldcat.org/fast/958235,Q4971;Q6879
Ancona (Italy : Province)--History.,a--x,0,,Italy--Ancona (Province);History,http://id.worldcat.org/fast/1334218;http://id.worldcat.org/fast/958235,Q4971;Q6879
Ancona (Italy)--Commerce--16th century,a--x--y,0,,Italy--Ancona;Commerce;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1119851,Q6970;Q146;Q335
Ancona (Italy)--Commerce--16th century.,a--x--y,0,,Italy--Ancona;Commerce;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1119851,Q6970;Q146;Q335
"Ancona (Italy)--History, Military",a--x,0,,"Italy--Ancona;History, Military",http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/1353231,Q6970;Q4309
"Ancona (Italy)--History, Military.",a--x,0,,"Italy--Ancona;History, Military",http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/1353231,Q6970;Q4309
Ancona (Italy)--History--15th century,a--x--y,0,,Italy--Ancona;History;Fifteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q6970;Q6879;Q154
Ancona (Italy)--History--15th century.,a--x--y,0,,Italy--Ancona;History;Fifteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q6970;Q6879;Q154
Ancona (Italy)--History--16th century,a--x--y,0,,Italy--Ancona;History;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q6970;Q6879;Q335
Ancona (Italy)--History--16th century.,a--x--y,0,,Italy--Ancona;History;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q6970;Q6879;Q335
"Ancona (Italy)--History--Siege, 1174",a--x--y,0,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
"Ancona (Italy)--History--Siege, 1174.",a--x--y,0,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
"Ancona (Italy)--History--Siege, 1383",a--x--y,0,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
"Ancona (Italy)--History--Siege, 1383.",a--x--y,0,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
Andalusia (Spain)--History--13th century--Sources,a--x--y--v,0,,Spain--Andalusia;History;Thirteenth century;Sources,http://id.worldcat.org/fast/1217626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/1423900,Q6945;Q6879;Q245;Q2769
Andalusia (Spain)--History--13th century--Sources.,a--x--y--v,0,,Spain--Andalusia;History;Thirteenth century;Sources,http://id.worldcat.org/fast/1217626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/1423900,Q6945;Q6879;Q245;Q2769
Andenne (Belgium)--Church history,a--x,0,,Belgium--Andenne;Church history,http://id.worldcat.org/fast/1253903;http://id.worldcat.org/fast/1411629,Q7473;Q3608
Andenne (Belgium)--Church history.,a--x,0,,Belgium--Andenne;Church history,http://id.worldcat.org/fast/1253903;http://id.worldcat.org/fast/1411629,Q7473;Q3608
Anecdotes,a,fast,(OCoLC)fst00808608,Anecdotes,http://id.worldcat.org/fast/808608,Q27035
Anecdotes--Arab countries--Early works to 1800,a--z--v,0,,Anecdotes;Arab countries;Early works,http://id.worldcat.org/fast/1423876;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q27204;Q218;Q300
Angels,a,fast,http://id.worldcat.org/fast/808746,Angels,http://id.worldcat.org/fast/808746,Q7133
Angels.,a,fast,http://id.worldcat.org/fast/808746,Angels,http://id.worldcat.org/fast/808746,Q7133
Angels--Christianity--History of doctrines--Early works to 1800,a--x--x--v,0,,Angels--Christianity;Christianity;Early works,http://id.worldcat.org/fast/1766563;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636,Q12653;Q5915;Q300
Angels--Christianity--History of doctrines--Early works to 1800.,a--x--x--v,0,,Angels--Christianity;Christianity;Early works,http://id.worldcat.org/fast/1766563;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636,Q12653;Q5915;Q300
Angels--Early works to 1800,a--v,0,,Angels;Early works,http://id.worldcat.org/fast/808746;http://id.worldcat.org/fast/1411636,Q7133;Q300
Angels--Early works to 1800.,a--v,0,,Angels;Early works,http://id.worldcat.org/fast/808746;http://id.worldcat.org/fast/1411636,Q7133;Q300
Animal culture,a,fast,http://id.worldcat.org/fast/809131,Animal culture,http://id.worldcat.org/fast/809131,Q327
Animal culture.,a,fast,http://id.worldcat.org/fast/809131,Animal culture,http://id.worldcat.org/fast/809131,Q327
Animal culture--Early works to 1800,a--v,0,,Animal culture;Early works,http://id.worldcat.org/fast/809131;http://id.worldcat.org/fast/1411636,Q327;Q300
Animal culture--Early works to 1800.,a--v,0,,Animal culture;Early works,http://id.worldcat.org/fast/809131;http://id.worldcat.org/fast/1411636,Q327;Q300
Animals,a,fast,(OCoLC)fst00809468,Animals,http://id.worldcat.org/fast/809468,Q11309
Animals.,a,fast,(OCoLC)fst00809468,Animals,http://id.worldcat.org/fast/809468,Q11309
Animal sacrifice,a,fast,http://id.worldcat.org/fast/809382,Animal sacrifice,http://id.worldcat.org/fast/809382,Q27350
Animal sacrifice--India,a--z,0,,Animal sacrifice;India,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/1210276,Q27350;Q26595
Animal sacrifice--Religious aspects,a--x,0,,Animal sacrifice,http://id.worldcat.org/fast/809382,Q27350
Animal sacrifice--Religious aspects--Hinduism,a--x--x,0,,Animal sacrifice;Hinduism,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/957121,Q27350;Q27213
Animal sacrifice--Religious aspects--Hinduism--Early works to 1800,a--x--x--v,0,,Animal sacrifice;Hinduism;Early works,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636,Q27350;Q27213;Q300
Animals--Art,a--v,0,,Animals;Art,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1423702,Q11309;Q38573
Animals--Early works to 1800,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005249,Animals;Early works,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1411636,Q11309;Q300
Animals--Early works to 1800.,a--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005249,Animals;Early works,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1411636,Q11309;Q300
Animals in art,a,0,http://id.loc.gov/authorities/subjects/sh85005283,Animals in art,http://id.worldcat.org/fast/809573,Q26679
Animals in art,a,fast,http://id.worldcat.org/fast/809573,Animals in art,http://id.worldcat.org/fast/809573,Q26679
Animals--Poetry,a--v,0,http://id.loc.gov/authorities/subjects/sh85005262,Animals;Poetry,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1423828,Q11309;Q247
Animals--Religious aspects--Islam--Early works to 1800,a--x--x--v,0,,Animals--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/809526;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11287;Q3549;Q300
Animals--Religious aspects--Islam--Early works to 1800.,a--x--x--v,0,,Animals--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/809526;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11287;Q3549;Q300
Animals--Symbolic aspects,a--x,0,http://id.loc.gov/authorities/subjects/sh89004021,Animals--Symbolic aspects,http://id.worldcat.org/fast/809551,Q27433
Animals--Symbolic aspects,a--x,fast,http://id.worldcat.org/fast/809551,Animals--Symbolic aspects,http://id.worldcat.org/fast/809551,Q27433
Annecy (France)--History,a--x,0,,France--Annecy;History,http://id.worldcat.org/fast/1208990;http://id.worldcat.org/fast/958235,Q4212;Q6879
Annecy (France)--History.,a--x,0,,France--Annecy;History,http://id.worldcat.org/fast/1208990;http://id.worldcat.org/fast/958235,Q4212;Q6879
Annotated,,openn-subjects,,annotations,http://vocab.getty.edu/aat/300026100,Q251
Anti-Catholicism--England--Early works to 1800,a--z--v,0,,Anti-Catholicism;England;Early works,http://id.worldcat.org/fast/810287;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1411636,Q38808;Q320;Q300
Antichrist,a,fast,http://id.worldcat.org/fast/810461,Antichrist,http://id.worldcat.org/fast/810461,Q4796
Antichrist.,a,fast,http://id.worldcat.org/fast/810461,Antichrist,http://id.worldcat.org/fast/810461,Q4796
Antichrist--Early works to 1800,a--v,0,,Antichrist;Early works,http://id.worldcat.org/fast/810461;http://id.worldcat.org/fast/1411636,Q4796;Q300
Antichrist--Early works to 1800.,a--v,0,,Antichrist;Early works,http://id.worldcat.org/fast/810461;http://id.worldcat.org/fast/1411636,Q4796;Q300
Antichrist--Islam,a--x,fast,(OCoLC)fst02020216,Antichrist--Islam,http://id.worldcat.org/fast/2020216,Q11270
Antichrist--Islam.,a--x,fast,(OCoLC)fst02020216,Antichrist--Islam,http://id.worldcat.org/fast/2020216,Q11270
Antichrist--Islam--Early works to 1800,a--x--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005655,Antichrist--Islam;Islam;Early works,http://id.worldcat.org/fast/2020216;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11270;Q3549;Q300
Antichrist--Islam--Early works to 1800.,a--x--v,0,(uri) http://id.loc.gov/authorities/subjects/sh85005655,Antichrist--Islam;Islam;Early works,http://id.worldcat.org/fast/2020216;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q11270;Q3549;Q300
Anti-clericalism--England--16th century,a--z--y,0,,Anti-clericalism;England;Sixteenth century,http://id.worldcat.org/fast/810314;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1119851,Q38809;Q320;Q335
Antidotes--Early works to 1800,a--v,0,,Antidotes;Early works,http://id.worldcat.org/fast/810494;http://id.worldcat.org/fast/1411636,Q11463;Q300
Antidotes--Early works to 1800.,a--v,0,,Antidotes;Early works,http://id.worldcat.org/fast/810494;http://id.worldcat.org/fast/1411636,Q11463;Q300
Antiphonaries,a,fast,http://id.worldcat.org/fast/810657,Antiphonaries,http://id.worldcat.org/fast/810657,Q4306
Antiphonaries.,a,fast,http://id.worldcat.org/fast/810657,Antiphonaries,http://id.worldcat.org/fast/810657,Q4306
Antiphonaries--Early works to 1800,a--v,0,,Antiphonaries;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1411636,Q4306;Q300
Antiphonaries--France,a--z,0,,Antiphonaries;France,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1204289,Q4306;Q152
Antiphonaries--France.,a--z,0,,Antiphonaries;France,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1204289,Q4306;Q152
Antiphonaries--Italy--Manuscripts--Early works to 1800,a--z--v--v,0,,Antiphonaries;Italy;Manuscripts;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411636,Q4306;Q249;Q331;Q300
Antiphonaries--Manuscripts,a--x,0,,Antiphonaries--Manuscripts,http://id.worldcat.org/fast/810659,Q5844
Antiphonaries--Manuscripts.,a--x,0,,Antiphonaries--Manuscripts,http://id.worldcat.org/fast/810659,Q5844
Antiphonaries--Spain--Early works to 1800,a--z--v,0,,Antiphonaries;Spain;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636,Q4306;Q343;Q300
Antiphonaries--Spain--Manuscripts--Early works to 1800,a--z--v--v,0,,Antiphonaries;Spain;Manuscripts;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411636,Q4306;Q343;Q331;Q300
Antiphonaries--Specimens,a--v,0,,Antiphonaries;Specimens,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423861,Q4306;Q239
Antiphonaries--Specimens.,a--v,0,,Antiphonaries;Specimens,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423861,Q4306;Q239
Antiphonaries--Texts--Early works to 1800,a--v--v,0,,Antiphonaries;Texts;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4306;Q3066;Q300
Antiphonaries--Texts--Early works to 1800.,a--v--v,0,,Antiphonaries;Texts;Early works,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4306;Q3066;Q300
Antiphonary,,openn-subjects,,Antiphonaries,http://id.worldcat.org/fast/810657,Q4306
Antiphons (Music),a,fast,http://id.worldcat.org/fast/810660,Antiphons (Music),http://id.worldcat.org/fast/810660,Q7355
Antiphons (Music)--Early works to 1800,a--v,0,,Antiphons (Music);Early works,http://id.worldcat.org/fast/810660;http://id.worldcat.org/fast/1411636,Q7355;Q300
Antiphons (Music)--Early works to 1800.,a--v,0,,Antiphons (Music);Early works,http://id.worldcat.org/fast/810660;http://id.worldcat.org/fast/1411636,Q7355;Q300
Antiquities,a,fast,(OCoLC)fst00810745,Antiquities,http://id.worldcat.org/fast/810745,Q10794
Antiquities.,a,fast,(OCoLC)fst00810745,Antiquities,http://id.worldcat.org/fast/810745,Q10794
Aphorisms and apothegms,a,0,,Aphorisms and apothegms,http://id.worldcat.org/fast/811330,Q11404
Aphrodisiacs--Islamic Empire--Early works to 1800,a--z--v,0,,Aphrodisiacs;Islamic Empire;Early works,http://id.worldcat.org/fast/811336;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q11275;Q11211;Q300
Aphrodisiacs--Islamic Empire--Early works to 1800.,a--z--v,0,,Aphrodisiacs;Islamic Empire;Early works,http://id.worldcat.org/fast/811336;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q11275;Q11211;Q300
Apocryphal books,a,0,,Apocryphal books,http://id.worldcat.org/fast/811408,Q38810
Apologetics--Early works to 1800,a--v,0,,Apologetics;Early works,http://id.worldcat.org/fast/811449;http://id.worldcat.org/fast/1411636,Q5940;Q300
Apologetics--Early works to 1800.,a--v,0,,Apologetics;Early works,http://id.worldcat.org/fast/811449;http://id.worldcat.org/fast/1411636,Q5940;Q300
Apostles in art,a,fast,http://id.worldcat.org/fast/811486,Apostles in art,http://id.worldcat.org/fast/811486,Q7453
Apostles in art,a,0,http://id.loc.gov/authorities/subjects/sh85006055,Apostles in art,http://id.worldcat.org/fast/811486,Q7453
Apostles in art.,a,fast,http://id.worldcat.org/fast/811486,Apostles in art,http://id.worldcat.org/fast/811486,Q7453
Apostles in art.,a,0,http://id.loc.gov/authorities/subjects/sh85006055,Apostles in art,http://id.worldcat.org/fast/811486,Q7453
Apsaras,a,fast,http://id.worldcat.org/fast/811851,Apsaras,http://id.worldcat.org/fast/811851,Q27219
Apsaras--Buddhism--Pictorial works,a--x--v,0,,Apsaras;Buddhism;Pictorial works,http://id.worldcat.org/fast/811851;http://id.worldcat.org/fast/840028;http://id.worldcat.org/fast/1423874,Q27219;Q26853;Q240
Aqueducts,a,fast,http://id.worldcat.org/fast/812149,Aqueducts,http://id.worldcat.org/fast/812149,Q259
Aqueducts.,a,fast,http://id.worldcat.org/fast/812149,Aqueducts,http://id.worldcat.org/fast/812149,Q259
Aqueducts--Italy--Rome--Early works to 1800,a--z--z--v,0,,Aqueducts;Italy--Rome;Rome (Empire);Early works,http://id.worldcat.org/fast/812149;http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1411636,Q259;Q278;Q3038;Q300
Aqueducts--Italy--Rome--Early works to 1800.,a--z--z--v,0,,Aqueducts;Italy--Rome;Rome (Empire);Early works,http://id.worldcat.org/fast/812149;http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1204885;http://id.worldcat.org/fast/1411636,Q259;Q278;Q3038;Q300
Aquileia (Italy)--History--To 1500,a--x--y,0,http://id.loc.gov/authorities/subjects/sh2002003927,Italy--Aquileia;History,http://id.worldcat.org/fast/1202897;http://id.worldcat.org/fast/958235,Q7779;Q6879
Aquileia (Italy)--History--To 1500.,a--x--y,0,http://id.loc.gov/authorities/subjects/sh2002003927,Italy--Aquileia;History,http://id.worldcat.org/fast/1202897;http://id.worldcat.org/fast/958235,Q7779;Q6879
Arab countries,a,fast,http://id.worldcat.org/fast/1240128,Arab countries,http://id.worldcat.org/fast/1240128,Q218
Arab countries.,a,fast,http://id.worldcat.org/fast/1240128,Arab countries,http://id.worldcat.org/fast/1240128,Q218
Arabe (Langue)--Étymologie--Noms--Ouvrages avant 1800,a--x--x--v,6,,Arabic language--Etymology;Great Britain. National Offender Management Service;Early works,http://id.worldcat.org/fast/812326;http://id.worldcat.org/fast/1608525;http://id.worldcat.org/fast/1411636,Q11220;Q11468;Q300
Arabe (Langue)--Étymologie--Noms--Ouvrages avant 1800.,a--x--x--v,6,,Arabic language--Etymology;Great Britain. National Offender Management Service;Early works,http://id.worldcat.org/fast/812326;http://id.worldcat.org/fast/1608525;http://id.worldcat.org/fast/1411636,Q11220;Q11468;Q300
