title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label_add,ds_qid_add,authorized_label,ds_qid
Sheṭar harshaʼah; ʻal devar ḳenas ha-shidukhin,שטר הרשאה,Power of attorney,שטר הרשאה,Legal text;Hebrew text,Q8041;Q75984,,
Teshuvah; mi niḳra talmid ḥakham,תשובה,,,Hebrew texts,Q44123,,
Yizkor; ʻal bene mishpaḥat Leblin] /,יזכור,,,Hebrew texts,Q44123,,
Teshuvah; be-ʻinyan ḳiyum sheṭarot,תשובה,Responsa,תשובה,Responsa,Q75989,,
Igeret mishpaḥtit; be-Yidish ṿe-ʻIvrit] /,אגרת משפחתית,,,Letter;Hebrew text,Q1454;Q75984,,
Sheṭar mekhirah; 1806,שטר מכירה,Transaction deed,,Deed,Q1319,,
"Pinḳas; bet ha-keneset ha-gedolah bi-Mantova, 1693-1712",פנקס,Pinḳas,פנקס,Pinkas;Records,Q76009;Q8300,,
Igrot; le-ḥakhme Ṭurḳyah,אגרות,Igron,אגרון,Fees,Q76027,,
Nusḥe sheṭarot,נוסחי שטרות,,,Hebrew texts,Q44123,,
Igeret rabane Ḥevron el Yaʻaḳov Yisʹrael Ḳarmi; hamlatsah be-ʻad ha-Shadar Yitsḥaḳ Moṭro,אגרת רבני חברון אל יעקב ישראל קרמי,,,Letter;Hebrew text,Q1454;Q75984,,
Derashat hodayah; ʻal havraʼah mi-maḥalah] /,דרשת הודיה,,,Derashot,Q75995,,
Igeret ha-teshuvah /,אגרת התשובה,,,Letter;Hebrew text,Q1454;Q75984,,
Sefer ha-Yirʼah /,ספר היראה,,,Hebrew texts,Q44123,,
Targum Onkelos la-Torah; Devarim 1:23-2:21; 13:6-15:6,תרגום אונקלוס לתורה,Onkelos,אונקלוס,Torah;Deuteronomy,Q42434;Q20449,,
Seder ha-teḳufot; asher heʻetaḳti otam mi-tiḳun Yisʹakhar,סדר התקופות,,,Calendar,Q1122,,
Targum Yerushalmi la-Torah,תרגום ירושלמי לתורה,Targum Yerushalmi la-torah,תרגום ירושלמי לתורה,Torah,Q42434,,
Maʻasʹeh merkavah; ḳeṭaʻ,מעשה מרכבה,,,Hebrew texts,Q44123,,
"Perush neviʼim; Yehoshuʻa, ḳeṭaʻ",פרוש נביאים,,,Hebrew commentary,Q75988,,
Derashot ṿe-ḥidushim; ʻal ha-miḳra ṿeha-talmud,דרשות וחדושים,,,Talmudic text;Sermons,Q76002;Q1400,,
Perush ʻal ha-torah; ʻal parashiyot Aḥare mot - Ba-midbar,פרוש על התורה,,,Hebrew commentary,Q75988,,
Alfa beta de-ben Sira; shete ha-nuseḥaʼot,אלפא ביתא דבן סירא,Alphabet of Ben Sira,אלפא ביתא דבן סירא,Alphabet of Sirach,Q76084,,
Ḥidushim ṿe-heʻarot ʻal ha-talmud; seder Ḳodashim,חדושים והערות על התלמוד,,,Talmudic text,Q76002,,
Ḥidushim ʻal ha-Torah; ṿe-liḳuṭe halakhot,חדושים על התורה,,,Torah commentary,Q44107,,
"Perushim, ḥidushim ṿe-derashot; ʻal ha-torah ṿe-masekhet Avot","פרושים, חדושים ודרשות",,,Derashot,Q75995,,
Derushim; sheʼelot u-teshuvot ve-ḥidushim ʻal ha-talmud ṿe-shulḥan ʻarukh,דרושים,,,Responsa;Torah commentary,Q75989;Q44107,,
Sefer naftali /,ספר נפתלי,,,Hebrew texts,Q44123,,
Liḳuṭim ʻal berakhot,לקוטים על ברכות,,,Hebrew texts,Q44123,,
Shete igrot; el ḳehilot be-kurdistan] /,שתי אגרות,,,Hebrew texts,Q44123,,
Sefer shaʻare tsedeḳ,ספר שערי צדק,,,Hebrew texts,Q44123,,
Letter from Shadal (Samuel David Luzzatto) to Max Letteris,,,,Letter,Q1454,,
Derushe ḥeftsi bah,דרושי חפצי בה,,,Sermons,Q1400,,
Leḥem min ha-shamayim; asher bo kitsur ha-mitsvot ke-sidran meha-sefarim,לחם מן השמים,Kabalah,קבלה,Kabbalistic texts,Q39650,,
Synagogue absenteeism [manuscript,,,,Polemics,Q18422,,
Book of Ezekiel; with commentary,,Bible,,Book of Ezekiel;Commentary on Ezekiel;Bible commentary,Q1342;Q39135;Q1433,,
"Haftarot; Metsoraʻ, Kedoshim, Aḥare Mot, Be-har, Ba-Midbar",הפטרות,Haftarot,הפטרות,Haftarah,Q44119,,
Haftarot; Be-reshit- Lekh lekha,הפטרות,Haftarot,הפטרות,Haftarah,Q44119,,
Ḥidushim; ʻal ha-Talmud,חדושים,Talmud (commentaries),תלמוד (פרשנות),Talmudic text,Q76002,,
Ḥidushim ṿe-derashot; ʻal parashiyot ha-shavuʻa u-maʼamare hazal,חדושים ודרשות,Torah (commentaries),תורה (פרשנות),Torah commentary,Q44107,,
Perush; ʻal Mishne Torah] /,פרוש,,,Mishneh Torah,Q39762,,
Leḳute dinim] /,לקוטי דינים,,,Hebrew texts,Q44123,,
Hilkhot pesaḥ,הלכות פסח,Jewish law,הלכה,Passover laws,Q76073,,
Perush ha-Torah le-Ibn ʻEzra; Shemot 13:18- Va-yikra 27:17,פרוש התורה לאבן עזרא,,,Hebrew commentary,Q75988,,
Goral ha-ḥol /,גורל החול,,,Divination texts,Q27675,,
Sefer ha-sheʼelot; Ladino] /,ספר השאלות,,,Hebrew texts,Q44123,,
ʻArbaʻah ṭurim; hilkhot shabat,ארבעה טורים,,,Hebrew texts,Q44123,,
Mi she-berakh,מי שברך,Siddur,תפלה,Siddur,Q40025,,
Derashah le-berit milah; Ladino,דרשה לברית מילה,Berit milah,ברית מילה,Text on circumcision;Hebrew text,Q75990;Q75984,,
"Targum; le-hafṭarot yom 1,7,8 shel Pesaḥ",תרגום,Bible,תרגום,Haftarah,Q44119,,
Seder hashkavah,סדר השכבה,Siddur,תפלה,Siddur,Q40025,,
Perush ʻal mishneh torah; Madaʻ- Ahavah- Zemanim- Kedushah,פרוש על משנה תורה,Mishneh torah (commentaries),משנה תורה (פרשנות),Mishneh Torah,Q39762,,
Ḥozeḳ yad; ṿe-hu ha-yad ha-ḥazaḳah asher ʻasʹah Mosheh ben Maimon ṿe-ḥibarti...be-mahut ha-shir /,חוזק יד,,,Hebrew texts,Q44123,,
Proposizioni relative al corso esegetico /,,,,Treatise,Q68724,,
Perush ha-Torah le-Shadal; Ṿa-yikra- Devarim,"פרוש התורה לשד""ל",,,Hebrew commentary,Q75988,,
Liḳute Torah,ליקוטי תורה,Torah (commentary),תורה (פרשנות),Torah commentary,Q44107,,
Tafsir; al megila /,תפסיר,,,Tafsir,Q76085,,
Hagahot; ʻal sefer ḥaye Avraham,הגהות,Ḥaye Avraham (commentary),חיי אברהם (פרשנות),Commentary on the life of Abraham,Q76086,,
Maḳor ḥayim,מקור חיים,,,Hebrew texts,Q44123,,
Levush ha-tekhelet; ḳeṭaʻim,לבוש התכלת,,,Hebrew texts,Q44123,,
Perush maʼamar ha-zohar /,פירוש מאמר הזוהר,,,Hebrew commentary,Q75988,,
Goralot,גורלות,Cábala,קבלה,Kabbalah,Q44105,,
Ḳovets ʻinyane shabtaʼut ṿe-kabalah,קובץ עניני שבתאות וקבלה,,,Kabbalistic texts,Q39650,,
Shaʻar Shemini mi-sefer ʻets ḥayim; ve-hu shaʻar ha-gilgulim,שער ח' מספר עץ חיים,,,Hebrew texts,Q44123,,
Mavo shaʻarim,מבא שערים,,,Hebrew texts,Q44123,,
Nosha sod barukh she-amar; ʻal derekh ha-neʻelam,נוסח סוד ברוך שאמר,Jewish prayer (kabalistic commentary),תפילות (פרשנות קבלית),Kabbalistic texts,Q39650,,
Sefer liḳuṭim /,ספר לקוטים,,,Hebrew texts,Q44123,,
Pirḳe merkavah,פרקי מרכבה,Maʻaśeh merkavah,מעשה מרכבה,Mystical texts,Q76087,,
Perush shem; shel arbʻa otiyot,פירוש שם,Kabalah,קבלה,Kabbalistic texts,Q39650,,
Sefer otsrot ḥayim; ḳeṭʻa,ספר אוצרות חיים,,,Hebrew texts,Q44123,,
Milon le-ḥaruzim,מלון לחרוזים,,,Hebrew texts,Q44123,,
Ḳovets pitgamim meha-talmud,קובץ פתגמים מהתלמוד,,,Talmudic text,Q76002,,
Teshuvah,תשובה,Responsa,"שו""ת",Responsa,Q75989,,
Gedulat Mosheh,גדלת משה,Midrash,מדרש,Midrash,Q76015,,
Midrash Tanḥuma; Be-reshit- Shemot,מדרש תנחומא,Midrash Tanḥuma,מדרש תנחומא,Midrash,Q76015,,
Ḥidushim; ʻal shulḥan ʻarukh yore deʻah ve-ḥoshen mishpaṭ,חדושים,,,Hebrew commentary,Q75988,,
Ḥidushim ve-sheʼelot u-teshuvot; le-fi seder shulḥan ʻarukh] /,חדושים ושאלות ותשובות,,,Responsa,Q75989,,
Hilkhot shabat /,הלכות שבת,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Hilkhot ṭerefot,הלכות טרפות,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Mishneh torah; sefer ṭohorah,משנה תורה,,,Mishneh Torah,Q39762,,
Mishneh torah; sefer ḳedushah,משנה תורה,,,Mishneh Torah,Q39762,,
Mishneh torah; sefer ha-Madaʻ- Ahavah,משנה תורה,,,Mishneh Torah,Q39762,,
"Mishneh torah; sefer zemanim, hilkhot taʻaniyot 1:1-1:8",משנה תורה,,,Mishneh Torah,Q39762,,
Taḳanot Larisa,תקנות לארסו,Taḳanot,תקנות,Taḳanot;Legal texts,Q76010;Q6030,,
Igeret; el Shimʻon Shemuʼel Duga /,אגרת,,,Letter;Hebrew text,Q1454;Q75984,,
Igeret; el bet ha-sefer be-Ionnina ʻal aidre ha-limudim me-et hore ha-talmidim,אגרת,Igeret,אגרת,Letter;Hebrew text,Q1454;Q75984,,
Derashot; ḳeṭaʻa,דרשות,Homilies,דרשות,Homilies,Q1246,,
Sholshelet ha-kabalah,שלשלת הקבלה,,,Kabbalistic texts,Q39650,,
Sheʼelot u-teshuvot; ḥeleḳ ḥoshen mishpaṭ] /,שאלות ותשובות,,,Responsa,Q75989,,
Midrashim; Otiyot de-Rabbi ʻAkivah,מדרשים,Midrashim,מדרשים,Midrash,Q76015,,
"Hikhot Alfas; Megilah, Pesaḥim 1-2",הלכות אלפס,,,Megillot,Q76008,,
"Hikhot Alfas; Berakhot, Shabbat, ʻEruvin",הלכות אלפס,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Ḥelḳat meḥoḳeḳ,חלקת מחוקק,,,Hebrew texts,Q44123,,
Ḥasde avot,חסדי אבות,,,Hebrew texts,Q44123,,
ʻAmudeha shivʻah,עמודיה שבעה,,,Hebrew texts,Q44123,,
Liḳuṭim ṿe-ḥidushim ʻal ha-Tanakh] /,"ליקוטים וחדושים על התנ""ך",,,Hebrew texts,Q44123,,
Torah be-ḥaruzim; lefi seder ha-parashiyot,תורה בחרוזים,Torah (commentaries),תורה (פרשנות),Torah commentary,Q44107,,
"Tehilim; ch.34-59, 79-91, 105-106, 109-111",תהלים,Hagiographa (Psalms),כתובים (תהלים),Psalms,Q5972,,
Sheʼelah u-teshuvah; be-ʻenyan shutafut] /,שאלה ותשובה,,,Responsa,Q75989,,
Parashat Mordekhai /,פרשת מרדכי,,,Hebrew texts,Q44123,,
Derashot ṿe-ḥidushim; ʻal pesuke ha-miḳra ṿe-agadot Ḥazal,דרשות וחדושים,Sermons,דרושים,Sermons,Q1400,,
Derush parashat ha-Azinu,דרוש פרשת האזינו,,,Sermons,Q1400,,
Derashot ṿe-ḥidushim; ʻal ha-miḳra ṿe-agadot Ḥazal,דרשות וחדושים,Derashot,דרשות,Derashot,Q75995,,
Derashot; mi-turkya,דרשות,,,Derashot,Q75995,,
Derashot,דרשות,Derashot,דרשות,Derashot,Q75995,,
Derashot; ʻal ha-Torah,דרשות,Derashot,דרשות,Derashot,Q75995,,
Derashot; ʻal parashat No'aḥ,דרשות,Derashot,דרשות,Derashot,Q75995,,
Perush ha-ḳadish /,פרוש הקדיש,,,Hebrew commentary,Q75988,,
Bet Yosef; ḥoshen mishpaṭ siman 5-365,בית יוסף,,,Hebrew texts,Q44123,,
Maḥzor le-shalosh regalim; Minhag Tsarfat,מחזור לשלש רגלים,Siddur,מחזור,Siddur,Q40025,,
Piyuṭim; be-Yehudit-Ṭurḳit,פיוטים,poetry,פיוטים,Piyyutim,Q76006,,
Pinḳas tefilot; mi-bet kaneset be-Ioannina,פנקס תפלות,Jewish prayers,תפלות,Tefilot,Q75987,,
Ḳidush le-shabat u-moʻadim,קדוש לשבת ומועדים,Jewish prayers,תפלות,Prayers;Hebrew texts,Q798;Q44123,,
Seder zakhor berit,סדר זכור ברית,Jewish prayers,תפלות,Seder prayers;Prayers;Hebrew texts,Q75992;Q798;Q44123,,
Ḳameʻ; Bi-shevil Tamar bat Yontilah,קמע,Amulet,קמע,Amulet,Q76030,,
Ḳameʻ; ʻavur Setelah bat Yodiṭa lishmor ule-hatsil...mi-kol davar raʻ,קמע,Amulet,קמע,Amulet,Q76030,,
Ketubah; Corfu,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
"Minḥa and 'Arvit for weekdays and Shabbat; songs, Kiddush and Havdalah, blessing of the moon, and Hallel",,,,Hebrew texts,Q44123,,
Ketubah; Split,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ketubah; Sandur,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ketubah; Ortakoy,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ketubah; Finale Emilia,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ketubah; Carpi,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ketubah; Padua,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Mikhtav ʻal ʻenyan shadar me-yerushalayim; le-Daṿid Lotus /,"מכתב על ענין שד""ר מירושלים",,,Hebrew texts,Q44123,,
Sheʼelah ʼal shinui ha-minhag; ba-ʻir AlGazair,שאלה כל שנוי המנהג,Jewish law,הלכה,Jewish law text,Q76026,,
Responsa] /,"שו""ת",Responsa,,Responsa,Q75989,,
Psalterium Harmonicum,,Bible,,Psalterium Harmonicum,Q76088,,
Observate ex Immanuelis Tremellii iectionibus in Jeschaiam Prophetam et in Hoscheam Joëlem et Amosum /,,,,Hebrew commentary,Q75988,,
Naḥalat Yaʻaḳov /,נחלת יעקב,,,Hebrew texts,Q44123,,
Neviʼim; ʻIm targum Arami,נביאים,Bible,,Prophets,Q10849,,
"Calendario de todos ros Hodes Fiestas y Ayunos del Ano =; A calender of the New Moon, Fastivals and Fast days",,,,Calendar,Q1122,,
Eshkol ha-Kofer?,,,,Eshkol ha-Kofer,Q76089,,
Maʻayan ha-ḥokhmah,מעיין החכמה,,,Hebrew texts,Q44123,,
Ḳitsur shel shaʻare orah,קצור של שערי אורה,Kabalah,קבלה,Kabbalistic texts,Q39650,,
Sefer reʻamim ṿe-reʻashim,ספר רעמים ורעשים,Magic miscellany,קובץ בכשוף,Magical texts;Hebrew texts,Q38350;Q44123,,
Sefer ben yishai,ספר בן ישי,,,Hebrew texts,Q44123,,
ʻAsis rimonim; ḳitsur sefer Pardes rimonim le- Mosheh Ḳordovero.] /,עסיס רמונים,,,Hebrew texts,Q44123,,
Seder tefilot shel kol ha-shanah; ke-minhag Lisle /,סדר תפלות של כל השנה,Prayer book,סדור,Tefilot,Q75987,,
Seder shel Rosh ha-shanah ṿe-yom ha-kipurim; ke-minhag Carpentras /,סדר של ראש השנה ויום הכפורים,Maḥzor,מחזור,Maḥzor,Q75994,,
Seder shel yom ha-kipurim; ke-minhag Cavaillon /,סדר של יום הכפורים,Maḥzor,מחזור,Maḥzor,Q75994,,
Diṿan,דיואן,,,Diwan,Q11912,,
Sipure Be-reshit be-parsit-Yehudit,ספורי בראשית בפרסית-יהודית,Bible (commentary),"תנ""ך (פרשנות)",Book of Genesis;Judeo-Persian text,Q7274;Q76090,,
Piyuṭim; be-parsit-Yehudit,פיוטים,Poetry (Judeo-Persian),פיוטים (בפרסית-יהודית),Piyyutim,Q76006,,
Maḥzor le-yom ḳipur; minhag Corfu,מחזור ליום כפור,Maḥzor,מחזור,Maḥzor,Q75994,,
Baḳashot le-shabat; minhag Corfu,בקשות לשבת,Hebrew poetry,פיוטים,Baḳashot,Q76039,,
Hilkhot Ṭerefot; Ḳitsur dinim u-minhagim,הלכות טרפות,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Toldot Ezofo,תולדות איזופו,Aesop's fables,,Aesop's fables,Q38345,,
Goralot] /,גורלות,,,Goralot,Q76036,,
La-daʻat kaṿanat ha-shoʼel /,לדעת כונת השואל,,,Hebrew texts,Q44123,,
Pesaḳim ʻal mishpaṭe ha-tsurot /,פסקים על משפטי הצורות,,,Divination texts,Q27675,,
Sefer ha-Goralot /,ספר הגורלות,,,Sefer ha-Goralot,Q76035,,
Igeret el Simḥah ben Shelomoh babovits /,אגרת אל שמחה בן שלמה בבוביץ,,,Letter;Hebrew text,Q1454;Q75984,,
Igeret be-ʻenyan Sabtai Tsevi /,אגרת בענין שבתי צבי,,,Letter;Hebrew text,Q1454;Q75984,,
Tsevi mudaḥ /,צבי מודח,,,Hebrew texts,Q44123,,
Sefer ha-Maʻalot,ספר המעלות,Maʻalot,מעלות,Sefer ha-Maʻalot,Q76091,,
Azharot le-Minḥah; yom 1 /,אזהרות למנחה,,,Hebrew texts,Q44123,,
Igeret ha-Ḥasidim /,אגרת החסידים,Igeret ha-musar ha-kelalit,אגרת המוסר הכללית,Letter;Hebrew text,Q1454;Q75984,,
Neʼot ha-shalom; ḥibartihu laʻasʹot ha-shalom ba-posḳim...banuy ʻal ha-Ṭur veha-Bet Yosef /,נאות השלום,,,Hebrew texts,Q44123,,
Megilat evah] /,מגלת איבה,,,Megillot,Q76008,,
Ketav ʹsiṭnah] /,כתב שטנה,,,Hebrew texts,Q44123,,
Shaʻare Orah,שערי אורה,,,Hebrew texts,Q44123,,
Ketubah; Karasubazar,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Sefer torah; ketʻa,ספר תורה,Torah scroll,ספר תורה,Torah,Q42434,,
Megilat Saragosa,מגלת סרגוסה,,,Megillot,Q76008,,
Derashot; le-parashiyot ṿa-yera u-pinḥas,דרשות,Jewish sermons,דרשות,Sermons;Hebrew texts,Q1400;Q44123,,
Midrash ʻal peṭirat Mosheh; ḳetʻa,מדרש על פטירת משה,Midrash,מדרש,Midrash,Q76015,,
Midrash ester; ḳetʻa,מדרש אסתר,Midrash,מדרש,Midrash,Q76015,,
Piyuṭ be-ʻAravit-Yehudit,פיוט בערבית-יהודית,poetry,פיוט,Piyyutim,Q76006,,
"Ḳovets; halakhah, tefilot, kabalah, ḳemiʻot ṿe-ʻod",קובץ,,,Tefilot;Kabbalistic texts,Q75987;Q39650,,
Tefilot le-sukot,תפילות לסוכות,Prayer book (Samaritan),תפילות (שומרוני),Tefilot,Q75987,,
Perush ʻal ha-zohar; ḳeṭʻa,פרוש על הזהר,Zohar (commentary),זהר (פרשנות),Kabbalistic texts;Commentary on Zohar,Q39650;Q76022,,
Derashah ʻal ba-Midbar Sinai,דרשה על במדבר סיני,Jewish sermons,דרשות,Sermons;Hebrew texts,Q1400;Q44123,,
Sidur le-kol ha-shanah; ke-minhag Romania (derom Italyah),סידור לכל השנה,Prayer book,סדור,Prayer book;Hebrew texts,Q1486;Q44123,,
Baḳashot u-piyuṭim; minhag Ioannina,בקשות ופיוטים,Hebrew poetry,פיוטים,Piyyutim,Q76006,,
Baḳashot; Ḳaraʼi,בקשות,Hebrew poetry,פיוטים,Baḳashot,Q76039,,
Teḳune ha-Rif] /,"תקוני הרי""ף",Teḳune ha-Rif (seder Moʻed),"תקוני הרי""ף ( סדר מועד)",Mishneh Torah,Q39762,,
Tratado de la verdad de la ley de Moseh y providencia de Dios con su pueblo /,,,,Theological text;Polemics,Q5950;Q18422,,
Mitsṿot gadol; laṿin 141-170,מצוות גדול,Sefer mitsṿot gadol,ספר מצוות גדול,Commandments,Q76067,,
Bustan al-uḳul /,בסתאן אלעקול,Gan ha-śekhalim,גן השכלים,Bustan al-uḳul,Q76092,,
Kelale ha-diḳduḳ /,כללי הדקדוק,,,Grammatical text,Q6010,,
Seder Teḳiʻat shofar; b.b.h [= Be-bet ha-Keneset] bene Osilio,סדר תקיעת שופר,Shofar service,,Seder prayers;Text on the shofar,Q75992;Q76044,,
Tefilot nashim,תפלות נשים,,,Tefilot,Q75987,,
Zemirot; le-lel Shabat ule-Motse Shabat,זמירות,Zemirot,זמירות,Zemirot,Q76068,,
Selichot; van de 40 dagen die men smorgens seght,,Seliḥot,,Seliḥot,Q76013,,
Seder shel Pesaḥ ṿe-Shavuʻot; ke-minhag Avignon,סדר של פסח ושבועות,Maḥzor (Pesaḥ ṿe-Shavuʻot),מחזור (פסח ושבועות),Maḥzor,Q75994,,
Shaʻare dura,שערי דורא,,,Hebrew texts,Q44123,,
Ḥeleḳ Yaʻaḳov; pisḳe ha-To[safot] ʻal seder otiyot ha-Alef bet /,חלק יעקב,,,Hebrew texts,Q44123,,
Carmina sacra varu idiomatis variique argumeti,,"Hymns, Christian",,Hymns,Q3715,,
Seder piṭum ha-ḳeṭoret; kefi ha-seder asher hu be-sefer Maʻavar Yabok,סדר פטום הקטורת,Maʻavar Yabok,מעבק יבק,Hebrew texts,Q44123,,
Tefilot u-piyutim; ʻal derekh ha-Kabala,תפלות ופיוטים,,,Tefilot;Piyyutim,Q75987;Q76006,,
Tefilat ha-Raʻash; Ba-ʻir Mantova bishnat 5453 (1693) /,תפילת הרעש,,,Tefilot,Q75987,,
Sefer ha-goralot /,ספר הגורלות /,Goralot,גורלות,Divination texts,Q27675,,
Ḳol ha-Remez,"קול הרמ""ז",,,Hebrew texts,Q44123,,
Sefer leḳeṭ ha-kolel /,ספר לקט הכולל,Leḳeṭ ha-kolel,לקט הכולל,Hebrew texts,Q44123,,
Shaʻar ha-neginah,שער הנגינה,,,Hebrew texts,Q44123,,
Mahalakh shevile ha-daʻat; ʻim perush Eliyah leṿi baḥur /,מהלך שבילי הדעת,,,Hebrew texts,Q44123,,
Masekhet purim /,מסכת פורים,,,Purim texts,Q76020,,
Pesaḳ /,פסק,,,Responsa,Q75989,,
Ve-ele shemot Bene Yisʹraʼel; be-seder Alfa beta /,ואלה שמות בני ישראל,,,Hebrew texts,Q44123,,
Yam shel Shelomoh; shemot ʻal pi ha-otiyot de-Alfa Beta /,ים של שלמה,,,Hebrew texts,Q44123,,
Ḳunṭres Bet ha-Keneset,קונטרס בית הכנסת,Ḳunṭres Bet ha-Keneset,קונטרס בית הכנסת,Ḳunṭres Bet ha-Keneset,Q76093,,
Menorat zahav ṭahor,מנורת זהב טהור,,,Hebrew texts,Q44123,,
Meʼorot natan /,מאורות נתן,,,Hebrew texts,Q44123,,
Mishne Torah; hilkhot Ishut [fragment,משנה תורה,,,Mishneh Torah,Q39762,,
Selaʻ ha-maḥloḳet /,סלע המחלוקת,Kerekh ḥaruts nivḥar,כרך חרוץ נבחר,Hebrew texts,Q44123,,
Hespedim,הספדים,"Bible, Homiletical use",,Eulogies,Q76094,,
Tashita de-mart Maryam /,,Syriac Apocryphal of Mary,,Devotional text;Hebrew text,Q19956;Q75984,,
Seder tekiʻat Shofar; ʻal derekh ha-Kabalah,סדר תקיעת שופר,Shofar service,,Seder prayers;Text on the shofar,Q75992;Q76044,,
Ha-India ha-ḥadashah; part 1] /,האינדיאה החדשה,Historia general de las Indias,,History of India,Q76057,,
Shire nikhbadot; li-khvod ish beriti... Leopold Altstein /,שירי נכבדות,,,Text on circumcision,Q75990,,
ʻAmude Shelomoh; beʼur ʻal ha-S.M.G.,עמודי שלמה,,,Hebrew texts,Q44123,,
Perush Megilat Ester; ʻal derekh ha-Ḳabala,פרוש מגילת אסתר,Bible,מגילת אסתר,Megillot;Book of Esther;Commentary on Esther;Bible commentary,Q44122;Q39133;Q76095;Q1433,,
Derush Eliyahu ṿe-Elishʻa /,דרוש אליהו ואלישע,Tsemaḥ tsadiḳ,צמח צדיק,Commentary on Isaiah,Q38370,,
La-yesharim tehilah; shir yedidot /,לישרים תהלה,,,Hebrew texts,Q44123,,
Maʻaʹse Yehudit,מעשה יהודית,Bible,מעשה יהודית,Maʻaʹse Yehudit;Hebrew text,Q76096;Q75984,,
Mahalakh shevile ha-daʻat,מהלך שבילי הדעת,,,Hebrew texts,Q44123,,
Maḥzor ṿe-seder shel Sukkot; ke-minhag Avignon] /,מחזור וסדר של סוכות,Maḥzor,מחזור (סוכות),Maḥzor,Q75994,,
Seder shel rosh ha-shanah; ke-minhag Carpentras,סדר של יום הכפורים,,,Maḥzor,Q75994,,
Sidur tefilot mi-yeme ha-ḥol Shabat ṿe-Y.T ṿe-R.Ḥ u-bakashot -piyutim aḥerim; ke-minhag Avignon /,"סדור תפילות מימי החול שבת וי""ט ור""ח ובקשות ופיוטים אחרים",Siddur,סידור,Tefilot,Q75987,,
Seder shel arbʻa tsomot ṿe-arbaʻ parashiyot; ke-minhag Lisle,סדר של ארבע צומות וארבע פרשיות,Siddur (Taʻaniyyot),סידור (תעניות),Siddur,Q40025,,
Sheʼelot u-teshuvot; be-dine sheḥiṭot u-bediḳot,שאלות ותשובות,Responsa,שאלות ותשובות,Responsa,Q75989,,
Ketubah; Lisle,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ketubah; Callian,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ketubah; Orange,כתובה,Marriage contract,כתובה,Ketubah,Q76000,,
Ḳovets Sheʼelot u-teshuvot u-pesaḳim me-et Mosheh ben Avraham Provencalo,קבץ שאלות ותשובות ופסקים מאת משה בן אברהם פרובנצלו,,,Hebrew texts,Q44123,,
Pinḳas mohel; min ha-shanim 5573-5605 (1813-1845),פנקס מוהל,,,Pinkas;Records,Q76009;Q8300,,
Reshimat ha-ʻolim la-Torah be-ḳehilat ha-Karaim,רשימת העולים לתורה בקהלת הקראים,,,List;Hebrew text,Q3116;Q75984,,
Sheʼelot u-teshuvot] /,שאלות ותשובות,Responsa,שאלות ותשובות,Responsa,Q75989,,
Sefer ha-Melitsah /,ספר המליצה,Melitsah,מליצה,Hebrew linguistic texts,Q63826,,
Sefer Avḳat rokhel,אבקת רוכל,,,Hebrew texts,Q44123,,
Hilkhot Bediḳah,הלכות בדיקה,,,Legal texts;Hebrew texts,Q6030;Q44123,,
Hilkhot Sheḥitah,הלכות שחיטה,,,Laws for slaughtering,Q76021,,
Sheʼelot u-teshuvot be-hilkhot shehiṭah,שאלות ותשובות בהלכות שחיטה,,,Responsa,Q75989,,
ʻIbur ha-shanim,עבור השנים,calender,לוח שנה,Calendar,Q1122,,
Shesh Kenafayim /,שש כנפים,,,Hebrew texts,Q44123,,
Alef bet shel Rabi ʻAḳiva,אלף בית של רבי עקיבא,,,Hebrew texts,Q44123,,
Sod sitre ʻarayot,סוד סתרי עריות,Sodot be-kabalah,סודות בקבלה,Kabbalistic texts,Q39650,,
Sodot be-kabala; le-pesaḥ,סודות בקבלה,Sodot be-kabalah,סודות בקבלה,Kabbalistic texts,Q39650,,
Minḥah ḥadashah; perush ʻal Yotser /,מנחה חדשה,,,Hebrew texts,Q44123,,
Sefer ha-kelalim; le-fi ha-ʻenyan,ספר הכללים,,,Hebrew texts,Q44123,,
Derush nishmat ha-adam; hu derush mati ṿe-lo mati /,דרוש נשמת האדם,,,Sermons,Q1400,,
Derekh ʻets ḥayim] /,דרך עץ חיים,,,Hebrew texts,Q44123,,
Tefilah ʻal ḳivrot tsadiḳim,תפילה על קברות צדיקים,,,Tefilot,Q75987,,
Sheʼelah u-teshuvah,שאלה ותשובה,,,Responsa,Q75989,,
Or neʻerav,אור נערב,,,Hebrew texts,Q44123,,
