row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
36,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.513Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z","Astronomy, Arab--Tables--Early works to 1800",,"Astronomy, Arab--Tables",http://id.worldcat.org/fast/819766
37,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.513Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z","Astronomy, Medieval",,"Astronomy, Medieval",http://id.worldcat.org/fast/819781
38,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.513Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Astronomy--Early works to 1800,,Astronomy,http://id.worldcat.org/fast/819673
39,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.513Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.200Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Astronomy--Islamic countries--History,,Astronomy|Islamic countries|History,http://id.worldcat.org/fast/819673|http://id.worldcat.org/fast/1244130|http://id.worldcat.org/fast/1411628
40,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.513Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Astronomy--Tables,,Astronomy--Tables,http://id.worldcat.org/fast/819745
41,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.513Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Avatars (Religion),,Avatars (Religion),http://id.worldcat.org/fast/1429828
42,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Bakers--England--Early works to 1800,,Bakers|England,http://id.worldcat.org/fast/1431877|http://id.worldcat.org/fast/1219920
43,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Barga (Italy)--History,,Italy--Barga|History,http://id.worldcat.org/fast/1235479|http://id.worldcat.org/fast/1411628
44,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.994Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Berber poetry--Morocco--Texts,,Berber poetry|Morocco|Texts,http://id.worldcat.org/fast/830649|http://id.worldcat.org/fast/1205592|http://id.worldcat.org/fast/1423705
45,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Beverages--Religious aspects--Islam,,Drinking of alcoholic beverages--Religious aspects--Islam,http://id.worldcat.org/fast/898231
46,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.119Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Beverages--Religious aspects--Islam--Early works to 1800,,Drinking of alcoholic beverages--Religious aspects--Islam,http://id.worldcat.org/fast/898231
47,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Bishops--Early works to 1800,,Bishops,http://id.worldcat.org/fast/833378
48,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Books of hours,,Books of hours,http://id.worldcat.org/fast/836484
49,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Books of hours--Germany,,Books of hours|Germany,http://id.worldcat.org/fast/836484|http://id.worldcat.org/fast/1210272
50,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Booksellers and bookselling--Early works to 1800,,Booksellers and bookselling,http://id.worldcat.org/fast/836492
51,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z","Botany, Medical--Early works to 1800",,"Botany, Medical",http://id.worldcat.org/fast/836961
52,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Botany--Pictorial works--Early works to 1800,,Botany|Pictorial works,http://id.worldcat.org/fast/836869|http://id.worldcat.org/fast/1423874
53,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Bread--England--Early works to 1800,,Bread|England,http://id.worldcat.org/fast/1198482|http://id.worldcat.org/fast/1219920
54,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Bridles,,Bridles,http://id.worldcat.org/fast/838967
55,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Bridles--Early works to 1800,,Bridles,http://id.worldcat.org/fast/838967
56,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Cabala--Early works to 1800,,Cabala,http://id.worldcat.org/fast/843481
57,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Calendar,,Calendar,http://id.worldcat.org/fast/844160
58,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Canon law--Early works to 1800,,Canon law,http://id.worldcat.org/fast/845910
59,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.033Z",Cartography,,Cartography,http://id.worldcat.org/fast/848025
60,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Cesena (Italy)--History,,Italy--Cesena|History,http://id.worldcat.org/fast/1205413|http://id.worldcat.org/fast/1411628
61,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Chess--Early works to 1800,,Chess,http://id.worldcat.org/fast/853777
62,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Christian life--Early works to 1800,,Christian life,http://id.worldcat.org/fast/859185
63,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Christian saints,,Christian saints,http://id.worldcat.org/fast/859491
64,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Christian saints--Italy--Biography--Early works to 1800,,Christian saints|Italy|Biographies,http://id.worldcat.org/fast/859491|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1919896
65,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Church history,,Church history,http://id.worldcat.org/fast/1411629
66,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Church history--Early works to 1800,,Church history,http://id.worldcat.org/fast/1411629
67,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Ciphers--Early works to 1800,,Ciphers,http://id.worldcat.org/fast/861549
68,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Cisterna di Latina (Italy),,Italy--Cisterna di Latina,http://id.worldcat.org/fast/1877258
69,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",City planning--Italy--Rome--Early works to 1800,,City planning|Italy|Italy--Rome,http://id.worldcat.org/fast/862177|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204500
70,"SUBJECT RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-05-30T22:51:29.514Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-05-30T23:06:13.595Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:18:28.201Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-05-30T23:23:16.120Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:24:10.736Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-05-30T23:35:29.361Z | KNOWN SUBJECT RECON APPLIED 2022-05-30T23:38:24.995Z | SUBJECT RECON STEP 12: FINALIZED 2022-05-31T00:15:32.034Z",Clothing and dress--Religious aspects--Islam--Early works to 1800,,Clothing and dress--Religious aspects--Islam,http://id.worldcat.org/fast/864715
