row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
329,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.248Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.825Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.791Z",Storytelling,,Storytelling,http://id.worldcat.org/fast/1134169
330,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.248Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.825Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.791Z",Sufi poetry--Early works to 1800,,Sufi poetry|Early works,http://id.worldcat.org/fast/1137220|http://id.worldcat.org/fast/1411636
331,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.248Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.825Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Sufism--Controversial literature--Early works to 1800,,Sufism--Controversial literature|Early works,http://id.worldcat.org/fast/1137258|http://id.worldcat.org/fast/1411636
332,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.248Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.825Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Sufism--Doctrines--Early works to 1800,,Sufism--Doctrines|Early works,http://id.worldcat.org/fast/1137260|http://id.worldcat.org/fast/1411636
333,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.248Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.825Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Sufism--Early works to 1800,,Sufism|Early works,http://id.worldcat.org/fast/1137257|http://id.worldcat.org/fast/1411636
334,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.825Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Šibenik (Croatia),,Croatia--Šibenik,http://id.worldcat.org/fast/1224473
335,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.825Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Talismans--Early works to 1800,,Talismans|Early works,http://id.worldcat.org/fast/1142279|http://id.worldcat.org/fast/1411636
336,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.230Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.923Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Talismans--Religious aspects--Early works to 1800,,Talismans|Early works,http://id.worldcat.org/fast/1142279|http://id.worldcat.org/fast/1411636
337,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.924Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Talismans--Religious aspects--Islam,,Talismans|Islam,http://id.worldcat.org/fast/1142279|http://id.worldcat.org/fast/979776
338,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.226Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Talismans--Religious aspects--Islam--Early works to 1800,,Talismans|Islam|Early works,http://id.worldcat.org/fast/1142279|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
339,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Tamazight poetry--Morocco--Texts,,Tamazight poetry|Morocco|Texts,http://id.worldcat.org/fast/1142403|http://id.worldcat.org/fast/1205592|http://id.worldcat.org/fast/1423705
340,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Taqlīd--Early works to 1800,,Taqlīd|Early works,http://id.worldcat.org/fast/1143038|http://id.worldcat.org/fast/1411636
341,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Taxation--Italy--Barga,,Taxation|Italy|Italy--Barga,http://id.worldcat.org/fast/1143876|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1235479
342,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Teeth--Care and hygiene--Religious aspects--Islam--Early works to 1800,,Teeth--Care and hygiene|Islam|Early works,http://id.worldcat.org/fast/1145720|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
343,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Tenth of Muḥarram--Prayers--Early works to 1800,,Tenth of Muḥarram|Prayers|Early works,http://id.worldcat.org/fast/1147739|http://id.worldcat.org/fast/1074737|http://id.worldcat.org/fast/1411636
344,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Textile industry--France--Early works to 1800,,Textile industry|France|Early works,http://id.worldcat.org/fast/1148828|http://id.worldcat.org/fast/1204289|http://id.worldcat.org/fast/1411636
345,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Textile industry--Italy--Early works to 1800,,Textile industry|Italy|Early works,http://id.worldcat.org/fast/1148828|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1411636
346,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Theology,,Theology,http://id.worldcat.org/fast/1149559
347,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.206Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z","Theology, Doctrinal",,"Theology, Doctrinal",http://id.worldcat.org/fast/1149617
348,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z","Theology, Doctrinal--History--Middle Ages, 600-1500--Early works to 1800",,"Theology, Doctrinal|History|Middle Ages|Early works",http://id.worldcat.org/fast/1149617|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1020301|http://id.worldcat.org/fast/1411636
349,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z","Theology, Doctrinal--Middle Ages",,"Theology, Doctrinal--Middle Ages",http://id.worldcat.org/fast/1907241
350,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Theology--Early works to 1800,,Theology|Early works,http://id.worldcat.org/fast/1149559|http://id.worldcat.org/fast/1411636
351,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.923Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Theseus (Greek mythology) in literature,,"Theseus, King of Athens",http://id.worldcat.org/fast/1149949
352,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.924Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Time measurements--Early works to 1800,,Time measurements|Early works,http://id.worldcat.org/fast/1151135|http://id.worldcat.org/fast/1411636
353,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.924Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Toothpicks--Religious aspects--Islam--Early works to 1800,,Toothpicks|Islam|Early works,http://id.worldcat.org/fast/1152645|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
354,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.924Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Trials (Witchcraft)--Early works to 1800,,Trials (Witchcraft)|Early works,http://id.worldcat.org/fast/1156425|http://id.worldcat.org/fast/1411636
355,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.924Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Turbans--Religious aspects--Islam--Early works to 1800,,Turbans--Religious aspects|Islam|Early works,http://id.worldcat.org/fast/1202336|http://id.worldcat.org/fast/979776|http://id.worldcat.org/fast/1411636
356,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.924Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z",Turkey--History--1683-1829--Early works to 1800,,Turkey|History|Early works,http://id.worldcat.org/fast/1208963|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1411636
357,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-06-06T03:17:57.231Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-06-06T03:20:20.249Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:20:42.207Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2022-06-06T03:22:07.826Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:23:29.925Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2022-06-06T03:31:58.227Z | SUBJECT RECON, STEP 4: KNOWN SUBJECT RECON APPLIED 2022-06-06T03:32:08.924Z | SUBJECT RECON, STEP 12: FINALIZED 2022-06-06T03:33:53.792Z","Turkey--History--Ottoman Empire, 1288-1918",,Turkey|History|1288-1918,http://id.worldcat.org/fast/1208963|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1355456
