row_index,workflow_history,place_as_recorded,authorized_label,structured_value
617,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Umbria (?)",Italy|Umbria,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003125
618,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Umbria ?",Italy;Umbria,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003125
619,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Umbria or Tuscany",Italy|Umbria|Tuscany,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003125|http://vocab.getty.edu/tgn/7009760
620,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Umbria?",Italy;Umbria,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7003125
621,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Valdaosta",Italy|Aosta Valley,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003126
622,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Veneto",Italy;Veneto,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7002997
623,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Veneto (?)",Italy|Veneto,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002997
624,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Veneto ?",Italy;Veneto,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7002997
625,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Veneto?",Italy;Veneto,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7002997
626,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Venice",Italy|Venice,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7018159
627,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.225502400Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Venice (?)",Italy|Venice,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7018159
628,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.196342400Z","Italy, Venice and Treviso",Italy|Venice|Treviso,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7018159|http://vocab.getty.edu/tgn/7003297
629,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy, Venice, Italy",Italy|Venice,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7018159
630,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy, Verona",Italy|Verona,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003262
631,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.883967300Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy, Verona (?)",Italy|Verona,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003262
632,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy, Vicenza ?",Italy|Vicenza,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003204
633,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy, central",Italy,http://vocab.getty.edu/tgn/1000080
634,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy, northern",Italy,http://vocab.getty.edu/tgn/1000080
635,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy., Italy",Italy,http://vocab.getty.edu/tgn/1000080
636,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy., Southern Italy",Italy|Southern Italy,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/4005365
637,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy15th century., Italy",Italy,http://vocab.getty.edu/tgn/1000080
638,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy; Austria, Northern Italy or Austria",Italy|Austria|Northern Italy,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/1000062|http://vocab.getty.edu/tgn/4005363
639,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z",Italy; France,Italy|France,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/1000070
640,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy; Netherlands, Northwestern Italy; Netherlands",Italy|Netherlands|Northwestern Italy,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/4005364
641,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.502992Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z",Italy; Sicily,Italy|Sicily,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7003122
642,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.197341300Z","Italy; Switzerland, Northern Italy or Switzerland (?)",Italy|Switzerland|Northern Italy,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7011731|http://vocab.getty.edu/tgn/4005363
643,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Italy?,Italy,http://vocab.getty.edu/tgn/1000080
644,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Italy?, Emilia Romagna",Italy;Emilia-Romagna,http://vocab.getty.edu/tgn/1000080;http://vocab.getty.edu/tgn/7008516
645,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Italy?, Veneto?",Italy|Veneto,http://vocab.getty.edu/tgn/1000080|http://vocab.getty.edu/tgn/7002997
646,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Japan,Japan,http://vocab.getty.edu/tgn/1000120
647,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Lebanon, Byzantium",Lebanon|Istanbul,http://vocab.getty.edu/tgn/1000126|http://vocab.getty.edu/tgn/7002473
648,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Louvain (Belgium), Louvain",Louvain|Belgium,http://vocab.getty.edu/tgn/7007949|http://vocab.getty.edu/tgn/1000063
649,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Low Countries,Low Countries,http://vocab.getty.edu/tgn/7029439
650,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Low Countries, Lorraine",Low Countries;Lorraine,http://vocab.getty.edu/tgn/7029439;http://vocab.getty.edu/tgn/7024272
651,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Low Countries?,Low Countries,http://vocab.getty.edu/tgn/7029439
652,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Low countries,Low Countries,http://vocab.getty.edu/tgn/7029439
653,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Lowlands?,Low Countries,http://vocab.getty.edu/tgn/7029439
654,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Luxembourg or German,Luxembourg|Germany,http://vocab.getty.edu/tgn/7003514|http://vocab.getty.edu/tgn/7000084
655,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Lyons,Lyon,http://vocab.getty.edu/tgn/7008772
656,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.226505500Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Macao,Macau,http://vocab.getty.edu/tgn/7005019
657,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Mexico,Mexico,http://vocab.getty.edu/tgn/7005560
658,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Mexico, Mexico",Mexico,http://vocab.getty.edu/tgn/7005560
659,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.503991Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Mexico, Mexico (?)",Mexico,http://vocab.getty.edu/tgn/7005560
660,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Moravia,Moravia,http://vocab.getty.edu/tgn/7006467
661,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Mt. Sinai; Constantinople,"Mūsá, Jabal|Istanbul",http://vocab.getty.edu/tgn/7001247|http://vocab.getty.edu/tgn/7002473
662,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",N. pl.,undetermined,http://vocab.getty.edu/tgn/7544559
663,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",N.pl.,undetermined,http://vocab.getty.edu/tgn/7544559
664,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Near East?,Middle East,http://vocab.getty.edu/tgn/7001526
665,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Netherlands,Netherlands,http://vocab.getty.edu/tgn/7016845
666,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z",Netherlands (?),Netherlands,http://vocab.getty.edu/tgn/7016845
667,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands (now Ger, Cleves",Netherlands;Ger;Cleves,http://vocab.getty.edu/tgn/7016845;http://vocab.getty.edu/tgn/7647352;http://vocab.getty.edu/tgn/7012313
668,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Brabant",Netherlands;Brabant,http://vocab.getty.edu/tgn/7016845;http://vocab.getty.edu/tgn/7003463
669,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Diocese of Utrecht",Netherlands|Utrecht,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7006926
670,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Flanders",Netherlands|Flanders,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7024097
671,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Holland",Netherlands;Holland,http://vocab.getty.edu/tgn/7016845;http://vocab.getty.edu/tgn/1003759
672,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Leyden",Netherlands|Leyden,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7006809
673,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Low Countries",Netherlands|Low Countries,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7029439
674,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Low Countries (Maastricht?)",Netherlands|Low Countries|Maastricht,http://vocab.getty.edu/tgn/7016845|http://vocab.getty.edu/tgn/7029439|http://vocab.getty.edu/tgn/7006862
675,"PLACE RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-19T19:05:53.227501300Z | PLACE RECON, STEP 3: START RECON 2022-12-19T19:06:59.504990200Z | PLACE RECON, STEP 4: KNOWN PLACE APPLIED 2022-12-20T05:00:54.884968200Z | PLACE RECON, STEP 6: FINALIZED 2022-12-20T05:02:03.198357800Z","Netherlands, Netherlands",Netherlands,http://vocab.getty.edu/tgn/7016845
