row_index,workflow_history,name_as_recorded,recon-name,name,role,authorized_label_add,instance_of_add,structured_value_add,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
231,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186215Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699201Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856117Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149376Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942867Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.321664Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660260Z",Ludwig Rosenthal's Antiquariat,,,former owner,Ludwig Rosenthal's Antiquariaat,organization,Q120442752,,,,,
232,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186220Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699205Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856126Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149381Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942877Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.321672Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660265Z","Lydgate, John, 1370?-1451",,,author,John Lydgate,human,Q662063,,,,,
233,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186225Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699209Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856132Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149396Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942893Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.321689Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660268Z","Lyell, James P. R. 1871-1948",,,former owner,,,,,,human,James Lyell,Q18529888
234,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186234Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699214Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856135Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149405Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942903Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.321699Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660272Z","Lyle, Mariota","Lyle, Mariota",Mariota Lyle,former owner,"Lyle, Mariota",human,Q123274787,,,,,
235,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186239Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699217Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856141Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149411Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942912Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322197Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660280Z","Lyle, Robert, active 15th century","Lyle, Robert, active 15th century",Robert Lyle,former owner,"Lyle, Robert, active 15th century",human,Q123274788,,,,,
236,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186243Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699224Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856150Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149416Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942932Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322204Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660283Z","Maestro di Gerona, active approximately 1260-approximately 1290",,,illuminator,Maestro di Gerona,human,Q112509654,,,,,
237,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186258Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699233Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856160Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149429Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942943Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322221Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660287Z",Maggs Bros,,,former owner,,,,,,organization,Maggs Bros Ltd,Q15067374
238,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186263Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699236Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856165Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149435Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942952Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322233Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660292Z","Magne, Lucien, 1849-1916",,,former owner,Lucien Magne,human,Q1873405,,,,,
239,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186267Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699240Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856172Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149444Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942972Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322243Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660295Z","Manilius, Marcus",,,author,Marcus Manilius,human,Q352684,,,,,
240,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186274Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699248Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856177Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149454Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942982Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322252Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660298Z","Marcela, Gabriela, active 15th century","Marcela, Gabriela, active 15th century",Marcela Gabriela,former owner,"Marcela, Gabriela, active 15th century",human,Q123274789,,,,,
241,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186279Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699251Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856210Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149459Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.942993Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322265Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660306Z","Marie Cleophe, de Sollario","Marie Cleophe, de Sollario",Marie Cleophe de Sollario,former owner,"Marie Cleophe, de Sollario",human,Q123274790,,,,,
242,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186284Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699257Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856216Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149467Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943009Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322271Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660309Z","Marie, de Albano","Marie, de Albano",Marie de Albano,former owner,"Marie, de Albano",human,Q123274791,,,,,
243,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186291Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699261Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856231Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149473Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943018Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322279Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660312Z",Martial,,,author,,,,,,human,Martial,Q2098
244,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186295Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699265Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856236Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149481Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943029Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322288Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660320Z","Martini, J",,,former owner,J. Martini,human,Q115960451,,,,,
245,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186299Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699271Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856241Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149492Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943046Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322296Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660324Z",Master of 1411,Master of 1411,Master of 1411,illuminator,Master of 1411,human,Q123274792,,,,,
246,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186306Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699274Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856248Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149497Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943055Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322310Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660327Z",Master of the Boston City of God,,,illuminator,Antonnis Rogiersz. Uten Broec,human,Q2683907,,,,,
247,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186311Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699279Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856267Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149503Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943065Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322318Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660332Z",Master of the Graduals of San Salvatore in Pavia,Master of the Graduals of San Salvatore in Pavia,Master of the Graduals of San Salvatore in Pavia,illuminator,Master of the Graduals of San Salvatore in Pavia,human,Q123274794,,,,,
248,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186316Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699295Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856275Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149515Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943080Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322324Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660335Z",Master of the Ottoboni Livy,Master of the Ottoboni Livy,Master of the Ottoboni Livy,scribe,Master of the Ottoboni Livy,human,Q123274795,,,,,
249,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186329Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699300Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856281Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149521Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943089Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322338Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660338Z",Masters of the Wouter Grauwert,,Masters of the Wouter Grauwert,illuminator,Masters of the Wouter Grauwert,organization,Q123285060,,,,,
250,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186333Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699304Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856286Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149526Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943108Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322351Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660343Z",Masters of the Zwolle Bible,,Masters of the Zwolle Bible,illuminator,Masters of the Zwolle Bible,human,Q123274796,,,,,
251,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186338Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699309Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856291Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149544Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943119Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322366Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660346Z","Matteo, da Milano, active 1492-1523",,,illuminator,Matteo da Milano,human,Q3299644,,,,,
252,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186348Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699312Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856336Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149550Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943129Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322375Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660350Z",Mayfair Rare Books and Manuscripts,,Mayfair Rare Books and Manuscripts,former owner,Mayfair Rare Books and Manuscripts,organization,Q123285061,,,,,
253,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186353Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699316Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856351Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149556Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943145Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322387Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660361Z","McKenna, John D., of Plainfield, New Jersey","McKenna, John D., of Plainfield, New Jersey",John D. McKenna,former owner,"McKenna, John D., of Plainfield, New Jersey",human,Q123274797,,,,,
254,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186357Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699320Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856355Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149568Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943156Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322402Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660364Z","Meyer, Jean de, -1869","Meyer, Jean de, -1869",Jean de Meyer,former owner,"Meyer, Jean de, -1869",human,Q123274798,,,,,
255,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186364Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699324Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856362Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149573Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943166Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322411Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660368Z","Minnis, Katheline","Minnis, Katheline",Katheline Minnis,former owner,"Minnis, Katheline",human,Q123274799,,,,,
256,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186404Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699327Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856369Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149578Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943180Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322425Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660377Z","Missinisi, Vincenzo Paolino, active 15th century","Missinisi, Vincenzo Paolino, active 15th century",Vincenzo Paolino Missinisi,former owner,"Missinisi, Vincenzo Paolino, active 15th century",human,Q123274800,,,,,
257,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186417Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699334Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856374Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149587Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943191Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322434Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660380Z",Monsieur de Bel Air,Monsieur de Bel Air,Monsieur de Bel Air,former owner,Monsieur de Bel Air,human,Q123274802,,,,,
258,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186422Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699337Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856378Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149592Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943201Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322443Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660388Z","Morris, William, 1834-1896",,,former owner,William Morris,human,Q182589,,,,,
259,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186427Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699341Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856389Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149600Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943217Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322455Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660394Z","Myers, W","Myers, W",W. Myers,former owner,"Myers, W",human,Q123274803,,,,,
260,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186439Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699355Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856394Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149615Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943227Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322469Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660398Z",Neville family,,,former owner,House of Neville,organization,Q2364167,,,,,
261,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186445Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699360Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856401Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149627Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943237Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322482Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660401Z","Newcastle, Henry Pelham Archibald Douglas Pelham-Clinton, 7th Duke of, 1864-1928",,,former owner,"Henry Pelham-Clinton, 7th Duke of Newcastle",human,Q4348371,,,,,
262,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186451Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699364Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856407Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149634Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943258Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322489Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660409Z","Newcastle, Henry Pelham Fiennes Pelham Clinton, Duke of, 1785-1851",,,former owner,,,,,,human,"Henry Pelham-Clinton, 4th Duke of Newcastle",Q2034202
263,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186461Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699372Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856415Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149643Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943273Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322501Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660412Z","Niccolò, di Giacomo, approximately 1330-1403",,,illuminator,Niccolò di Giacomo,human,Q55993115,,,,,
264,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186467Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699375Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856425Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149648Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943284Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322510Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660417Z","Nicholas, Della Torre","Nicholas, Della Torre",Nicholas Della Torre,scribe,"Nicholas, Della Torre",human,Q123274804,,,,,
265,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186471Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699380Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856432Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149657Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943306Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322516Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660425Z","Nicholas, of Lyra, approximately 1270-1349",,,author,,,,,,human,Nicholas of Lyra,Q1969164
266,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186478Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699385Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856438Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149665Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943316Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322525Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660428Z",Nicolas Rauch S.A,,,former owner,Nicolas Rauch,organization,Q72938126,,,,,
267,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-10-31T21:00:22.186650Z | NAME RECON STEP 3: START HUMAN RECON 2023-10-31T21:05:03.699388Z | NAME RECON STEP 4.0: KNOWN HUMAN APPLIED 2023-10-31T21:07:38.856441Z | NAME RECON STEP 4.1: KNOWN HUMAN APPLIED 2023-10-31T21:08:28.149671Z | NAME RECON STEP 6: START ORG RECON 2023-11-01T23:00:39.943326Z | NAME RECON STEP 7: KNOWN ORG APPLIED 2023-11-01T23:01:10.322534Z | NAME RECON STEP 9: FINALIZED 2023-11-02T16:58:30.660432Z","Nijhoff, Martinus, firm, booksellers, The Hague",,,former owner,Martinus Nijhoff,organization,Q1905756,,,,,
