row_index,workflow_history,language_as_recorded,language_code,authorized_label,structured_value
96,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, last item in Latin",ita;lat,Italian|Latin,Q652|Q397
97,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.416201500Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, probably Tuscan, with some prayers in Latin",ita;lat,Italian|Tuscan|Latin,Q652|Q1990745|Q397
98,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, some of the letters are in Spanish",ita;spa,Italian|Spanish,Q652|Q1321
99,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.111006Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a few copies in Latin and Spanish",ita;lat;spa,Italian|Latin|Spanish,Q652|Q397|Q1321
100,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a few headings, etc. in Latin",ita,Italian|Latin,Q652|Q397
101,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a few items in Latin",ita;lat,Italian|Latin,Q652|Q397
102,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a few words in Friulian (northeastern Italian) dialect",ita,Italian|Italian,Q652|Q652
103,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a few words in Greek",ita;grc,Italian|Greek,Q652|Q9129
104,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a few words in Latin",ita;lat,Italian|Latin,Q652|Q397
105,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a preface in Latin",ita;lat,Italian|Latin,Q652|Q397
106,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.681050Z","Italian, with a short work in Latin (f. 26r-30v)",ita;lat,Italian|Latin,Q652|Q397
107,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.682048600Z","Italian, with colophon in Latin",ita,Italian|Latin,Q652|Q397
108,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.682048600Z","Italian, with first item and some titles in Latin",ita,Italian|Latin,Q652|Q397
109,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.682048600Z","Italian, with headings and occasional marginal notes in Latin",ita;lat,Italian|Latin,Q652|Q397
110,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.682048600Z","Italian, with occasional phrases in Latin",ita;lat,Italian|Latin,Q652|Q397
111,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.682048600Z","Italian, with one letter in Spanish",ita;spa,Italian|Spanish,Q652|Q1321
112,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.682048600Z","Italian, with one note in Latin and Italian",ita;lat,Italian|Latin|Italian,Q652|Q397|Q652
113,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z","Italian, with one prayer in Latin",ita;lat,Italian|Latin,Q652|Q397
114,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z","Italian, with short ""Missa"" text at end in Latin",ita;lat,Italian|Latin,Q652|Q397
115,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z","Italian, with short introduction in Latin",ita;lat,Italian|Latin,Q652|Q397
116,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z","Italian, with some Latin",ita;lat,Italian|Latin,Q652|Q397
117,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.112010200Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z","Italian, with some Latin, most frequently for the openings and closings of documents",ita;lat,Italian|Latin,Q652|Q397
118,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z","Italian, with three documents in Latin (f.7-8 and f.37)",ita;lat,Italian|Latin,Q652|Q397
119,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z",Italian; mottoes or epitaphs in Latin,ita;lat,Italian|Latin,Q652|Q397
120,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z",Italian; possibly in the Florentine vernacular,ita,Italian|Florentine,Q652|Q5460907
121,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.686048900Z","Judeo-Arabic, with a brief work in Hebrew (f. 25r-39v); notes in Samaritan (f. 1v-7v, 21r-22v, 3 bifolia laid in after f. 22v, marginal notes as on f. 281v), Arabic (f. 1r, marginal notes on Samaritan bifolia), and Latin letters (f. 20v, 25v, 238r, 239v)",jrb;heb;sam,Arabic|Hebrew|Samaritan Hebrew|Arabic|Samaritan Hebrew|Latin,Q13955|Q9288|Q56502|Q13955|Q56502|Q397
122,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Ladino,lad,Judaeo-Spanish,Q36196
123,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin,lat,Latin,Q397
124,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin,lat;ita,Latin,Q397
125,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin (f. 1r-56v), with some Spanish (f. 78r-169v) and sections of German",lat;spa;ger,Latin|Spanish|German,Q397|Q1321|Q188
126,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.998696300Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin (f. 1r-77r, and table of contents, f. 88v) and French (f. 77v-88v)",fre;lat,Latin|French,Q397|Q150
127,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and French,lat;fre,Latin|French,Q397|Q150
128,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and German (lower Alemannic with middle German idioms),lat;ger,Latin|German|Central German,Q397|Q188|Q704841
129,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and Italian,lat;ita,Latin|Italian,Q397|Q652
130,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and Italian,lat,Latin|Italian,Q397|Q652
131,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin and Italian, with a few words in Greek",lat;ita,Latin|Italian|Greek,Q397|Q652|Q9129
132,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and Low German,lat;nds,Latin|Low German,Q397|Q25433
133,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and Middle High German,lat;gmh,Latin|Middle High German,Q397|Q837985
134,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and Old French,lat;fro,Latin|Old French,Q397|Q35222
135,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin and Spanish,lat;spa,Latin|Spanish,Q397|Q1321
136,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin with German interlinear glosses and translations,lat;ger,Latin|German,Q397|Q188
137,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.884081700Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.113002300Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin with Spanish notes at the end,lat;spa,Latin|Spanish,Q397|Q1321
138,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin with occasional words in Greek (f. 21r, 134v)",lat,Latin|Greek,Q397|Q9129
139,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin with rubrics in German and later additions in Latin and German,lat;ger,Latin|German|Latin|German,Q397|Q188|Q397|Q188
140,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z",Latin with some rubrics in Middle English,lat;enm,Latin|Middle English,Q397|Q36395
141,"LANGUAGE RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-03T21:43:28.885083400Z | LANGUAGE RECON, STEP 3: START LANGUAGE RECON 2023-01-03T21:46:57.999693600Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:14.417199900Z | LANGUAGE RECON, STEP 4: KNOWN LANGUAGES APPLIED 2023-01-03T21:48:39.114000400Z | LANGUAGE RECON, STEP 6: FINALIZED 2023-01-03T22:32:17.687048900Z","Latin, Middle French, and some words in Middle English (f. 214v)",lat;frm;enm,Latin|Middle French|Middle English,Q397|Q1473289|Q36395
