row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
71,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.928977700Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.300229200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.903511900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.749141100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.035625500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.719241600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.560947400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.013595600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.892927300Z","Mary, Blessed Virgin, Saint--Prayers and devotions",a;c--v,"Mary, Blessed Virgin, Saint;Prayers and devotions",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1423909,0,http://id.loc.gov/authorities/subjects/sh85081723,,
72,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.928977700Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.300229200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.903511900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.749141100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.035625500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.719241600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.560947400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.013595600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Niger, Roger, -1241--Portraits",a;d--v,Portraits,http://id.worldcat.org/fast/1423831,0,,,
73,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.928977700Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.300229200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.903511900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.749141100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.035625500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.719241600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.560947400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.013595600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Norbert, of Xanten, Saint, approximately 1080-1134",a;c;d,"Norbert, of Xanten, Saint, approximately 1080-1134",http://id.worldcat.org/fast/1838266,0,http://id.loc.gov/authorities/names/n84200021,,
74,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.928977700Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.300229200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.903511900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.749141100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.035625500Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.719241600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.560947400Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.013595600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Patrick, Saint, 373?-463?--Legends",a;c;d--v,"Patrick, Saint, 373?-463?;Legends",http://id.worldcat.org/fast/59117;http://id.worldcat.org/fast/1423803,0,,,
75,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.928977700Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.300229200Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.903511900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.036624600Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.719241600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.013595600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Peter Lombard, Bishop of Paris, approximately 1100-1160. Sententiarum libri IV",a;c;d;t,,,0,http://id.loc.gov/authorities/names/n84142222,"Sententiarum libri IV (Peter Lombard, Bishop of Paris)",http://id.worldcat.org/fast/1356925
76,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.928977700Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.301254900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.903511900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.037625100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.720238600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.013595600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Pizarro, Pedro, active 16th century",a;d,"Pizarro, Pedro, active 16th century",http://id.worldcat.org/fast/1841678,0,http://id.loc.gov/authorities/names/n85333090,,
77,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.928977700Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.301254900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.903511900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.037625100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.720238600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.013595600Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z",Poor Clares--Rules,a--v,Poor Clares;Rules,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1423857,0,,,
78,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.929980200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.301254900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.904510600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.037625100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.720238600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.014593500Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Ripley, George, -1490",a;d,"Ripley, George, -1490?",http://id.worldcat.org/fast/1844109,0,http://id.loc.gov/authorities/names/n84051473,,
79,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.929980200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.301254900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.904510600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.037625100Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.720238600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.014593500Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Rustam, Amir-zadeh, Sultan",a,,,4,,,
80,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.929980200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.301254900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.904510600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.038626Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.720238600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.014593500Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Thomas, Aquinas, Saint, 1225?-1274. Summa theologica",a;c;d;t,"Summa theologica (Thomas, Aquinas, Saint)",http://id.worldcat.org/fast/1357563,0,http://id.loc.gov/authorities/names/n83010644,,
81,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.929980200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.805958300Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.301254900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.904510600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.038626Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.720238600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.014593500Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Thomas, à Becket, Saint, 1118?-1170--Prayers and devotions",a;c;d--v,"Thomas, à Becket, Saint, 1118?-1170;Prayers and devotions",http://id.worldcat.org/fast/52328;http://id.worldcat.org/fast/1423909,0,,,
82,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-11T22:01:54.796486900Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-11T22:02:24.266579600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:03:06.706636100Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-11T22:14:08.072402800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:17:12.083385400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-11T22:18:19.882786100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:19:29.929980200Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-11T22:33:34.806974800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-11T22:34:30.301254900Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-13T18:06:27.904510600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:07:10.233034200Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-13T18:10:45.750140200Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:11:09.627783400Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-13T18:13:46.038626Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-13T18:14:14.810234100Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-13T18:14:30.970284800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-13T18:16:21.720238600Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-13T18:16:54.561943100Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-13T18:17:18.014593500Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-13T18:17:46.306798300Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-13T18:18:21.995553300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-13T18:19:26.898926600Z","Wolsey, Thomas, 1475?-1530",a;d,"Wolsey, Thomas, 1475?-1530",http://id.worldcat.org/fast/4248,0,http://id.loc.gov/authorities/names/n50013788,,
