holding_institution_ds_qid,holding_institution_wikidata_label,ds_id,source_data_type,filename,holding_institution_institutional_id,institutional_id_location_in_source,record_last_updated,call_number,link_to_institutional_record,title,iiif_manifest_url,dated,manifest_generated_at
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9789,marc-xml,20250128-huntington-marcxml.xml,.b1862019x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 46,https://catalog.huntington.org/record=b1862019,"Portolan chart ; Nautical almanac, French :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46166/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9978,marc-xml,20250128-huntington-marcxml.xml,.b18622100,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 46015,https://catalog.huntington.org/record=b1862210,Fragment from the Decretals :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51757/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9979,marc-xml,20250128-huntington-marcxml.xml,.b18622112,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 46554,https://catalog.huntington.org/record=b1862211,Peter of Poitiers' Distinctiones super psalterium and anonymous distinctions :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51719/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9790,marc-xml,20250128-huntington-marcxml.xml,.b18620206,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47,https://catalog.huntington.org/record=b1862020,"Portolan chart, French :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:46257/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9980,marc-xml,20250128-huntington-marcxml.xml,.b18622124,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47405,https://catalog.huntington.org/record=b1862212,De vita et moribus philosophorum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51744/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9620,marc-xml,20250128-huntington-marcxml.xml,.b18618443,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47533,https://catalog.huntington.org/record=b1861844,"Antiphonal, leaf :",,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",,marc-xml,20250128-huntington-marcxml.xml,.b18619228,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47543,https://catalog.huntington.org/record=b1861922,Antiphonal :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9736,marc-xml,20250128-huntington-marcxml.xml,.b18619642,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47544,https://catalog.huntington.org/record=b1861964,Fragment from a Book of Hours :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52672/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9830,marc-xml,20250128-huntington-marcxml.xml,.b18620619,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47619,https://catalog.huntington.org/record=b1862061,"Old Tenures, Natura brevium and Subject index to the statutes, Accusacions to Wurstede :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51065/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9602,marc-xml,20250128-huntington-marcxml.xml,.b18295149,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47641,https://catalog.huntington.org/record=b1829514,Portable calendar :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52733/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9621,marc-xml,20250128-huntington-marcxml.xml,.b18618455,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47642,https://catalog.huntington.org/record=b1861845,Gradual leaf :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53273/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9622,marc-xml,20250128-huntington-marcxml.xml,.b18618467,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47643,https://catalog.huntington.org/record=b1861846,"Decorated initials, cuttings :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53275/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9623,marc-xml,20250128-huntington-marcxml.xml,.b18618479,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47749,https://catalog.huntington.org/record=b1861847,"Folio Bible, fragment]",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53286/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9624,marc-xml,20250128-huntington-marcxml.xml,.b18618480,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47750,https://catalog.huntington.org/record=b1861848,"Folio Bible, fragment :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53281/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9981,marc-xml,20250128-huntington-marcxml.xml,.b18622136,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47753,https://catalog.huntington.org/record=b1862213,Selections from Opera medicinalia :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52782/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9982,marc-xml,20250128-huntington-marcxml.xml,.b18622148,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 47937,https://catalog.huntington.org/record=b1862214,Fragment from a commentary on Lucan's Pharsalia :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52872/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9724,marc-xml,20250128-huntington-marcxml.xml,.b18619526,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 48,https://catalog.huntington.org/record=b1861952,"Book of Hours, use of Rome :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:45818/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",,marc-xml,20250128-huntington-marcxml.xml,.b1861923x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 48048,https://catalog.huntington.org/record=b1861923,Antiphonal :,,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9983,marc-xml,20250128-huntington-marcxml.xml,.b1862215x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 48570,https://catalog.huntington.org/record=b1862215,Chronicle of England :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51621/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9850,marc-xml,20250128-huntington-marcxml.xml,.b18620814,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 49,https://catalog.huntington.org/record=b1862081,Traicté de peyne :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52325/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9737,marc-xml,20250128-huntington-marcxml.xml,.b18619654,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 49124,https://catalog.huntington.org/record=b1861965,Devotions :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52910/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9851,marc-xml,20250128-huntington-marcxml.xml,.b18620826,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 50,https://catalog.huntington.org/record=b1862082,Satires of Juvenal and Persius :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51018/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9890,marc-xml,20250128-huntington-marcxml.xml,.b18621223,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 501,https://catalog.huntington.org/record=b1862122,Wycliffe materials :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49454/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9891,marc-xml,20250128-huntington-marcxml.xml,.b18621235,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 502,https://catalog.huntington.org/record=b1862123,Devotional miscellany :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49132/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9892,marc-xml,20250128-huntington-marcxml.xml,.b18621247,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 503,https://catalog.huntington.org/record=b1862124,The clergy may not hold property :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49411/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9893,marc-xml,20250128-huntington-marcxml.xml,.b18621259,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 504,https://catalog.huntington.org/record=b1862125,Explanationes notabiles super lectiones beati Iob :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49404/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9894,marc-xml,20250128-huntington-marcxml.xml,.b18621260,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 505,https://catalog.huntington.org/record=b1862126,Liber Uricrisiarum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49684/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9831,marc-xml,20250128-huntington-marcxml.xml,.b18620620,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 51,https://catalog.huntington.org/record=b1862062,Bible :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50778/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9984,marc-xml,20250128-huntington-marcxml.xml,.b18622161,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 51848,https://catalog.huntington.org/record=b1862216,"Sermons by Johann Herolt and Peregrinus, de Opole :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52804/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9985,marc-xml,20250128-huntington-marcxml.xml,.b18622173,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 52435,https://catalog.huntington.org/record=b1862217,Commentary on the Pauline epistles :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51618/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9852,marc-xml,20250128-huntington-marcxml.xml,.b18620838,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 55,https://catalog.huntington.org/record=b1862083,Life of St. Norbert :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50944/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9625,marc-xml,20250128-huntington-marcxml.xml,.b18618492,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 55658,https://catalog.huntington.org/record=b1861849,Meditationes Vitae Christi :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52797/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9626,marc-xml,20250128-huntington-marcxml.xml,.b18618509,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 55665,https://catalog.huntington.org/record=b1861850,"Portiforium, use of Sarum :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52768/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9627,marc-xml,20250128-huntington-marcxml.xml,.b18618510,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 55668,https://catalog.huntington.org/record=b1861851,Constitutiones provinciales :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52887/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9628,marc-xml,20250128-huntington-marcxml.xml,.b18618522,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 55670,https://catalog.huntington.org/record=b1861852,Glossed Gospel of Mark :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51766/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9853,marc-xml,20250128-huntington-marcxml.xml,.b1862084x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 56,https://catalog.huntington.org/record=b1862084,Epistles of Paul ; Missal bifolium fragment :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:50755/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9586,marc-xml,20250128-huntington-marcxml.xml,.b1060117x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 56796,https://catalog.huntington.org/record=b1060117,Jernegan family book of hours :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52850/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9629,marc-xml,20250128-huntington-marcxml.xml,.b18618534,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 56911,https://catalog.huntington.org/record=b1861853,"Psalter-Hours, use of Sarum :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52880/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9854,marc-xml,20250128-huntington-marcxml.xml,.b18620851,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 57,https://catalog.huntington.org/record=b1862085,Summa de poenitentia et matrimonio :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52060/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9630,marc-xml,20250128-huntington-marcxml.xml,.b18618546,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 57340,https://catalog.huntington.org/record=b1861854,"Book of Hours, Sarum and Utrecht uses, adapted for York use :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52824/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9631,marc-xml,20250128-huntington-marcxml.xml,.b18618558,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 57341,https://catalog.huntington.org/record=b1861855,"Breviary, use of Sarum :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52844/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9855,marc-xml,20250128-huntington-marcxml.xml,.b18620863,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 58,https://catalog.huntington.org/record=b1862086,Agnus castus with additional medical recipes :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52593/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9632,marc-xml,20250128-huntington-marcxml.xml,.b1861856x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 58202,https://catalog.huntington.org/record=b1861856,Sermons :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52706/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9633,marc-xml,20250128-huntington-marcxml.xml,.b18618571,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 58203,https://catalog.huntington.org/record=b1861857,Sermones :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52830/manifest.json,true,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9634,marc-xml,20250128-huntington-marcxml.xml,.b18618583,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 58285,https://catalog.huntington.org/record=b1861858,"Book of Hours, use of Sarum, in Latin, English, and Czech (the ""Felbrigg Hours"") :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52759/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9635,marc-xml,20250128-huntington-marcxml.xml,.b18618595,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 58316,https://catalog.huntington.org/record=b1861859,"Portolan atlas, Italian :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53293/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9856,marc-xml,20250128-huntington-marcxml.xml,.b18620875,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 60,https://catalog.huntington.org/record=b1862087,Les XXI epistres des dames illustes traduicttes d'Ovide :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49400/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9636,marc-xml,20250128-huntington-marcxml.xml,.b18618601,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 60320,https://catalog.huntington.org/record=b1861860,"Astrological treatises, in English (composite volume, fragment) :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51126/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9857,marc-xml,20250128-huntington-marcxml.xml,.b18620887,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 62,https://catalog.huntington.org/record=b1862088,Bible :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:51611/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9637,marc-xml,20250128-huntington-marcxml.xml,.b18618613,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 62471,https://catalog.huntington.org/record=b1861861,"Registrum brevium, in Latin and French :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53279/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9638,marc-xml,20250128-huntington-marcxml.xml,.b18618625,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 62595,https://catalog.huntington.org/record=b1861862,"Treatises on civil and canon law, etc. :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53284/manifest.json,false,2025-01-28T22:27:26.126326400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9895,marc-xml,20250128-huntington-marcxml.xml,.b18621272,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 627,https://catalog.huntington.org/record=b1862127,Miscellany of patristic literature :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:49760/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9587,marc-xml,20250128-huntington-marcxml.xml,.b16299425,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 63330,https://catalog.huntington.org/record=b1629942,Liber ruralium commodorum :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53297/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9605,marc-xml,20250128-huntington-marcxml.xml,.b1841462x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 64,https://catalog.huntington.org/record=b1841462,Astrological and medical compilation :,https://cdm16003.contentdm.oclc.org/iiif/p16003coll14:1503/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9639,marc-xml,20250128-huntington-marcxml.xml,.b18618649,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 64538,https://catalog.huntington.org/record=b1861864,"Book of Hours, use of Sarum, in Latin with English additions :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53009/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9867,marc-xml,20250128-huntington-marcxml.xml,.b1862098x,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 65,https://catalog.huntington.org/record=b1862098,Almagest :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:52698/manifest.json,true,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9640,marc-xml,20250128-huntington-marcxml.xml,.b18618650,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 67911,https://catalog.huntington.org/record=b1861865,"Legal formulary, etc., in Latin, French and English :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53304/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9641,marc-xml,20250128-huntington-marcxml.xml,.b18618662,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 69443,https://catalog.huntington.org/record=b1861866,"Nova statuta, 1-50 Edward III and 1-12 Richard II :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53326/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9642,marc-xml,20250128-huntington-marcxml.xml,.b18618674,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 70391,https://catalog.huntington.org/record=b1861867,Lectern Bible leaf from Ezekiel 47:19-48:7 :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53359/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9643,marc-xml,20250128-huntington-marcxml.xml,.b18618686,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 71520,https://catalog.huntington.org/record=b1861868,"Breviary, use of Sarum :",https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53347/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9644,marc-xml,20250128-huntington-marcxml.xml,.b18618698,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 71719,https://catalog.huntington.org/record=b1861869,Compendium theologicae veritatis :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:53322/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9588,marc-xml,20250128-huntington-marcxml.xml,.b17881249,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20201204,mssHM 71897,https://catalog.huntington.org/record=b1788124,"Horoscope for Sultan Amir Zadeh Rustam,",,true,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9896,marc-xml,20250128-huntington-marcxml.xml,.b18621284,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 732,https://catalog.huntington.org/record=b1862128,Astrolabium :,,true,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9596,marc-xml,20250128-huntington-marcxml.xml,.b18235177,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 744,https://catalog.huntington.org/record=b1823517,Didactic pieces :,https://cdm16003.contentdm.oclc.org/iiif/p15150coll7:18518/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9589,marc-xml,20250128-huntington-marcxml.xml,.b17974768,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20201204,mssHM 75077,https://catalog.huntington.org/record=b1797476,"Commentarii in Libros VIII Aristotelis de Physica,",https://cdm16003.contentdm.oclc.org/iiif/p16003coll14:20623/manifest.json,false,2025-01-28T22:27:26.127329400Z
Q42439,"The Huntington Library, Art Museum, and Botanical Gardens",DS9897,marc-xml,20250128-huntington-marcxml.xml,.b18621296,//record[./datafield[@tag='907']/subfield[@code='a']/text()='ID_PLACEHOLDER'],20210621,mssHM 772,https://catalog.huntington.org/record=b1862129,Report on the conclave electing Alexander VII :,,false,2025-01-28T22:27:26.127329400Z
