row_index,workflow_history,subject_as_recorded,subfield_codes,authorized_label_add,structured_value_add,vocab,source_authority_uri,authorized_label,structured_value
236,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Uṇādisūtra,a,Uṇādisūtra,http://id.worldcat.org/fast/1365151,fast,http://id.worldcat.org/fast/1365151,,
237,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Uṇādisūtra,a,Uṇādisūtra,http://id.worldcat.org/fast/1365151,0,http://id.loc.gov/authorities/names/n89297436,,
238,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vasugupta. Spandakārikā,a;t,Spandakārikā (Vasugupta),http://id.worldcat.org/fast/1368200,0,http://id.loc.gov/authorities/names/n81144383,,
239,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.499299900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas,a,Vedas,http://id.worldcat.org/fast/1356289,fast,http://id.worldcat.org/fast/1356289,,
240,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.143071600Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z","Vedas--Criticism, interpretation, etc",a--x,Vedas;Criticism and interpretation,http://id.worldcat.org/fast/1356289;http://id.worldcat.org/fast/1198648,0,http://id.loc.gov/authorities/subjects/sh85142466,,
241,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.144070900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas--Early works to 1800,a--v,Vedas;Early works,http://id.worldcat.org/fast/1356289;http://id.worldcat.org/fast/1411636,0,,,
242,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.144070900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.792334900Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas--Recitation,a--x,Vedas;Recitations,http://id.worldcat.org/fast/1356289;http://id.worldcat.org/fast/1091407,0,http://id.loc.gov/authorities/subjects/sh85142469,,
243,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.144070900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.793335300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas--Recitation,a--x,Vedas;Recitations,http://id.worldcat.org/fast/1356289;http://id.worldcat.org/fast/1091407,0,,,
244,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.144070900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.269863Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.793335300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas--Recitation--Early works to 1800,a--x--v,Vedas;Recitations;Early works,http://id.worldcat.org/fast/1356289;http://id.worldcat.org/fast/1091407;http://id.worldcat.org/fast/1411636,0,,,
245,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.144070900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.270865100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.793335300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas--Rites and ceremonies,a--x,Vedas;Rites and ceremonies,http://id.worldcat.org/fast/1356289;http://id.worldcat.org/fast/1098216,0,http://id.loc.gov/authorities/subjects/sh85142470,,
246,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.144070900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.414070700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.270865100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.793335300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas. Atharvaveda,a;p,Vedas. Atharvaveda,http://id.worldcat.org/fast/1359282,0,http://id.loc.gov/authorities/names/n80017844,,
247,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2024-01-03T13:37:55.017045800Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2024-01-03T13:39:06.241681600Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T13:40:25.872609Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2024-01-03T14:10:23.520029900Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T14:18:24.213611700Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2024-01-03T17:50:20.336683800Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T17:50:40.197117800Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2024-01-03T18:06:39.878708700Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:07:12.804205700Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2024-01-03T18:07:40.808022Z | KNOWN NAMED SUBJECT RECON APPLIED 2024-01-03T18:08:00.174877700Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2024-01-03T18:22:02.177752900Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:23:59.144070900Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2024-01-03T18:24:18.415072700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2024-01-03T18:26:35.513291900Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2024-01-03T18:27:25.270865100Z | KNOWN SUBJECT (FORM) RECON APPLIED 2024-01-03T18:28:11.867821500Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2024-01-03T18:28:45.273243700Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2024-01-03T18:38:23.642973500Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2024-01-03T18:38:51.011866200Z | SUBJECT RECON, STEP 39: START SUBJECT RECON 10a 2024-01-03T18:39:22.419425700Z | SUBJECT RECON, STEP 42: START SUBJECT RECON 10b 2024-01-03T18:39:54.793335300Z | SUBJECT RECON, STEP 45: FINALIZED 2024-01-03T18:40:26.818012100Z",Vedas. Atharvaveda,a;p,Vedas. Atharvaveda,http://id.worldcat.org/fast/1359282,fast,http://id.worldcat.org/fast/1359282,,
