id,manuscript,groups,source_date,source_title,source_catalog_or_lot_number,institution,sale_selling_agent,sale_seller_or_holder,sale_buyer,sale_sold,sale_date,sale_price,titles,authors,dates,artists,scribes,languages,materials,places,uses,missing_authority_names,folios,num_columns,num_lines,height,width,alt_size,miniatures_fullpage,miniatures_large,miniatures_small,miniatures_unspec_size,initials_historiated,initials_decorated,manuscript_binding,manuscript_link,other_info,provenance,created_at,created_by,updated_at,updated_by,approved,deprecated,unverified_legacy_record,superceded_by_id,draft,coordinates
284409,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10196,"","","","",,,"",Treatise on tumors (Treatise on tumors),"Averroës, 1126-1198 (Averoes?)",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","",Latin (Latin),Parchment (parchment),"France, Europe (France)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 ( sale 1861 to Sir Thomas Phillipps, n.15758) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 123) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  2:52pm,roseamcc,false,false,false,,false,"(46.0,2.0)"
284410,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10197,"","","","",,,"",Martyrologium (Martyrologium),"Usuard, -876 or 877 (Usuardus)",s. XV (1400 to 1499);  1400-1499 (1400 to 1499),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758 his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 124) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  2:53pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284411,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10198,"","","","",,,"",Aurora (Aurora),"Peter Riga, c.1140-1209 (Peter Riga)",s. XIII(1) (1200 to 1250);  1200-1250 (1200 to 1250),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 125) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  2:55pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284412,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10199,"","","","",,,"","Psalter, ferial (Ferial Psalter)","",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","",Latin (Latin),Parchment (parchment),"Low Countries, Europe (Low Countries?)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Field) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758 his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 126) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  2:56pm,roseamcc,false,false,false,,false,"(50.856412,4.957774)"
284413,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10200,"","","","",,,"",Philosophical text (Philosophical text),"",s. XIV (1300 to 1399);  1300-1399 (1300 to 1399),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758 his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 127) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  2:58pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284414,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10201,"","","","",,,"",Devotional text (Devotional text),"",s. XIV (1300 to 1399);  1300-1399 (1300 to 1399),"","",Dutch (Dutch),Parchment (parchment),"Low Countries, Europe (Low Countries)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758;  his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 128) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  2:59pm,roseamcc,false,false,false,,false,"(50.856412,4.957774)"
284415,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10202,"","","","",,,"",Prayer (Prayer),"",s. XV (1400 to 1499);  1400-1499 (1400 to 1499),"","",Dutch (Dutch),Paper (paper),"Low Countries, Europe (Low Countries)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 129) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  3:01pm,roseamcc,false,false,false,,false,"(50.856412,4.957774)"
284416,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10203,"","","","",,,"",Canon law (Canon law),"",s. XIII(2) (1250 to 1299);  1250-1299 (1250 to 1299),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 130) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  3:03pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284417,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10204,"","","","",,,"","Sermon 93, De verbis Evangelii, Mt. 25:1-13 (Sermon 93)","Augustine of Hippo, Saint, 354-430 (Augustine of Hippo)",s. XIII (1200 to 1299);  1200-1299 (1200 to 1299),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 131) [1968 ]",2025-02-12  6:23pm,lpc,2025-02-13  3:04pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284218,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10205,"","","","",,,"",Ecclesiastical text (Ecclesiastical text),"",s. XIII(2) (1250 to 1299);  1250-1299 (1250 to 1299),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 132) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:37pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284219,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10206,"","","","",,,"",Civil law commentary (Civil law commentary),"",s. XIII (1200 to 1299);  1200-1299 (1200 to 1299),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England?)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 133) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:38pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284220,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10207,"","","","",,,"",Civil law (Civil law),"",s. XIII(med) (1240 to 1260);  1240-1260 (1240 to 1260),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England?)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 134) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:39pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284221,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10208,"","","","",,,"",Miroiror Evangiles des Domnees (Miroiror Evangiles des Domnees),"Robert de Gretham, active 13th century (Robert de Gretham)",s. XIII(2) (1250 to 1299);  1250-1299 (1250 to 1299),"","",French (French),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 135) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:40pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284222,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10209,"","","","",,,"",Philosophical text (Philosophical text),"",s. XIII(2) (1250 to 1299);  1250-1299 (1250 to 1299),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 136) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:41pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284223,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10210,"","","","",,,"",Royal document on soldiers serving in France (Royal document on soldiers serving in France),"",1312-1377 (1312 to 1377);  s. XIV (1300 to 1399);  1300-1399 (1300 to 1399),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 137) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:42pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284224,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10211,"","","","",,,"",Doctrinalewith commentary (Doctrinale with commentary),"Alexander de Villa Dei, 1170-1250 (Alexander de Villa Dei)",s. XIII(2) (1250 to 1299);  1250-1299 (1250 to 1299),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 138) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:44pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284225,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10212,"","","","",,,"",Resumptio from book of common legal forms (Resumptio from book of common legal forms),"",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","",Latin (Latin),Parchment (parchment),"Lincolnshire, England, Great Britain, United Kingdom, Europe (England, Southern Lincolnshire)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 139) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:45pm,roseamcc,false,false,false,,false,"(53.166667,-0.25)"
284226,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10213,"","","","",,,"",Enrollments of writs to sheriffs from book of common legal forms (Enrollments of writs to sheriffs from book of common legal forms),"",s. XIV/XV (1300 to 1499);  1390-1410 (1390 to 1410),"","",Latin (Latin),Parchment (parchment),"Lincolnshire, England, Great Britain, United Kingdom, Europe (England, Southern Lincolnshire)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-02 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 140) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:46pm,roseamcc,false,false,false,,false,"(53.166667,-0.25)"
284227,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10214,"","","","",,,"",Philosophical text (Philosophical text),"",s. XIII/XIV (1200 to 1299);  1290-1310 (1290 to 1310),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 141) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:47pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284228,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10215,"","","","",,,"",Legal text (Legal text),"",s. XIV(in) (1300 to 1315);  1300-1315 (1300 to 1315),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 142) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:48pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
284229,"",University of Missouri Linking - DS Catalog,2024-07-23,Digital Scriptorium Catalog Import,DS10216,"","","","",,,"",Philosophical text (Philosophical text),"",s. XIV(1) (1300 to 1350);  1300-1350 (1300 to 1350),"","",Latin (Latin),Parchment (parchment),"England, Great Britain, United Kingdom, Europe (England)","",0,,,,,,,,,,,,,,,,"Bagford, John (John Bagford (1650s-1716) to); Saint-Martin-in-the-Fields (St. Martin-in-the-Fields) [1861 ]; Phillipps, Thomas, Sir, 1792-1872 (sale 1861 to Sir Thomas Phillipps, n.15758; his sale 22 May, 1913, lot 742) [1861 to 1913-05-22 ]; Cockerell, Sydney Carlyle, Sir, 1867-1962 ( Sir Sydney Cockerell (1867-1962) sale Sotheby's 3 April, 1957) [1957-04-03 ]; Salloch, William, 1906-1990 ( William Salloch (Ossining NY) Cat. 258 (1968) to U. Missouri.) [1968 ]; University of Missouri–Columbia (University of Missouri, Fragmenta Manuscripta 143) [1968 ]",2025-02-12  6:22pm,lpc,2025-02-28 12:48pm,roseamcc,false,false,false,,false,"(53.0,-2.0)"
