File,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_as_recorded_agr,authorized_label,ds_qid
titles.csv,al-Durar al-Ṣabbāghīyah fī sharḥ al-Ājurrūmīyah,الدرر الصباغية في شرح الاجرومية,,,al-Durar al-Ṣabbāghīyah fī sharḥ al-Ājurrūmīyah,Q54643
titles.csv,al-Durar al-sanīyah ʻalá sharḥ al-Alfīyah,,,,al-Durar al-sanīyah ʻalá sharḥ al-Alfīyah,Q54558
titles.csv,al-Durar al-wafīyah bi-sharḥ alfāẓ al-Ājurrūmīyah,,,,al-Durar al-wafīyah bi-sharḥ alfāẓ al-Ājurrūmīyah,Q54570
titles.csv,al-Durrah al-naḥwīyah fī sharḥ al-Jurrūmīyah ... [etc,الدرة النحوية في شرح الجرومية ... الخ,,,Arabic grammatical text,Q27591
titles.csv,al-Durrah al-ʻalīyah fī sharḥ al-qaṣīdah al-Ishbīlīyah,,,,al-Durrah al-ʻalīyah fī sharḥ al-qaṣīdah al-Ishbīlīyah,Q39180
titles.csv,al-Durr al-mukhtār fī sharḥ Tanwīr al-abṣār /,الدر المختار في شرح تنوير الابصار /,,,Durr al-mukhtār fī sharḥ Tanwīr al-abṣār,Q11996
titles.csv,al-Durr al-munaẓẓam fī madḥ al-ḥabīb al-aʻẓam,الدر المنظم في مدح الحبيب الاعظم.,,,Durr al-munaẓẓam fī madḥ al-ḥabīb al-aʻẓam,Q11797
titles.csv,al-Durr al-munaẓẓam fī madḥ al-ḥabīb al-aʻẓam,الدر المنظم في مدح الحبيب الاعظم.,,,Durr al-munaẓẓam fī madḥ al-ḥabīb al-aʻẓam,Q11797
titles.csv,al-Durr al-muntaẓam bi-al-shiʻr al-multazam fī madḥ al-Nabī /,الدر المنتظم بالشعر الملتزم في مدح النبي /,,,Durr al-muntaẓam bi-al-shiʻr al-multazam fī madḥ al-Nabī,Q12039
titles.csv,al-Durr al-muntaẓam bi-al-shiʻr al-multazam fī madḥ al-Nabī /,الدر المنتظم بالشعر الملتزم في مدح النبي /,,,Durr al-muntaẓam bi-al-shiʻr al-multazam fī madḥ al-Nabī,Q12039
titles.csv,A learned dialogue of Bernard Palessy concerning waters and fountaines both naturall and artificiall; translated out of French into English / by Thomas Watson,,,,A learned dialogue,Q39181
titles.csv,Alessandri family power of attorney,,,,Power of attorney,Q8176
titles.csv,Alessandro Piccolomini nomination,,,,Nomination,Q8049
titles.csv,Alexander ...etc,,,,Alexander,Q4340
titles.csv,Alexandreidos libri decem,,Alexandreis,,Alexandreis,Q39159
titles.csv,Alexandreis,,,,Alexandreis,Q39159
titles.csv,Alfabeto di lettere maiuscole ecclesiastiche /; di Gio. Batista Bini,,,,Calligraphy,Q39902
titles.csv,al-Falāḥ fī sharḥ al-Marāḥ,,,,al-Falāḥ fī sharḥ al-Marāḥ,Q54594
titles.csv,al-Faraj baʻda al-shiddat va al-z̤īqah,,Faraj baʻda al-shiddah,,Faraj baʻda al-shiddah,Q18412
titles.csv,al-Farāyid al-Burhānīyah fī taḥqīq al-Fawāyid al-Fanārīyah,الفرايد البرهانية في تحقيق الفوايد الفنارية.,Farāʼid al-Burhānīyah fī taḥqīq al-Fawāʼid al-Fanārīyah,فرائد البرهانية في تحقيق الفوائد الفنارية,Farāʼid al-Burhānīyah fī taḥqīq al-Fawāʼid al-Fanārīyah,Q11830
titles.csv,al-Farāyid al-Burhānīyah fī taḥqīq al-Fawāyid al-Fanārīyah,الفرايد البرهانية في تحقيق الفوايد الفنارية.,Farāʼid al-Burhānīyah fī taḥqīq al-Fawāʼid al-Fanārīyah,فرائد البرهانية في تحقيق الفوائد الفنارية,Farāʼid al-Burhānīyah fī taḥqīq al-Fawāʼid al-Fanārīyah,Q11830
titles.csv,al-Farāʼid al-sanīyah fī al-fawāʼid al-naḥwīyah,,,,al-Farāʼid al-sanīyah fī al-fawāʼid al-naḥwīyah,Q54374
titles.csv,al-Farāʼiḍ al-Sirājīyah,الفرائض السراجية,Farāʼiḍ al-Sirājīyah,فرائض السراجية,Farāʼiḍ al-Sirājīyah,Q39182
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,al-Fatāwá al-ʻAṭāʼīyah,الفتاوى العطائية,Fetava-yi Ataiye,فتاوى عطائيه,Fetava-yi Ataiye,Q54985
titles.csv,al-Fatḥ al-rabbānī fī sharḥ Taṣrīf al-Zanjānī,,,,al-Fatḥ al-rabbānī fī sharḥ Taṣrīf al-Zanjānī,Q54607
titles.csv,al-Fawākih al-Badrīyah fī al-aqḍiyah al-ḥukmīyah,الفواكه البدرية في الاقضية الحكمية.,,,Fawākih al-Badrīyah fī al-aqḍiyah al-ḥukmīyah,Q11944
titles.csv,al-Fawākih al-janīyah ʻalá Mutimmat al-Jurrūmīyah,الفواکه الجنىة على متمة الجرومىة,,,al-Fawākih al-janīyah ʻalá Mutimmat al-Jurrūmīyah,Q54523
titles.csv,al-Fawāyid al-ghazīrah fī ḥadīth Barīrah,الفوايد الغزيره في حديث بريره.,Fawāʼid al-ghazīrah fī ḥadīth Barīrah.,فوائد الغزيرة في حديث بريرة.,Fawāʼid al-ghazīrah fī ḥadīth Barīrah,Q11829
titles.csv,al-Fawāʼid al-bahīyah fī sharḥ al-Fawāʼid al-Ṣamadīyah,,,,al-Fawāʼid al-bahīyah fī sharḥ al-Fawāʼid al-Ṣamadīyah,Q54371
titles.csv,al-Fawaʼid al-Ḍiyaʼīyah,,,,al-Fawaʼid al-Ḍiyaʼīyah,Q54419
titles.csv,al-Fawāʼid al-Ḍiyāʼīyah,,,,Fawāʼid al-ḍiyāʼīyah,Q39778
titles.csv,al-Fawāʼid al-Ḍiyāʼīyah,الفوائد الضىائىة,,,Fawāʼid al-ḍiyāʼīyah,Q39778
titles.csv,al-Fawāʼid al-Fanārīyah ... etc,الفوائد الفنارية ... الخ.,,,Fawāʼid al-Fanārīyah,Q11831
titles.csv,al-Fawāʼid al-Fanārīyah ... etc,الفوائد الفنارية ... الخ.,,,Fawāʼid al-Fanārīyah,Q11831
titles.csv,al-Fawāʼid al-Ujhūrīyah ʻalá sharḥ al-Muqaddimah al-Ājurrūmīyah,,,,al-Fawāʼid al-Ujhūrīyah ʻalá sharḥ al-Muqaddimah al-Ājurrūmīyah,Q54569
titles.csv,al-Fawāʾid al-Ḍiyāʾīyah,الفوائد الضيائية,,,al-Fawaʼid al-Ḍiyaʼīyah,Q54419
titles.csv,Alfīyah,الفية,,,Alfīyah,Q54521
titles.csv,Alfīyat naḥw,الفية نحو,Alfīyah,الفية,Alfīyah,Q54521
titles.csv,Alfonso Petrucci property instructions,,,,Instructions,Q5044
titles.csv,Alfonso Petrucci public instrument,,,,Instrument,Q8175
titles.csv,al-Futūḥāt al-rabbānīyah fī hazīmat al-Faransāwīyah,الفتوحات الربانية في هزيمة الفرنساوية.,,,Futūḥāt al-rabbānīyah fī hazīmat al-Faransāwīyah,Q12025
titles.csv,al-Futūḥāt al-rabbānīyah fī hazīmat al-Faransāwīyah,الفتوحات الربانية في هزيمة الفرنساوية.,,,Futūḥāt al-rabbānīyah fī hazīmat al-Faransāwīyah,Q12025
titles.csv,Algorismus,,,,Algorismus,Q352
titles.csv,"Algorismus, cum glosa / John of Sacro Bosco",,,,Algorismus,Q352
titles.csv,Algorismus ... etc,,,,Algorismus,Q352
titles.csv,Algunas obras en verso en lengua española e italiana de las que compuso el diuino Fran[cis]co de Figueroa gentilhombre contino del Rey N[uestro] S[eño]r y natural de Alcala de Henares,,,,Works of Francisco de Figueroa,Q48644
titles.csv,al-Ḥadhāqah fī anwāʻ al-ʻalāqah /,الحذاقة في انواع العلاقة.,,,Ḥadhāqah fī anwāʻ al-ʻalāqah,Q12023
titles.csv,al-Ḥadhāqah fī anwāʻ al-ʻalāqah /,الحذاقة في انواع العلاقة.,,,Ḥadhāqah fī anwāʻ al-ʻalāqah,Q12023
titles.csv,Al-Ḥajj 1-15,,Qurʼan,,Qurʼan,Q3697
titles.csv,Al-Ḥajj 1-15 : manuscript fragment,,Qurʼan. Sūrat al-Ḥajj. Selections,,Qurʼan,Q3697
titles.csv,al-Ḥāshiyah al-mutaʻalliqah ʻalá al-sharḥ al-ʻIṣāmī li-Rislālat al-Istiʻārah lil-Qāsim al-Laythī /,الحاشية المتعلقة على الشرح العصامي لرسلالة الاستعارة للقاسم الليثي /,Ḥāshiyah ʻalá sharḥ ʻIṣām,حاشية على شرح عصام,Ḥāshiyah ʻalá sharḥ ʻIṣām,Q54456
titles.csv,al-Hawādī sharḥ al-Masālik,,,,al-Hawādī sharḥ al-Masālik,Q54451
titles.csv,al-Ḥawāshī,الحواشي,Ḥāshiyah ʻalá al-Muṭawwal,حاشية على المطول,Ḥāshiyah ʻalá al-Muṭawwal,Q11681
titles.csv,al-ḥawāshī al-muḥkamah ʻalá alfāẓ al-Muqaddimah,,,,al-Ḥawāshī al-muḥkamah ʻalá alfāẓ al-Muqaddimah,Q54572
titles.csv,al-Ḥawāshī al-mujammaʻah min sharḥ al-aḥādīth al-muttabaʻah /,الحواشى المجمعة من شرح الاحاديث المتبعه /,Minhāj al-muḥaddithīn.,منهاج المحدثين.,Minhāj al-muḥaddithīn,Q11720
titles.csv,al-Ḥawāshī ʻalá al-Muṭawwal,الحواشي على المطول,,,al-Ḥawāshī ʻalá al-Muṭawwal,Q54529
titles.csv,al-Hayʼah al-sanīyah,الهيئة السنية.,Hayʼah al-sanīyah fī al-hayʼah al-sunnīyah,هيئه السنية في الهيئه السنية,Hayʼah al-sanīyah fī al-hayʼah al-sunnīyah,Q11825
titles.csv,al-Hayʼah al-sanīyah,الهيئة السنية.,Hayʼah al-sanīyah fī al-hayʼah al-sunnīyah,هيئه السنية في الهيئه السنية,Hayʼah al-sanīyah fī al-hayʼah al-sunnīyah,Q11825
titles.csv,al-Hidāyah,الهداية.,Hidāyah fī sharḥ al-Bidāyah,هداية في شرح البداية,Hidāyah fī sharḥ al-Bidāyah,Q3707
titles.csv,al-Hidāyah,الهداية.,Hidāyah fī sharḥ al-Bidāyah,هداية في شرح البداية,Hidāyah fī sharḥ al-Bidāyah,Q3707
titles.csv,al-Hidāyah fī al-naḥw,,,,Arabic grammatical text,Q27591
titles.csv,al-Hidāyah fī al-naḥw ... [etc,الهداية في النحو ... الخ,,,Arabic grammatical text,Q27591
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,Al-ḥikam al-mundarijah fī sharḥ al-Munfarijah; Sharḥ Qaṣīdat al-Munfarijah /,الحكم المندرجة في شرح المنفرجة,Kaside-yi münferice şerhi,قصيدهء منفرجه شرحي,Kaside-yi münferice şerhi,Q55121
titles.csv,al-Ḥudūd li-abwāb al-fiqh,الحدود لابواب الفقه.,,,Ḥudūd li-abwāb al-fiqh,Q11896
titles.csv,al-ḥullah al-ṣāfiyah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah,,,,al-Ḥullah al-ṣāfiyah fī ʻilmay al-ʻarūḍ wa-al-qāfiyah,Q54388
titles.csv,al-Īḍāḥ,الايضاح,Īḍāḥ fī ʻulūm al-balāghah,ايضاح في علوم البلاغة,Īḍāḥ fī ʻulūm al-balāghah,Q39183
titles.csv,al-Īḍāḥ ... etc,الايضاح ... الخ,,,Īḍāḥ,Q11688
titles.csv,al-Īḍāḥ ... etc,الايضاح ... الخ,,,Īḍāḥ,Q11688
titles.csv,al-Īḍāḥ fī al-waqf wa-al-ibtidāʼ /,الايضاح في الوقف والابتدى /,,,Īḍāḥ fī al-waqf wa-al-ibtidāʼ,Q11799
titles.csv,al-Īḍāḥ fī al-waqf wa-al-ibtidāʼ /,الايضاح في الوقف والابتدى /,,,Īḍāḥ fī al-waqf wa-al-ibtidāʼ,Q11799
titles.csv,al-Īḍāḥ fī sharḥ al-Īḍāḥ,,,,al-Īḍāḥ fī sharḥ al-Īḍāḥ,Q54397
titles.csv,al-Īḍāḥ li-Talkhīṣ al-Miftāḥ,,,,al-Īḍāḥ li-Talkhīṣ al-Miftāḥ,Q54396
titles.csv,al-Ifāḍah fī sharḥ Unbūb al-balāghah fī yanbūʻ al-faṣāḥah,,,,al-Ifāḍah fī sharḥ Unbūb al-balāghah fī yanbūʻ al-faṣāḥah,Q54464
titles.csv,al-Iftitāḥ,,,,Iftitāḥ,Q12058
titles.csv,al-Ijāzah,الاجازة.,,,Ijāzah,Q12191
20240829-titles-princeton-marcxml-turkish-enriched-add.csv,al-Ilhām al-muqaddas min al-fayḍ al-aqdas ... [etc,الالهام المقدس من الفيض الاقدس ... الخ,Works,,Works,Q5989
titles.csv,al-Intibāh li-muʻālajat al-bāh ... etc,الانتباه لمعالجة الباه ... الخ.,,,Intibāh li-muʻālajat al-bāh,Q12178
titles.csv,al-Intibāh li-muʻālajat al-bāh ... etc,الانتباه لمعالجة الباه ... الخ.,,,Intibāh li-muʻālajat al-bāh,Q12178
titles.csv,al-Intikhab bi-Khāqānī va Abū al-Faraj va Anvarī va Amīr Muʻizzī,الانتخب بخاقانى و ابو الفرج و انورى و امىر معزى,,,al-Intikhab bi-Khāqānī va Abū al-Faraj va Anvarī va Amīr Muʻizzī,Q19932
titles.csv,al-Intiṣār,الانتصار.,,,Intiṣār,Q12168
titles.csv,al-Iqtirāḥ fī ʻilm uṣūl al-naḥw,,,,al-Iqtirāḥ fī ʻilm uṣūl al-naḥw,Q54359
titles.csv,al-Iṣbāḥ ʻalá al-Marāḥ,,,,al-Iṣbāḥ ʻalá al-Marāḥ,Q54355
titles.csv,al-Iṣlāḥ fī sharḥ sharḥ dībājat al-Miṣbāḥ,,,,al-Iṣlāḥ fī sharḥ sharḥ dībājat al-Miṣbāḥ,Q54537
titles.csv,al-Iʻrāb ʻan qawāʻid al-iʻrāb,,,,Iʻrāb ʻan qawāʻid al-iʻrāb,Q12242
titles.csv,al-Jabr wa al-muqābalah,الجبر والمقابلة.,,,al-Jabr wa al-muqābalah,Q27593
titles.csv,al-Jalīs al-laṭīf wa-al-nadīm al-ẓarīf ... etc,الجليس اللطيف والنديم الظريف ... الخ.,,,Jalīs al-laṭīf wa-al-nadīm al-ẓarīf,Q11701
titles.csv,al-Jalīs al-laṭīf wa-al-nadīm al-ẓarīf ... etc,الجليس اللطيف والنديم الظريف ... الخ.,,,Jalīs al-laṭīf wa-al-nadīm al-ẓarīf,Q11701
titles.csv,al-Jamharah fī al-lughah,,,,al-Jamharah fī al-lughah,Q54613
titles.csv,al-Jawhar al-nadīd fī sharḥ Kitāb al-Tajrīd ... [etc,الجوهر النديد في شرح كتاب التجريد ... الخ,,,al-Jawhar al-nadīd fī sharḥ Kitāb al-Tajrīd,Q54658
titles.csv,al-Jazl al-muʻtamad al-mufīd,الجزل المعتمد المفيد.,,,Jazl al-muʻtamad al-mufīd,Q11955
titles.csv,al-Jazl al-muʻtamad al-mufīd,الجزل المعتمد المفيد.,,,Jazl al-muʻtamad al-mufīd,Q11955
titles.csv,al-Jumal fī al-naḥw,,,,al-Jumal fī al-naḥw,Q54499
titles.csv,al-Juzʼ... min kitāb Tārīkh madīnat Dimashq,الجزء...من كتاب تاريخ مدينة دمشق.,Tārīkh madīnat Dimashq.,تاريخ مدينة دمشق.,Tārīkh madīnat Dimashq,Q27773
titles.csv,al-Juzʼ al-akhīr fī tafsīr al-Qurʼān al-ʻaẓīm /,الجزؤ الاخير في تفسير القرآن العظيم /,Kashf wa-al-bayān ʻan tafsīr al-Qurʼān,كشف والبيان عن تفسير القرآن,Kashf wa-al-bayān ʻan tafsīr al-Qurʼān,Q12176
titles.csv,al-Juzʼ al-awwal,الجزء الاول.,Qurʼan.,قرآن.,Qurʼan,Q3697
titles.csv,al-Juzʼ al-awwal [al-thānī] min Kitāb Najm al-Dīn ʻalá Kāfiyat Ibn al-Ḥājib fī al-naḥw /,الجزء الاول من كتاب نجم الدين على كافية ابن الحاجب في النحو /,Sharḥ al-Kāfiyah al-akbar,شرح الكافية الاكبر,Sharḥ al-Kāfiyah,Q12068
titles.csv,al-Juzʼ al-awwal al-sābiʻ min Naẓm al-laʼālī fī al-miʼah al-ʻawālī al-mukhrajah lil-Burhān al-Shāmī /,"الجزء الاول السابع من نظم اللألي في المائة العوالي المخرجة للبرهان الشامي















































				/",Naẓm al-laʼālī fī al-miʼah al-ʻawālī,نظم اللألي في المائة العوالي,Naẓm al-laʼālī fī al-miʼah al-ʻawālī,Q11736
titles.csv,al-Juzʼ al-awwal min al-fawāʼid al-sanīyah fī sharḥ al-Alfīyah al-uṣūlīyah /,الجزء الاول من الفوائد السنية في شرح الالفية الاصولية /,Fawāʼid al-sanīyah fī sharḥ al-Alfīyah.,فوائد السنية في شرح الالفية.,Fawāʼid al-sanīyah fī sharḥ al-Alfīyah,Q12119
titles.csv,al-Juzʼ al-awwal min al-Kashshāf ʻan ḥaqāʼiq ghawāmiḍ al-tanzīl wa-ʻuyūn al-aqāwīl fī wujūh al-taʼwīl /,"الجزء الاول من الكشاف عن حقائق غوامض التنزيل وعيون الاقاويل في وجوه التأويل















































				/","Kashshāf ʻan ḥaqāʼiq ghawāmiḍ al-tanzīl wa-ʻuyūn al-aqāwīl fī wujūh















































				al-taʼwīl",کشاف عن حقائق غوامض التنزيل وعيون الاقاويل في وجوه التأويل,Kashshāf ʻan ḥaqāʼiq ghawāmiḍ al-tanzīl wa-ʻuyūn al-aqāwīl fī wujūh al-taʼwīl,Q12194
titles.csv,al-Juzʼ al-awwal min al-Maṣābīḥ /,الجزء الاول من المصابيح /,Maṣābīḥ al-sunnah.,مصابيح السنة,Maṣābīḥ al-sunnah,Q12107
titles.csv,al-Juzʼ al-awwal min al-Turjumān,الجزء الاول من الترجمان.,Turjumān.,ترجمان.,Turjumān,Q11880
titles.csv,al-Juzʼ al-awwal min al-Turjumān,الجزء الاول من الترجمان.,Turjumān.,ترجمان.,Turjumān,Q11880
titles.csv,al-Juzʼ al-awwal min Kitāb al-Aghānī,الجزء الاول من كتاب الاغاني.,Kitāb al-Aghānī.,كتاب الاغاني.,Kitāb al-Aghānī,Q12189
titles.csv,al-Juzʼ al-awwal min Kitāb al-Aghānī,الجزء الاول من كتاب الاغاني.,Kitāb al-Aghānī.,كتاب الاغاني.,Kitāb al-Aghānī,Q12189
titles.csv,al-Juzʼ al-awwal min Kitāb al-Ṣiḥāḥ fī al-lughah,الجز الاول من كتاب الصحاح في اللغة,Ṣiḥāḥ,صحاح,Sihah,Q3117
titles.csv,al-Juzʼ al-awwal min Kitāb Jawāhir al-ʻuqūd wa-muʻīn al-quḍāh wa-al-muwaqqiʻīn wa-al-shuhūd /,"الجزؤ الاول من كتاب جواهر العقود ومعين القضاه والموقعين والشهود















































				/","Jawāhir al-ʻuqūd wa-muʻīn al-quḍāh wa-al-muwaqqiʻīn















































				wa-al-shuhūd.",جواهرالعقود وميعن القضاة والموقعين والشهود.,Jawāhir al-ʻuqūd wa-muʻīn al-quḍāh wa-al-muwaqqiʻīn wa-al-shuhūd,Q11864
