File,subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label,structured_value,ds_qid
subjects.csv,Aljamía--Texts--Early works to 1800,0,a--v--v,,Aljamía;Texts;Early works,http://id.worldcat.org/fast/805361;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q27260;Q3066;Q300
subjects.csv,Allahabad (India),0,a,http://id.loc.gov/authorities/names/n80049520,India--Allahabad,http://id.worldcat.org/fast/1278576,Q27331
subjects.csv,Allahabad (India)--Early works to 1800,0,a--v,,India--Allahabad;Early works,http://id.worldcat.org/fast/1278576;http://id.worldcat.org/fast/1411636,Q27331;Q300
subjects.csv,Allegories,fast,a,http://id.worldcat.org/fast/805512,Allegories,http://id.worldcat.org/fast/805512,Q26910
subjects.csv,Allegories,0,a,http://id.loc.gov/authorities/subjects/sh85003641,Allegories,http://id.worldcat.org/fast/805512,Q26910
subjects.csv,Allegories--Early works to 1800,0,a--v,,Allegories;Early works,http://id.worldcat.org/fast/805512;http://id.worldcat.org/fast/1411636,Q26910;Q300
subjects.csv,Allegories--Poetry,0,a--v,,Allegories;Poetry,http://id.worldcat.org/fast/805512;http://id.worldcat.org/fast/1423828,Q26910;Q247
subjects.csv,Allegory,openn-subjects,,,Allegory,http://id.worldcat.org/fast/805516,Q19862
subjects.csv,Allemagne--Histoire--1273-1517--Sources,6,a--x--y--x,,Germany;History;Sources,http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q3032;Q6879;Q2769
subjects.csv,Allemagne--Histoire--Jusqu'à 1517,6,a--x--y,,Germany;History,http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/958235,Q3032;Q6879
subjects.csv,Allersberg (Germany),0,a,http://id.loc.gov/authorities/names/n78042928,Germany--Allersberg,http://id.worldcat.org/fast/1203587,Q6959
subjects.csv,"Almanacs, German--Early works to 1800",0,a--v,,"Almanacs, German;Early works",http://id.worldcat.org/fast/805806;http://id.worldcat.org/fast/1411636,Q38805;Q300
subjects.csv,Almucantar--Early works to 1800,0,a--v,,Almucantar;Early works,http://id.worldcat.org/fast/805884;http://id.worldcat.org/fast/1411636,Q11223;Q300
subjects.csv,Almucantar--Early works to 1800.,0,a--v,,Almucantar;Early works,http://id.worldcat.org/fast/805884;http://id.worldcat.org/fast/1411636,Q11223;Q300
subjects.csv,Alpes de Haute-Provence (France),0,a,,France--Alpes de Haute-Provence,http://id.worldcat.org/fast/1212781,Q48416
subjects.csv,Alphabet,ds-subject,,,Alphabet,http://id.worldcat.org/fast/805945,Q16318
subjects.csv,Alphabet books,fast,a,(OCoLC)fst00805964,Alphabet books,http://id.worldcat.org/fast/805964,Q27178
subjects.csv,Alphabet books,0,a,,Alphabet books,http://id.worldcat.org/fast/805964,Q27178
subjects.csv,Alphabet--Religious aspects--Hinduism,fast,a--x--x,http://id.worldcat.org/fast/805954,Alphabet--Religious aspects--Hinduism,http://id.worldcat.org/fast/805954,Q26840
subjects.csv,Alphabet--Religious aspects--Hinduism,0,a--x--x,http://id.loc.gov/authorities/subjects/sh85003823,Alphabet--Religious aspects--Hinduism,http://id.worldcat.org/fast/805954,Q26840
subjects.csv,Alphabet--Religious aspects--Islam,0,a--x--x,,Alphabet--Religious aspects--Islam,http://id.worldcat.org/fast/805955,Q38806
subjects.csv,Alphabets,fast,a,http://id.worldcat.org/fast/805974,Alphabets,http://id.worldcat.org/fast/805974,Q3534
subjects.csv,Alphabets.,fast,a,http://id.worldcat.org/fast/805974,Alphabets,http://id.worldcat.org/fast/805974,Q3534
subjects.csv,Alphabets--Early works to 1800,0,a--v,,Alphabets;Early works,http://id.worldcat.org/fast/805974;http://id.worldcat.org/fast/1411636,Q3534;Q300
subjects.csv,Alphabets--Specimens,0,a--v,,Alphabets;Specimens,http://id.worldcat.org/fast/805974;http://id.worldcat.org/fast/1423861,Q3534;Q239
subjects.csv,Alphabets--Specimens.,0,a--v,,Alphabets;Specimens,http://id.worldcat.org/fast/805974;http://id.worldcat.org/fast/1423861,Q3534;Q239
subjects.csv,Altars,fast,a,http://id.worldcat.org/fast/806095,Altars,http://id.worldcat.org/fast/806095,Q26739
subjects.csv,Altars--India,0,a--z,,Altars;India,http://id.worldcat.org/fast/806095;http://id.worldcat.org/fast/1210276,Q26739;Q26595
subjects.csv,Amalfi (Italy)--History--15th century,0,a--x--y,,Italy--Amalfi;History;Fifteenth century,http://id.worldcat.org/fast/1204570;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q8013;Q6879;Q154
subjects.csv,Amalfi (Italy)--History--15th century.,0,a--x--y,,Italy--Amalfi;History;Fifteenth century,http://id.worldcat.org/fast/1204570;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q8013;Q6879;Q154
subjects.csv,Ambassadors,fast,a,http://id.worldcat.org/fast/806713,Ambassadors,http://id.worldcat.org/fast/806713,Q4224
subjects.csv,Ambassadors.,fast,a,http://id.worldcat.org/fast/806713,Ambassadors,http://id.worldcat.org/fast/806713,Q4224
subjects.csv,Ambassadors--France--16th century,0,a--z--y,,Ambassadors;France;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1119851,Q4224;Q152;Q335
subjects.csv,Ambassadors--France--16th century.,0,a--z--y,,Ambassadors;France;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1119851,Q4224;Q152;Q335
subjects.csv,Ambassadors--Italy--16th century,0,a--z--y,,Ambassadors;Italy;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,Q4224;Q249;Q335
subjects.csv,Ambassadors--Italy--Florence--16th century,0,a--z--z--y,,Ambassadors;Italy--Florence;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1119851,Q4224;Q3604;Q335
subjects.csv,Ambassadors--Italy--Florence--16th century.,0,a--z--z--y,,Ambassadors;Italy--Florence;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1119851,Q4224;Q3604;Q335
subjects.csv,Ambassadors--Italy--Venice--16th century,0,a--z--z--y,,Ambassadors;Italy--Venice;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/1119851,Q4224;Q2814;Q335
subjects.csv,Ambassadors--Italy--Venice--16th century.,0,a--z--z--y,,Ambassadors;Italy--Venice;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/1119851,Q4224;Q2814;Q335
subjects.csv,Ambassadors--Spain--16th century,0,a--z--y,,Ambassadors;Spain;Sixteenth century,http://id.worldcat.org/fast/806713;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1119851,Q4224;Q343;Q335
subjects.csv,Ameglia (Italy),0,a,http://id.loc.gov/authorities/names/nr94037511,Italy--Ameglia,http://id.worldcat.org/fast/1270599,Q4871
subjects.csv,Âme--Liturgie--Textes,6,a--x--v,,Soul;Liturgics;Texts,http://id.worldcat.org/fast/1432098;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705,Q3057;Q207;Q3066
subjects.csv,America,fast,a,(OCoLC)fst01239786,America,http://id.worldcat.org/fast/1239786,Q6860
subjects.csv,America,fast,a,,America,http://id.worldcat.org/fast/1239786,Q6860
subjects.csv,America,fast,a,http://id.worldcat.org/fast/1239786,America,http://id.worldcat.org/fast/1239786,Q6860
subjects.csv,America.,fast,a,http://id.worldcat.org/fast/1239786,America,http://id.worldcat.org/fast/1239786,Q6860
subjects.csv,America--Discovery and exploration--Spanish,0,a--x--x,http://id.loc.gov/authorities/subjects/sh85004256,America;Discoveries in geography--Spanish,http://id.worldcat.org/fast/1239786;http://id.worldcat.org/fast/1695187,Q6860;Q38807
subjects.csv,America--Discovery and exploration--Spanish--Sources,0,a--x--x--v,,America;Discoveries in geography--Spanish;Sources,http://id.worldcat.org/fast/1239786;http://id.worldcat.org/fast/1695187;http://id.worldcat.org/fast/1423900,Q6860;Q38807;Q2769
subjects.csv,America--Early accounts to 1600,0,a--v,http://id.loc.gov/authorities/subjects/sh85004258,America,http://id.worldcat.org/fast/1239786,Q6860
subjects.csv,Amour courtois--Poésie,6,a--v,,Courtly love;Poetry,http://id.worldcat.org/fast/881740;http://id.worldcat.org/fast/1423828,Q12621;Q247
subjects.csv,Amulets,openn-subjects,,,Amulets,http://id.worldcat.org/fast/808063,Q18315
subjects.csv,Amulets (Hinduism),fast,a,http://id.worldcat.org/fast/808067,Amulets (Hinduism),http://id.worldcat.org/fast/808067,Q27376
subjects.csv,Amulets (Hinduism),0,a,http://id.loc.gov/authorities/subjects/sh85004691,Amulets (Hinduism),http://id.worldcat.org/fast/808067,Q27376
subjects.csv,Amulets--India,0,a--z,,Amulets;India,http://id.worldcat.org/fast/808063;http://id.worldcat.org/fast/1210276,Q18315;Q26595
subjects.csv,Ancestor worship,fast,a,http://id.worldcat.org/fast/808464,Ancestor worship,http://id.worldcat.org/fast/808464,Q26607
subjects.csv,Ancestor worship--Hinduism,0,a--x,http://id.loc.gov/authorities/subjects/sh85004852,Ancestor worship--Hinduism,http://id.worldcat.org/fast/808468,Q26692
subjects.csv,Ancestor worship--Hinduism,fast,a--x,http://id.worldcat.org/fast/808468,Ancestor worship--Hinduism,http://id.worldcat.org/fast/808468,Q26692
subjects.csv,Ancestor worship--Hinduism--Early works to 1800,0,a--x--x,,Ancestor worship--Hinduism;Hinduism;Early works,http://id.worldcat.org/fast/808468;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636,Q26692;Q27213;Q300
subjects.csv,Ancestor worship--India,0,a--z,,Ancestor worship;India,http://id.worldcat.org/fast/808464;http://id.worldcat.org/fast/1210276,Q26607;Q26595
subjects.csv,Ancona (Italy : Province)--History,0,a--x,,Italy--Ancona (Province);History,http://id.worldcat.org/fast/1334218;http://id.worldcat.org/fast/958235,Q4971;Q6879
subjects.csv,Ancona (Italy : Province)--History.,0,a--x,,Italy--Ancona (Province);History,http://id.worldcat.org/fast/1334218;http://id.worldcat.org/fast/958235,Q4971;Q6879
subjects.csv,Ancona (Italy)--Commerce--16th century,0,a--x--y,,Italy--Ancona;Commerce;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1119851,Q6970;Q146;Q335
subjects.csv,Ancona (Italy)--Commerce--16th century.,0,a--x--y,,Italy--Ancona;Commerce;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1119851,Q6970;Q146;Q335
subjects.csv,"Ancona (Italy)--History, Military",0,a--x,,"Italy--Ancona;History, Military",http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/1353231,Q6970;Q4309
subjects.csv,"Ancona (Italy)--History, Military.",0,a--x,,"Italy--Ancona;History, Military",http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/1353231,Q6970;Q4309
subjects.csv,Ancona (Italy)--History--15th century,0,a--x--y,,Italy--Ancona;History;Fifteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q6970;Q6879;Q154
subjects.csv,Ancona (Italy)--History--15th century.,0,a--x--y,,Italy--Ancona;History;Fifteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962,Q6970;Q6879;Q154
subjects.csv,Ancona (Italy)--History--16th century,0,a--x--y,,Italy--Ancona;History;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q6970;Q6879;Q335
subjects.csv,Ancona (Italy)--History--16th century.,0,a--x--y,,Italy--Ancona;History;Sixteenth century,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851,Q6970;Q6879;Q335
subjects.csv,"Ancona (Italy)--History--Siege, 1174",0,a--x--y,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
subjects.csv,"Ancona (Italy)--History--Siege, 1174.",0,a--x--y,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
subjects.csv,"Ancona (Italy)--History--Siege, 1383",0,a--x--y,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
subjects.csv,"Ancona (Italy)--History--Siege, 1383.",0,a--x--y,,Italy--Ancona;History,http://id.worldcat.org/fast/1207342;http://id.worldcat.org/fast/958235,Q6970;Q6879
subjects.csv,Andalusia (Spain)--History--13th century--Sources,0,a--x--y--v,,Spain--Andalusia;History;Thirteenth century;Sources,http://id.worldcat.org/fast/1217626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/1423900,Q6945;Q6879;Q245;Q2769
subjects.csv,Andalusia (Spain)--History--13th century--Sources.,0,a--x--y--v,,Spain--Andalusia;History;Thirteenth century;Sources,http://id.worldcat.org/fast/1217626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1150138;http://id.worldcat.org/fast/1423900,Q6945;Q6879;Q245;Q2769
subjects.csv,Andenne (Belgium)--Church history,0,a--x,,Belgium--Andenne;Church history,http://id.worldcat.org/fast/1253903;http://id.worldcat.org/fast/860740,Q7473;Q38895
subjects.csv,Andenne (Belgium)--Church history.,0,a--x,,Belgium--Andenne;Church history,http://id.worldcat.org/fast/1253903;http://id.worldcat.org/fast/860740,Q7473;Q38895
subjects.csv,Anecdotes,fast,a,(OCoLC)fst00808608,Anecdotes,http://id.worldcat.org/fast/808608,Q27035
subjects.csv,Anecdotes--Arab countries--Early works to 1800,0,a--z--v,,Anecdotes;Arab countries;Early works,http://id.worldcat.org/fast/1423876;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q27204;Q218;Q300
subjects.csv,Angels,fast,a,http://id.worldcat.org/fast/808746,Angels,http://id.worldcat.org/fast/808746,Q7133
subjects.csv,Angels.,fast,a,http://id.worldcat.org/fast/808746,Angels,http://id.worldcat.org/fast/808746,Q7133
subjects.csv,Angels--Christianity--History of doctrines--Early works to 1800,0,a--x--x--v,,Angels--Christianity;Christianity;Early works,http://id.worldcat.org/fast/1766563;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636,Q12653;Q5915;Q300
subjects.csv,Angels--Christianity--History of doctrines--Early works to 1800.,0,a--x--x--v,,Angels--Christianity;Christianity;Early works,http://id.worldcat.org/fast/1766563;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636,Q12653;Q5915;Q300
subjects.csv,Angels--Early works to 1800,0,a--v,,Angels;Early works,http://id.worldcat.org/fast/808746;http://id.worldcat.org/fast/1411636,Q7133;Q300
subjects.csv,Angels--Early works to 1800.,0,a--v,,Angels;Early works,http://id.worldcat.org/fast/808746;http://id.worldcat.org/fast/1411636,Q7133;Q300
subjects.csv,Angkor (Extinct city)--Poetry--Early works to 1800,0,a--v--v,,Cambodia--Angkor (Extinct city);Poetry;Early works,http://id.worldcat.org/fast/1897045;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q48395;Q247;Q300
subjects.csv,Angkor (Ville ancienne)--Poésie--Ouvrages avant 1800,6,a--v--v,,Cambodia--Angkor (Extinct city);Poetry;Early works,http://id.worldcat.org/fast/1897045;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q48395;Q247;Q300
subjects.csv,Anglais (Langue)--18e siècle--Grammaire,6,a--y--x,,English language--Grammar;Eighteenth century,http://id.worldcat.org/fast/911209;http://id.worldcat.org/fast/904058,Q48369;Q3024
subjects.csv,Anglais (Langue)--Étude et enseignement--Francophones--Ouvrages avant 1800,6,a--x--x--v,,English language--Study and teaching--French speakers;Early works,http://id.worldcat.org/fast/911713;http://id.worldcat.org/fast/1411636,Q48370;Q300
subjects.csv,Angleterre--Relations extérieures--Espagne--Ouvrages avant 1800,6,a--x--z--v,,England;International relations;Spain;Early works,http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/977053;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636,Q320;Q3603;Q343;Q300
subjects.csv,Anglo-normand (Dialecte)--Textes,6,a--v,,Anglo-Norman dialect;Texts,http://id.worldcat.org/fast/808968;http://id.worldcat.org/fast/1423705,Q48255;Q3066
subjects.csv,Anglo-Norman dialect,fast,a,(OCoLC)fst00808968,Anglo-Norman dialect,http://id.worldcat.org/fast/808968,Q48255
subjects.csv,Anglo-Norman dialect--Texts,0,a--v,,Anglo-Norman dialect;Texts,http://id.worldcat.org/fast/808968;http://id.worldcat.org/fast/1423705,Q48255;Q3066
subjects.csv,Animal culture,fast,a,http://id.worldcat.org/fast/809131,Animal culture,http://id.worldcat.org/fast/809131,Q327
subjects.csv,Animal culture.,fast,a,http://id.worldcat.org/fast/809131,Animal culture,http://id.worldcat.org/fast/809131,Q327
subjects.csv,Animal culture--Early works to 1800,0,a--v,,Animal culture;Early works,http://id.worldcat.org/fast/809131;http://id.worldcat.org/fast/1411636,Q327;Q300
subjects.csv,Animal culture--Early works to 1800.,0,a--v,,Animal culture;Early works,http://id.worldcat.org/fast/809131;http://id.worldcat.org/fast/1411636,Q327;Q300
subjects.csv,Animals,fast,a,(OCoLC)fst00809468,Animals,http://id.worldcat.org/fast/809468,Q11309
subjects.csv,Animals.,fast,a,(OCoLC)fst00809468,Animals,http://id.worldcat.org/fast/809468,Q11309
subjects.csv,Animal sacrifice,fast,a,http://id.worldcat.org/fast/809382,Animal sacrifice,http://id.worldcat.org/fast/809382,Q27350
subjects.csv,Animal sacrifice--India,0,a--z,,Animal sacrifice;India,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/1210276,Q27350;Q26595
subjects.csv,Animal sacrifice--Religious aspects,0,a--x,,Animal sacrifice,http://id.worldcat.org/fast/809382,Q27350
subjects.csv,Animal sacrifice--Religious aspects--Hinduism,0,a--x--x,,Animal sacrifice;Hinduism,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/957121,Q27350;Q27213
subjects.csv,Animal sacrifice--Religious aspects--Hinduism--Early works to 1800,0,a--x--x--v,,Animal sacrifice;Hinduism;Early works,http://id.worldcat.org/fast/809382;http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1411636,Q27350;Q27213;Q300
subjects.csv,Animals--Art,0,a--v,,Animals;Art,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1423702,Q11309;Q38573
subjects.csv,Animals--Early works to 1800,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85005249,Animals;Early works,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1411636,Q11309;Q300
subjects.csv,Animals--Early works to 1800.,0,a--v,(uri) http://id.loc.gov/authorities/subjects/sh85005249,Animals;Early works,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1411636,Q11309;Q300
subjects.csv,Animals--Folklore--Early works to 1800,0,a--v--v,,Animals;Folklore;Early works,http://id.worldcat.org/fast/809468;http://id.worldcat.org/fast/1423784;http://id.worldcat.org/fast/1411636,Q11309;Q48161;Q300
subjects.csv,Animals in art,0,a,http://id.loc.gov/authorities/subjects/sh85005283,Animals in art,http://id.worldcat.org/fast/809573,Q26679
subjects.csv,Animals in art,fast,a,http://id.worldcat.org/fast/809573,Animals in art,http://id.worldcat.org/fast/809573,Q26679
