item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138231434,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:9",manuscript containing Antiphonary,DS4799,https://search.digital-scriptorium.org/catalog/DS4799,Q21896,Q21897,Free Library of Philadelphia,Lewis E M 10:9
http://www.wikidata.org/entity/Q138231436,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:10",manuscript containing Book of Hours,DS4800,https://search.digital-scriptorium.org/catalog/DS4800,Q21899,Q21900,Free Library of Philadelphia,Lewis E M 10:10
http://www.wikidata.org/entity/Q138231438,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:11",manuscript containing Book of Hours,DS4801,https://search.digital-scriptorium.org/catalog/DS4801,Q21902,Q21903,Free Library of Philadelphia,Lewis E M 10:11
http://www.wikidata.org/entity/Q138231440,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:12",manuscript containing Book of Hours,DS4802,https://search.digital-scriptorium.org/catalog/DS4802,Q21905,Q21906,Free Library of Philadelphia,Lewis E M 10:12
http://www.wikidata.org/entity/Q138235075,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 10:13",manuscript containing Book of Hours,DS4803,https://search.digital-scriptorium.org/catalog/DS4803,Q21908,Q21909,Free Library of Philadelphia,Lewis E M 10:13
http://www.wikidata.org/entity/Q138228430,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:1",manuscript containing Undetermined,DS4804,https://search.digital-scriptorium.org/catalog/DS4804,Q21911,Q21912,Free Library of Philadelphia,Lewis E M 11:1
http://www.wikidata.org/entity/Q138231443,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:1A",manuscript containing Book of Hours,DS4805,https://search.digital-scriptorium.org/catalog/DS4805,Q21914,Q21915,Free Library of Philadelphia,Lewis E M 11:1A
http://www.wikidata.org/entity/Q138231446,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:2",manuscript containing Book of Hours,DS4806,https://search.digital-scriptorium.org/catalog/DS4806,Q21917,Q21918,Free Library of Philadelphia,Lewis E M 11:2
http://www.wikidata.org/entity/Q138231447,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:3",manuscript containing Book of Hours,DS4807,https://search.digital-scriptorium.org/catalog/DS4807,Q21920,Q21921,Free Library of Philadelphia,Lewis E M 11:3
http://www.wikidata.org/entity/Q138228431,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:4",manuscript containing Book of Hours,DS4808,https://search.digital-scriptorium.org/catalog/DS4808,Q21923,Q21924,Free Library of Philadelphia,Lewis E M 11:4
http://www.wikidata.org/entity/Q138228433,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:5",manuscript containing Book of Hours,DS4809,https://search.digital-scriptorium.org/catalog/DS4809,Q21926,Q21927,Free Library of Philadelphia,Lewis E M 11:5
http://www.wikidata.org/entity/Q138228435,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:6",manuscript containing Book of Hours,DS4810,https://search.digital-scriptorium.org/catalog/DS4810,Q21929,Q21930,Free Library of Philadelphia,Lewis E M 11:6
http://www.wikidata.org/entity/Q138228437,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:7",manuscript containing Book of Hours,DS4811,https://search.digital-scriptorium.org/catalog/DS4811,Q21932,Q21933,Free Library of Philadelphia,Lewis E M 11:7
http://www.wikidata.org/entity/Q138228440,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:8",manuscript containing Book of Hours,DS4812,https://search.digital-scriptorium.org/catalog/DS4812,Q21935,Q21936,Free Library of Philadelphia,Lewis E M 11:8
http://www.wikidata.org/entity/Q138228441,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:9",manuscript containing Book of Hours,DS4813,https://search.digital-scriptorium.org/catalog/DS4813,Q21938,Q21939,Free Library of Philadelphia,Lewis E M 11:9
http://www.wikidata.org/entity/Q138228443,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:10",manuscript containing Book of Hours,DS4814,https://search.digital-scriptorium.org/catalog/DS4814,Q21941,Q21942,Free Library of Philadelphia,Lewis E M 11:10
http://www.wikidata.org/entity/Q138228593,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:10A",manuscript containing Book of Hours,DS4815,https://search.digital-scriptorium.org/catalog/DS4815,Q21944,Q21945,Free Library of Philadelphia,Lewis E M 11:10A
http://www.wikidata.org/entity/Q138228594,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:10B",manuscript containing Book of Hours,DS4816,https://search.digital-scriptorium.org/catalog/DS4816,Q21947,Q21948,Free Library of Philadelphia,Lewis E M 11:10B
http://www.wikidata.org/entity/Q138231068,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:11",manuscript containing Gradual,DS4817,https://search.digital-scriptorium.org/catalog/DS4817,Q21950,Q21951,Free Library of Philadelphia,Lewis E M 11:11
http://www.wikidata.org/entity/Q138228597,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:12",manuscript containing Book of Hours,DS4818,https://search.digital-scriptorium.org/catalog/DS4818,Q21953,Q21954,Free Library of Philadelphia,Lewis E M 11:12
http://www.wikidata.org/entity/Q138228598,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:13",manuscript containing Book of Hours,DS4819,https://search.digital-scriptorium.org/catalog/DS4819,Q21956,Q21957,Free Library of Philadelphia,Lewis E M 11:13
http://www.wikidata.org/entity/Q138228600,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:14",manuscript containing Book of Hours,DS4820,https://search.digital-scriptorium.org/catalog/DS4820,Q21959,Q21960,Free Library of Philadelphia,Lewis E M 11:14
http://www.wikidata.org/entity/Q138231070,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:15A",manuscript containing Book of Hours,DS4821,https://search.digital-scriptorium.org/catalog/DS4821,Q21962,Q21963,Free Library of Philadelphia,Lewis E M 11:15A
http://www.wikidata.org/entity/Q138228603,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:15B",manuscript containing Undetermined,DS4822,https://search.digital-scriptorium.org/catalog/DS4822,Q21965,Q21966,Free Library of Philadelphia,Lewis E M 11:15B
http://www.wikidata.org/entity/Q138228605,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:16",manuscript containing Book of Hours,DS4823,https://search.digital-scriptorium.org/catalog/DS4823,Q21968,Q21969,Free Library of Philadelphia,Lewis E M 11:16
http://www.wikidata.org/entity/Q138228607,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:17",manuscript containing Book of Hours,DS4824,https://search.digital-scriptorium.org/catalog/DS4824,Q21971,Q21972,Free Library of Philadelphia,Lewis E M 11:17
http://www.wikidata.org/entity/Q138228618,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:18",manuscript containing Book of Hours,DS4825,https://search.digital-scriptorium.org/catalog/DS4825,Q21974,Q21975,Free Library of Philadelphia,Lewis E M 11:18
http://www.wikidata.org/entity/Q138228625,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:19",manuscript containing Hours of Louis XII (formerly Hours of Henry VII),DS4826,https://search.digital-scriptorium.org/catalog/DS4826,Q21977,Q21978,Free Library of Philadelphia,Lewis E M 11:19
http://www.wikidata.org/entity/Q138228627,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:20",manuscript containing Hours of Louis XII (formerly Hours of Henry VII),DS4827,https://search.digital-scriptorium.org/catalog/DS4827,Q21980,Q21981,Free Library of Philadelphia,Lewis E M 11:20
http://www.wikidata.org/entity/Q138228630,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:21",manuscript containing Hours of Louis XII (formerly Hours of Henry VII),DS4828,https://search.digital-scriptorium.org/catalog/DS4828,Q21983,Q21984,Free Library of Philadelphia,Lewis E M 11:21
http://www.wikidata.org/entity/Q138228620,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:22",manuscript containing Hours of Louis XII (formerly Hours of Henry VII),DS4829,https://search.digital-scriptorium.org/catalog/DS4829,Q21986,Q21987,Free Library of Philadelphia,Lewis E M 11:22
http://www.wikidata.org/entity/Q138228621,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:23",manuscript containing Book of Hours,DS4830,https://search.digital-scriptorium.org/catalog/DS4830,Q21989,Q21990,Free Library of Philadelphia,Lewis E M 11:23
http://www.wikidata.org/entity/Q138231072,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:24",manuscript containing Prayer book,DS4831,https://search.digital-scriptorium.org/catalog/DS4831,Q21992,Q21993,Free Library of Philadelphia,Lewis E M 11:24
http://www.wikidata.org/entity/Q138228624,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:25",manuscript containing Choir book,DS4832,https://search.digital-scriptorium.org/catalog/DS4832,Q21995,Q21996,Free Library of Philadelphia,Lewis E M 11:25
http://www.wikidata.org/entity/Q138228632,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:26",manuscript containing Choir book,DS4833,https://search.digital-scriptorium.org/catalog/DS4833,Q21998,Q21999,Free Library of Philadelphia,Lewis E M 11:26
http://www.wikidata.org/entity/Q138228635,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:27",manuscript containing Choir book,DS4834,https://search.digital-scriptorium.org/catalog/DS4834,Q22001,Q22002,Free Library of Philadelphia,Lewis E M 11:27
http://www.wikidata.org/entity/Q138228647,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 11:28",manuscript containing Choir book,DS4835,https://search.digital-scriptorium.org/catalog/DS4835,Q22004,Q22005,Free Library of Philadelphia,Lewis E M 11:28
http://www.wikidata.org/entity/Q138231075,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:2",manuscript containing Decorated initial I,DS4838,https://search.digital-scriptorium.org/catalog/DS4838,Q22013,Q22014,Free Library of Philadelphia,Lewis E M 12:2
http://www.wikidata.org/entity/Q138231077,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:3",manuscript containing Inhabited initial S,DS4839,https://search.digital-scriptorium.org/catalog/DS4839,Q22016,Q22017,Free Library of Philadelphia,Lewis E M 12:3
http://www.wikidata.org/entity/Q138231079,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:4",manuscript containing Decorated initial Q,DS4840,https://search.digital-scriptorium.org/catalog/DS4840,Q22019,Q22020,Free Library of Philadelphia,Lewis E M 12:4
http://www.wikidata.org/entity/Q138231094,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:5",manuscript containing Decorated initial D,DS4841,https://search.digital-scriptorium.org/catalog/DS4841,Q22022,Q22023,Free Library of Philadelphia,Lewis E M 12:5
http://www.wikidata.org/entity/Q138231096,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:6",manuscript containing Decorated initial T,DS4842,https://search.digital-scriptorium.org/catalog/DS4842,Q22025,Q22026,Free Library of Philadelphia,Lewis E M 12:6
http://www.wikidata.org/entity/Q138231097,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:7",manuscript containing Decorated initial P,DS4843,https://search.digital-scriptorium.org/catalog/DS4843,Q22028,Q22029,Free Library of Philadelphia,Lewis E M 12:7
http://www.wikidata.org/entity/Q138231099,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:8",manuscript containing Decorated initial Q,DS4844,https://search.digital-scriptorium.org/catalog/DS4844,Q22031,Q22032,Free Library of Philadelphia,Lewis E M 12:8
http://www.wikidata.org/entity/Q138231101,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:9",manuscript containing Decorated initial P,DS4845,https://search.digital-scriptorium.org/catalog/DS4845,Q22034,Q22035,Free Library of Philadelphia,Lewis E M 12:9
http://www.wikidata.org/entity/Q138231104,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:10",manuscript containing Decorated initial S,DS4846,https://search.digital-scriptorium.org/catalog/DS4846,Q22037,Q22038,Free Library of Philadelphia,Lewis E M 12:10
http://www.wikidata.org/entity/Q138228649,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:11",manuscript containing Music Fragment,DS4847,https://search.digital-scriptorium.org/catalog/DS4847,Q22040,Q22041,Free Library of Philadelphia,Lewis E M 12:11
http://www.wikidata.org/entity/Q138231106,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:12",manuscript containing Decorated initial T,DS4848,https://search.digital-scriptorium.org/catalog/DS4848,Q22043,Q22044,Free Library of Philadelphia,Lewis E M 12:12
http://www.wikidata.org/entity/Q138231107,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:13",manuscript containing Decorated initial T,DS4849,https://search.digital-scriptorium.org/catalog/DS4849,Q22046,Q22047,Free Library of Philadelphia,Lewis E M 12:13
http://www.wikidata.org/entity/Q138231109,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:14",manuscript containing Decorated initial Q,DS4850,https://search.digital-scriptorium.org/catalog/DS4850,Q22049,Q22050,Free Library of Philadelphia,Lewis E M 12:14
http://www.wikidata.org/entity/Q138228650,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:15",manuscript containing Decorated initial P,DS4851,https://search.digital-scriptorium.org/catalog/DS4851,Q22052,Q22053,Free Library of Philadelphia,Lewis E M 12:15
http://www.wikidata.org/entity/Q138231119,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:16",manuscript containing Decorated initial L,DS4852,https://search.digital-scriptorium.org/catalog/DS4852,Q22055,Q22056,Free Library of Philadelphia,Lewis E M 12:16
http://www.wikidata.org/entity/Q138231121,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:17",manuscript containing Decorated initial L,DS4853,https://search.digital-scriptorium.org/catalog/DS4853,Q22058,Q22059,Free Library of Philadelphia,Lewis E M 12:17
http://www.wikidata.org/entity/Q138231122,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:18",manuscript containing Decorated initial M,DS4854,https://search.digital-scriptorium.org/catalog/DS4854,Q22061,Q22062,Free Library of Philadelphia,Lewis E M 12:18
http://www.wikidata.org/entity/Q138231124,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:19",manuscript containing Inhabited initial U,DS4855,https://search.digital-scriptorium.org/catalog/DS4855,Q22064,Q22065,Free Library of Philadelphia,Lewis E M 12:19
http://www.wikidata.org/entity/Q138231127,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:20",manuscript containing Decorated border detail,DS4856,https://search.digital-scriptorium.org/catalog/DS4856,Q22067,Q22068,Free Library of Philadelphia,Lewis E M 12:20
http://www.wikidata.org/entity/Q138231129,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:21",manuscript containing Decorated initial C,DS4857,https://search.digital-scriptorium.org/catalog/DS4857,Q22070,Q22071,Free Library of Philadelphia,Lewis E M 12:21
http://www.wikidata.org/entity/Q138231131,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:22",manuscript containing Decorated initial B,DS4858,https://search.digital-scriptorium.org/catalog/DS4858,Q22073,Q22074,Free Library of Philadelphia,Lewis E M 12:22
http://www.wikidata.org/entity/Q138231134,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:23",manuscript containing Decorated initial D,DS4859,https://search.digital-scriptorium.org/catalog/DS4859,Q22076,Q22077,Free Library of Philadelphia,Lewis E M 12:23
http://www.wikidata.org/entity/Q138231135,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:24",manuscript containing Decorated initial H,DS4860,https://search.digital-scriptorium.org/catalog/DS4860,Q22079,Q22080,Free Library of Philadelphia,Lewis E M 12:24
http://www.wikidata.org/entity/Q138231146,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 12:25",manuscript containing Decorated initial G,DS4861,https://search.digital-scriptorium.org/catalog/DS4861,Q22082,Q22083,Free Library of Philadelphia,Lewis E M 12:25
http://www.wikidata.org/entity/Q138228455,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:1",manuscript containing Decorated initial G,DS4862,https://search.digital-scriptorium.org/catalog/DS4862,Q22085,Q22086,Free Library of Philadelphia,Lewis E M 13:1
http://www.wikidata.org/entity/Q138231787,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:2",manuscript containing Decorated initial G,DS4863,https://search.digital-scriptorium.org/catalog/DS4863,Q22088,Q22089,Free Library of Philadelphia,Lewis E M 13:2
http://www.wikidata.org/entity/Q138231797,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:3",manuscript containing Decorated initial G,DS4864,https://search.digital-scriptorium.org/catalog/DS4864,Q22091,Q22092,Free Library of Philadelphia,Lewis E M 13:3
http://www.wikidata.org/entity/Q138231800,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:4",manuscript containing Decorated initial A,DS4865,https://search.digital-scriptorium.org/catalog/DS4865,Q22094,Q22095,Free Library of Philadelphia,Lewis E M 13:4
http://www.wikidata.org/entity/Q138231815,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:5",manuscript containing Border detail fragment,DS4866,https://search.digital-scriptorium.org/catalog/DS4866,Q22097,Q22098,Free Library of Philadelphia,Lewis E M 13:5
http://www.wikidata.org/entity/Q138231790,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:6",manuscript containing Decorated initial A,DS4867,https://search.digital-scriptorium.org/catalog/DS4867,Q22100,Q22101,Free Library of Philadelphia,Lewis E M 13:6
http://www.wikidata.org/entity/Q138231793,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:7",manuscript containing Decorated initial A,DS4868,https://search.digital-scriptorium.org/catalog/DS4868,Q22103,Q22104,Free Library of Philadelphia,Lewis E M 13:7
http://www.wikidata.org/entity/Q138231796,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:8",manuscript containing Decorated initial A,DS4869,https://search.digital-scriptorium.org/catalog/DS4869,Q22106,Q22107,Free Library of Philadelphia,Lewis E M 13:8
http://www.wikidata.org/entity/Q138231817,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:9",manuscript containing Decorated initial A,DS4870,https://search.digital-scriptorium.org/catalog/DS4870,Q22109,Q22110,Free Library of Philadelphia,Lewis E M 13:9
http://www.wikidata.org/entity/Q138231818,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:10",manuscript containing Decorated initial A,DS4871,https://search.digital-scriptorium.org/catalog/DS4871,Q22112,Q22113,Free Library of Philadelphia,Lewis E M 13:10
http://www.wikidata.org/entity/Q138231820,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:11",manuscript containing Decorated initial N,DS4872,https://search.digital-scriptorium.org/catalog/DS4872,Q22115,Q22116,Free Library of Philadelphia,Lewis E M 13:11
http://www.wikidata.org/entity/Q138231823,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:12",manuscript containing Decorated initial N,DS4873,https://search.digital-scriptorium.org/catalog/DS4873,Q22118,Q22119,Free Library of Philadelphia,Lewis E M 13:12
http://www.wikidata.org/entity/Q138231826,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:13",manuscript containing Decorated initial O,DS4874,https://search.digital-scriptorium.org/catalog/DS4874,Q22121,Q22122,Free Library of Philadelphia,Lewis E M 13:13
http://www.wikidata.org/entity/Q138231829,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:14",manuscript containing Decorated initial I,DS4875,https://search.digital-scriptorium.org/catalog/DS4875,Q22124,Q22125,Free Library of Philadelphia,Lewis E M 13:14
http://www.wikidata.org/entity/Q138231830,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:15",manuscript containing Decorated initial I,DS4876,https://search.digital-scriptorium.org/catalog/DS4876,Q22127,Q22128,Free Library of Philadelphia,Lewis E M 13:15
http://www.wikidata.org/entity/Q138231833,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:16",manuscript containing Decorated initial I,DS4877,https://search.digital-scriptorium.org/catalog/DS4877,Q22130,Q22131,Free Library of Philadelphia,Lewis E M 13:16
http://www.wikidata.org/entity/Q138231847,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:17",manuscript containing Decorated initial B,DS4878,https://search.digital-scriptorium.org/catalog/DS4878,Q22133,Q22134,Free Library of Philadelphia,Lewis E M 13:17
http://www.wikidata.org/entity/Q138231849,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:18",manuscript containing Decorated initial G,DS4879,https://search.digital-scriptorium.org/catalog/DS4879,Q22136,Q22137,Free Library of Philadelphia,Lewis E M 13:18
http://www.wikidata.org/entity/Q138231850,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 13:19",manuscript containing Decorated initial B,DS4880,https://search.digital-scriptorium.org/catalog/DS4880,Q22139,Q22140,Free Library of Philadelphia,Lewis E M 13:19
http://www.wikidata.org/entity/Q138228457,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:1",manuscript containing Historiated initial U depicting the Resurrected Christ blessing Mary Magdalene,DS4881,https://search.digital-scriptorium.org/catalog/DS4881,Q22142,Q22143,Free Library of Philadelphia,Lewis E M 14:1
http://www.wikidata.org/entity/Q138228458,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:2","manuscript containing Historiated initial I depicting a pope, cardinal, and bishops",DS4882,https://search.digital-scriptorium.org/catalog/DS4882,Q22145,Q22146,Free Library of Philadelphia,Lewis E M 14:2
http://www.wikidata.org/entity/Q138228461,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:3",manuscript containing Historiated initial M depicting Saint Margaret of Antioch,DS4883,https://search.digital-scriptorium.org/catalog/DS4883,Q22148,Q22149,Free Library of Philadelphia,Lewis E M 14:3
http://www.wikidata.org/entity/Q138228462,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:4",manuscript containing Historiated initial G depicting All Saints,DS4884,https://search.digital-scriptorium.org/catalog/DS4884,Q22151,Q22152,Free Library of Philadelphia,Lewis E M 14:4
http://www.wikidata.org/entity/Q138228464,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:5",manuscript containing Historiated initial A depicting Christ as the Good Shepherd,DS4885,https://search.digital-scriptorium.org/catalog/DS4885,Q22154,Q22155,Free Library of Philadelphia,Lewis E M 14:5
http://www.wikidata.org/entity/Q138228466,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:6",manuscript containing Historiated initial G depicting John and Peter discovering the empty tomb,DS4886,https://search.digital-scriptorium.org/catalog/DS4886,Q22157,Q22158,Free Library of Philadelphia,Lewis E M 14:6
http://www.wikidata.org/entity/Q138228468,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:7",manuscript containing Historiated initial B depicted Saints Nicholas and Julian,DS4887,https://search.digital-scriptorium.org/catalog/DS4887,Q22160,Q22161,Free Library of Philadelphia,Lewis E M 14:7
http://www.wikidata.org/entity/Q138228471,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:8","manuscript containing Historiated initial O depicting the Resurrected Christ, St. Thomas, and the Apostles",DS4888,https://search.digital-scriptorium.org/catalog/DS4888,Q22163,Q22164,Free Library of Philadelphia,Lewis E M 14:8
http://www.wikidata.org/entity/Q138228482,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:9",manuscript containing Miniature depicting the Transfiguration of Christ,DS4889,https://search.digital-scriptorium.org/catalog/DS4889,Q22166,Q22167,Free Library of Philadelphia,Lewis E M 14:9
http://www.wikidata.org/entity/Q138228483,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:10",manuscript containing Historiated initial I depicting Joshua's messengers returning from the Promised Land,DS4890,https://search.digital-scriptorium.org/catalog/DS4890,Q22169,Q22170,Free Library of Philadelphia,Lewis E M 14:10
http://www.wikidata.org/entity/Q138228485,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:11",manuscript containing Historiated initial M depicting the parable of the Good Shepherd,DS4891,https://search.digital-scriptorium.org/catalog/DS4891,Q22172,Q22173,Free Library of Philadelphia,Lewis E M 14:11
http://www.wikidata.org/entity/Q138228491,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:12",manuscript containing Historiated initial U depicting the second miraculous catch of fish,DS4892,https://search.digital-scriptorium.org/catalog/DS4892,Q22175,Q22176,Free Library of Philadelphia,Lewis E M 14:12
http://www.wikidata.org/entity/Q138228494,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:13",manuscript containing Historiated initial N depicting St. Helena finding the True Cross,DS4893,https://search.digital-scriptorium.org/catalog/DS4893,Q22178,Q22179,Free Library of Philadelphia,Lewis E M 14:13
http://www.wikidata.org/entity/Q138228495,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:14",manuscript containing Historiated initial U depicting Samson removing the Gates of Gaza,DS4894,https://search.digital-scriptorium.org/catalog/DS4894,Q22181,Q22182,Free Library of Philadelphia,Lewis E M 14:14
http://www.wikidata.org/entity/Q138228498,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:15",manuscript containing Historiated initial A depicting Christ as the Good Shepherd,DS4895,https://search.digital-scriptorium.org/catalog/DS4895,Q22184,Q22185,Free Library of Philadelphia,Lewis E M 14:15
http://www.wikidata.org/entity/Q138228488,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:16",manuscript containing Historiated initial E depicting the destruction of the Egyptians in the Red Sea,DS4896,https://search.digital-scriptorium.org/catalog/DS4896,Q22187,Q22188,Free Library of Philadelphia,Lewis E M 14:16
http://www.wikidata.org/entity/Q138231852,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 14:17",manuscript containing Historiated initial C depicting the Last Supper,DS4897,https://search.digital-scriptorium.org/catalog/DS4897,Q22190,Q22191,Free Library of Philadelphia,Lewis E M 14:17
http://www.wikidata.org/entity/Q138228489,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:1",manuscript containing Historiated initial R depicting Christ sitting in judgment,DS4898,https://search.digital-scriptorium.org/catalog/DS4898,Q22193,Q22194,Free Library of Philadelphia,Lewis E M 15:1
http://www.wikidata.org/entity/Q138228509,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:2",manuscript containing Historiated initial S depicting the Assumption,DS4899,https://search.digital-scriptorium.org/catalog/DS4899,Q22196,Q22197,Free Library of Philadelphia,Lewis E M 15:2
http://www.wikidata.org/entity/Q138228511,"Philadelphia, Pennsylvania, Free Library of Philadelphia, Lewis E M 15:3",manuscript containing Historiated initial L depicting the supper at Emmaus,DS4900,https://search.digital-scriptorium.org/catalog/DS4900,Q22199,Q22200,Free Library of Philadelphia,Lewis E M 15:3
