item,itemLabel,description,DSID,searchURL,manuscriptQID,recordQID,collection,identifiers
http://www.wikidata.org/entity/Q138888701,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1518",manuscript containing Kumārasambhava,DS8608,https://search.digital-scriptorium.org/catalog/DS8608,Q35160,Q35161,University of Pennsylvania,9964459473503681|Ms. Coll. 390 Item 1518
http://www.wikidata.org/entity/Q138882294,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 3045",manuscript containing Trader's list,DS8609,https://search.digital-scriptorium.org/catalog/DS8609,Q35163,Q35164,University of Pennsylvania,9964459513503681|Ms. Coll. 390 Item 3045
http://www.wikidata.org/entity/Q138878196,"Philadelphia, Pennsylvania, University of Pennsylvania, Misc Mss Box 1 Folder 55",manuscript containing Miscellaneous manuscripts,DS861,https://search.digital-scriptorium.org/catalog/DS861,Q4638,Q4639,University of Pennsylvania,9945491603503681|Misc Mss Box 1 Folder 55
http://www.wikidata.org/entity/Q138882295,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1517",manuscript containing Naiṣadhacarita,DS8610,https://search.digital-scriptorium.org/catalog/DS8610,Q35166,Q35167,University of Pennsylvania,9964459633503681|Ms. Coll. 390 Item 1517
http://www.wikidata.org/entity/Q138882296,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1487",manuscript containing Rasamañjarī,DS8611,https://search.digital-scriptorium.org/catalog/DS8611,Q35169,Q35170,University of Pennsylvania,9964460813503681|Ms. Coll. 390 Item 1487
http://www.wikidata.org/entity/Q138882297,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1488",manuscript containing Kirātārjunīya,DS8612,https://search.digital-scriptorium.org/catalog/DS8612,Q35172,Q35173,University of Pennsylvania,9964460863503681|Ms. Coll. 390 Item 1488
http://www.wikidata.org/entity/Q138888704,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1521",manuscript containing Naiṣadhacarita,DS8613,https://search.digital-scriptorium.org/catalog/DS8613,Q35175,Q35176,University of Pennsylvania,9964460943503681|Ms. Coll. 390 Item 1521
http://www.wikidata.org/entity/Q138888705,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1540",manuscript containing Kirātārjunīya,DS8614,https://search.digital-scriptorium.org/catalog/DS8614,Q35178,Q35179,University of Pennsylvania,9964461173503681|Ms. Coll. 390 Item 1540
http://www.wikidata.org/entity/Q138888709,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Coll. 390 Item 1515",manuscript containing Śiśupālavadha,DS8615,https://search.digital-scriptorium.org/catalog/DS8615,Q35181,Q35182,University of Pennsylvania,9964482813503681|Ms. Coll. 390 Item 1515
http://www.wikidata.org/entity/Q138888711,"Philadelphia, Pennsylvania, University of Pennsylvania, Ms. Indic 18",manuscript containing Zubdat al-raml,DS8616,https://search.digital-scriptorium.org/catalog/DS8616,Q35184,Q35185,University of Pennsylvania,9964483083503681|Ms. Indic 18
