row_index,workflow_history,subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label_add,structured_value_add,authorized_label,structured_value
133,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.236943900Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z","Illumination of books and manuscripts, Iranian--Specimens",,openn-subjects,,"Illumination of books and manuscripts, Iranian;Specimens",http://id.worldcat.org/fast/967304;http://id.worldcat.org/fast/1423861,,
134,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.547654100Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.237944300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Illumination of books and manuscripts--Specimens,,openn-subjects,,,,Illumination of books and manuscripts;Specimens,http://id.worldcat.org/fast/967235;http://id.worldcat.org/fast/1423861
135,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.237944300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Illustration,,openn-keywords,,,,illustrations (layout features),http://vocab.getty.edu/aat/300015578
136,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.760628800Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.237944300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",India--Jammu and Kashmir,,openn-subjects,,India--Jammu and Kashmir,http://id.worldcat.org/fast/1207110,,
137,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.237944300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Indic literature,,openn-subjects,,Indic literature,http://id.worldcat.org/fast/970142,,
138,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.237944300Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Inhabited initial,,openn-keywords,,,,inhabited initials,http://vocab.getty.edu/aat/300198398
139,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.238943600Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Instructional materials,,openn-keywords,,,,Teaching--Aids and devices,http://id.worldcat.org/fast/1144567
140,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.238943600Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Islam,,openn-subjects,,,,Islam,http://id.worldcat.org/fast/979776
141,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.238943600Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Islam--Customs and practices,,openn-subjects,,,,Islam--Customs and practices,http://id.worldcat.org/fast/979785
142,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.238943600Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.799326300Z",Islam--Doctrines,,openn-subjects,,,,Islam--Doctrines,http://id.worldcat.org/fast/979787
143,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.238943600Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Islam--Doctrines--Early works to 1800,,openn-subjects,,,,Islam--Doctrines;Early works,http://id.worldcat.org/fast/979787;http://id.worldcat.org/fast/1411636
144,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-11-29T16:52:41.128564200Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-11-29T16:53:13.368384900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:57:24.318883400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-11-29T16:58:26.054839700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T16:59:03.761628400Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-11-29T17:01:57.909224Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:03:44.438154600Z | SUBJECT RECON, STEP 12: START SUBJECT RECON 4 2023-11-29T17:04:14.468839900Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:05:37.376024500Z | SUBJECT RECON, STEP 15: START SUBJECT RECON 5a 2023-11-29T17:06:12.281594100Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:06:36.452701600Z | SUBJECT RECON, STEP 18: START SUBJECT RECON 5b 2023-11-29T17:09:01.548649500Z | SUBJECT RECON, STEP 21: START SUBJECT RECON 6 2023-11-29T17:09:31.798707200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:10:23.956315700Z | SUBJECT RECON, STEP 24: START SUBJECT RECON 7a 2023-11-29T17:11:04.206714700Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:11:33.429981800Z | SUBJECT RECON, STEP 27: START SUBJECT RECON 7b 2023-11-29T17:14:59.238943600Z | SUBJECT RECON, STEP 30: START SUBJECT RECON 8 2023-11-29T17:15:38.639221200Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:16:25.310029100Z | SUBJECT RECON, STEP 33: START SUBJECT RECON 9a 2023-11-29T17:17:01.082245Z | KNOWN SUBJECT RECON APPLIED 2023-11-29T17:17:55.544654800Z | SUBJECT RECON, STEP 36: START SUBJECT RECON 9b 2023-11-29T17:18:12.894486Z | SUBJECT RECON, STEP 45: FINALIZED 2023-11-29T17:18:55.800320400Z",Islam--Prayers and devotions,,openn-subjects,,,,Islam--Prayers and devotions,http://id.worldcat.org/fast/979821
