subject_as_recorded,subfield_codes,vocab,source_authority_uri,authorized_label,structured_value
"Soderini, Piero, 1452-1522.",a;d,0,http://id.loc.gov/authorities/names/n84183374,"Soderini, Piero, 1452-1522",http://id.worldcat.org/fast/140988
"Spanish rule, 1442-1707.",a,fast,,1442-1707,http://id.worldcat.org/fast/1355537
"Spedale di Santa Maria della Scala (Siena, Italy)",a,0,http://id.loc.gov/authorities/names/n85279657,"Spedale di Santa Maria della Scala (Siena, Italy)",http://id.worldcat.org/fast/611263
"Spedale di Santa Maria della Scala (Siena, Italy)",a,fast,http://id.worldcat.org/fast/611263,"Spedale di Santa Maria della Scala (Siena, Italy)",http://id.worldcat.org/fast/611263
"Speeches (Cicero, Marcus Tullius)",a,fast,(OCoLC)fst01357310,"Speeches (Cicero, Marcus Tullius)",http://id.worldcat.org/fast/1357310
"SS. Annunziata (Church : Florence, Italy)",a,fast,http://id.worldcat.org/fast/543673,"SS. Annunziata (Church : Florence, Italy)",http://id.worldcat.org/fast/543673
"SS. Annunziata (Church : Florence, Italy)",a,0,http://id.loc.gov/authorities/names/n80050114,"SS. Annunziata (Church : Florence, Italy)",http://id.worldcat.org/fast/543673
SS. Trinità e S. Michele Arcangelo di Brondolo (Monastery),a,fast,http://id.worldcat.org/fast/626754,SS. Trinità e S. Michele Arcangelo di Brondolo (Monastery),http://id.worldcat.org/fast/626754
SS. Trinità e S. Michele Arcangelo di Brondolo (Monastery),a,0,http://id.loc.gov/authorities/names/n86047169,SS. Trinità e S. Michele Arcangelo di Brondolo (Monastery),http://id.worldcat.org/fast/626754
"St. Jakob (Church : Regensburg, Germany)",a,0,http://id.loc.gov/authorities/names/n94097639,"St. Jakob (Church : Regensburg, Germany)",http://id.worldcat.org/fast/701160
"St. Jakob (Church : Regensburg, Germany)",a,fast,http://id.worldcat.org/fast/701160,"St. Jakob (Church : Regensburg, Germany)",http://id.worldcat.org/fast/701160
"Strozzi, Nanni, 1376-1427.",a;d,0,http://id.loc.gov/authorities/names/n97043794,"Strozzi, Nanni, 1376-1427",http://id.worldcat.org/fast/390937
"Strozzi, Nanni, 1376-1427.",a;d,fast,http://id.worldcat.org/fast/390937,"Strozzi, Nanni, 1376-1427",http://id.worldcat.org/fast/390937
"Subkī, Tāj al-Dīn ʻAbd al-Wahhāb ibn ʻAlī, approximately 1327-1370. Jamʻ al-jawāmiʻ fī al-uṣūl.",a;d;t,0,,"Jamʻ al-jawāmiʻ fī al-uṣūl (Subkī, Tāj al-Dīn ʻAbd al-Wahhāb ibn ʻAlī)",http://id.worldcat.org/fast/1378154
"Ṣughrá al-ṣughrá fī ʻilm al-tawḥīd (Sanūsī, Muḥammad ibn
				Yūsuf)",a,fast,(OCoLC)fst02058151,"Ṣughrá al-ṣughrá fī ʻilm al-tawḥīd (Sanūsī, Muḥammad ibn Yūsuf)",http://id.worldcat.org/fast/2058151
"Süleyman I, 1520-1566.",a,fast,,1520-1566,http://id.worldcat.org/fast/1355582
"Süleyman I, Sultan of the Turks, 1494 or 1495-1566.",a;b;c;d,0,http://id.loc.gov/authorities/names/n80056904,"Süleyman I, Sultan of the Turks, 1494 or 1495-1566",http://id.worldcat.org/fast/1849701
"Süleyman I, Sultan of the Turks, 1494 or 1495-1566.",a;b;c;d,fast,http://id.worldcat.org/fast/1849701,"Süleyman I, Sultan of the Turks, 1494 or 1495-1566",http://id.worldcat.org/fast/1849701
"Suyūṭī, 1445-1505.",a;d,fast,(OCoLC)fst00056917,"Suyūṭī, 1445-1505",http://id.worldcat.org/fast/56917
"Suyūṭī, 1445-1505. Jāmiʻ al-ṣaghīr.",a;d;t,0,http://id.loc.gov/authorities/names/n79066856,Jāmiʻ al-ṣaghīr (Suyūṭī),http://id.worldcat.org/fast/1366751
"Suyūṭī, 1445-1505. Jāmiʻ al-ṣaghīr.",a;d;t,0,,Jāmiʻ al-ṣaghīr (Suyūṭī),http://id.worldcat.org/fast/1366751
"Suyūṭī, 1445-1505. Nuqāyah.",a;d;t,0,,Nuqāyah (Suyūṭī),http://id.worldcat.org/fast/1938024
"Suyūṭī, 1445-1505--Bibliography.",a;d--v,0,,"Suyūṭī, 1445-1505;Bibliographies",http://id.worldcat.org/fast/56917;http://id.worldcat.org/fast/1919895
"Suyūṭī, 1445-1505--Books and reading--Bibliography.",a;d--x--v,0,,"Suyūṭī, 1445-1505;Books and reading;Bibliographies",http://id.worldcat.org/fast/56917;http://id.worldcat.org/fast/836454;http://id.worldcat.org/fast/1919895
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389? Mukhtaṣar al-maʻānī.",a;d;t,0,,"Mukhtaṣar al-maʻānī (Taftāzānī, Masʻūd ibn ʻUmar)",http://id.worldcat.org/fast/2057917
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389? Muṭawwal.",a;d;t,0,,"Muṭawwal (Taftāzānī, Masʻūd ibn ʻUmar)",http://id.worldcat.org/fast/1372119
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389? Muṭawwal.",a;d;t,0,,"Muṭawwal (Taftāzānī, Masʻūd ibn ʻUmar)",http://id.worldcat.org/fast/1372119
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389? Sharḥ al-ʻAqāʼid al-Nasafīyah.",a;d;t,0,,"Sharḥ al-ʻAqāʼid al-Nasafīyah (Taftāzānī, Masʻūd ibn ʻUmar)",http://id.worldcat.org/fast/1365468
"Taftāzānī, Masʻūd ibn ʻUmar, 1322-1389? Tahdhīb al-manṭiq wa-al-kalām.",a;d;t,0,,"Tahdhīb al-manṭiq wa-al-kalām (Taftāzānī, Masʻūd ibn ʻUmar)",http://id.worldcat.org/fast/1917295
"Tahdhīb al-Kamāl fī asmāʼ al-rijāl (Mizzī, Yūsuf ibn al-Zakī ʻAbd
				al-Raḥmān)",a,fast,(OCoLC)fst01380469,"Tahdhīb al-Kamāl fī asmāʼ al-rijāl (Mizzī, Yūsuf ibn al-Zakī ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/1380469
"Tajrīd al-iʻtiqād (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn
				Muḥammad)",a,fast,(OCoLC)fst01377889,"Tajrīd al-iʻtiqād (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1377889
"Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd
				al-Raḥmān)",a,fast,(OCoLC)fst02057805,"Talkhīṣ Miftāḥ al-ʻulūm (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/2057805
"Tanqīḥ al-uṣūl (Maḥbūbī, ʻUbayd Allāh ibn Masʻūd)",a,fast,(OCoLC)fst01381675,"Tanqīḥ al-uṣūl (Maḥbūbī, ʻUbayd Allāh ibn Masʻūd)",http://id.worldcat.org/fast/1381675
"Tau (Church : Pistoia, Italy)",a,fast,http://id.worldcat.org/fast/615605,"Tau (Church : Pistoia, Italy)",http://id.worldcat.org/fast/615605
"Tau (Church : Pistoia, Italy)",a,0,http://id.loc.gov/authorities/names/n86130454,"Tau (Church : Pistoia, Italy)",http://id.worldcat.org/fast/615605
Ten commandments.,a,fast,http://id.worldcat.org/fast/1356139,Ten commandments,http://id.worldcat.org/fast/1356139
Ten commandments.,a,0,http://id.loc.gov/authorities/names/n82040301,Ten commandments,http://id.worldcat.org/fast/1356139
"Ten commandments--Criticism, interpretation, etc.",a--x,0,,Ten commandments;Criticism and interpretation,http://id.worldcat.org/fast/1356139;http://id.worldcat.org/fast/1198648
Ten commandments--Sermons.,a--v,0,,Ten commandments;Sermons,http://id.worldcat.org/fast/1356139;http://id.worldcat.org/fast/1423904
Terence.,a,fast,http://id.worldcat.org/fast/37785,Terence,http://id.worldcat.org/fast/37785
Terence. Andria.,a;t,0,http://id.loc.gov/authorities/names/no2002104369,Andria (Terence),http://id.worldcat.org/fast/1357161
Terence. Eunuchus.,a;t,0,http://id.loc.gov/authorities/names/n96100262,Eunuchus (Terence),http://id.worldcat.org/fast/1362775
Terence--Criticism and interpretation--Early works to 1800.,a--x--v,0,,Terence;Criticism and interpretation;Early works,http://id.worldcat.org/fast/37785;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636
Teutonic Knights.,a,fast,http://id.worldcat.org/fast/517645,Teutonic Knights,http://id.worldcat.org/fast/517645
Teutonic Knights--History--Sources.,a--x--v,0,,Teutonic Knights;History;Sources,http://id.worldcat.org/fast/517645;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1423900
Teutonic Knights--Privileges and immunities.,a--x,0,,Teutonic Knights;Privileges and immunities,http://id.worldcat.org/fast/517645;http://id.worldcat.org/fast/1774297
"Thaʻlab, Aḥmad ibn Yaḥyá, 815-904. Faṣīḥ.",a;d;t,0,,"Faṣīḥ (Thaʻlab, Aḥmad ibn Yaḥyá)",http://id.worldcat.org/fast/1370827
"Theseus, King of Athens--In literature.",a;c--x,0,,"Theseus, King of Athens",http://id.worldcat.org/fast/1149949
Third Order Secular of St. Francis.,a,fast,http://id.worldcat.org/fast/655590,Third Order Secular of St. Francis,http://id.worldcat.org/fast/655590
Third Order Secular of St. Francis.,a,0,http://id.loc.gov/authorities/names/n90608542,Third Order Secular of St. Francis,http://id.worldcat.org/fast/655590
"Thomas, Aquinas, Saint, 1225?-1274.",a;c;d,fast,http://id.worldcat.org/fast/29176,"Thomas, Aquinas, Saint, 1225?-1274",http://id.worldcat.org/fast/29176
"Thomas, Aquinas, Saint, 1225?-1274.",a;c;d,0,http://id.loc.gov/authorities/names/n78095790,"Thomas, Aquinas, Saint, 1225?-1274",http://id.worldcat.org/fast/29176
Tibullus.,a,fast,http://id.worldcat.org/fast/28299,Tibullus,http://id.worldcat.org/fast/28299
Tibullus--Criticism and interpretation.,a--x,0,,Tibullus;Criticism and interpretation,http://id.worldcat.org/fast/28299;http://id.worldcat.org/fast/1198648
"Timur, 1336-1405.",a;d,fast,http://id.worldcat.org/fast/4660,"Timur, 1336-1405",http://id.worldcat.org/fast/4660
"Timur, 1336-1405--Poetry.",a;d--v,0,,"Timur, 1336-1405;Poetry",http://id.worldcat.org/fast/4660;http://id.worldcat.org/fast/1423828
"Tirmidhī, Muḥammad ibn ʻĪsá, -892. Shamāʼil.",a;d;t,0,http://id.loc.gov/authorities/names/n93110494,"Shamāʼil (Tirmidhī, Muḥammad ibn ʻĪsá)",http://id.worldcat.org/fast/1376072
"Toledo, Pedro de, 1484-1553.",a;d,fast,http://id.worldcat.org/fast/161386,"Toledo, Pedro de, 1484-1553",http://id.worldcat.org/fast/161386
"Toledo, Pedro de, 1484-1553.",a;d,0,http://id.loc.gov/authorities/names/n85191905,"Toledo, Pedro de, 1484-1553",http://id.worldcat.org/fast/161386
"Tresham family,",a,0,,Tresham family,http://id.worldcat.org/fast/303344
Tristan (Legendary character),a;c,fast,http://id.worldcat.org/fast/1157190,Tristan (Legendary character),http://id.worldcat.org/fast/1157190
Tristan (Legendary character)--Romances.,a;c--v,0,,Tristan (Legendary character);Romances,http://id.worldcat.org/fast/1157190;http://id.worldcat.org/fast/1423856
Trojan War.,a,fast,http://id.worldcat.org/fast/1157294,Trojan War,http://id.worldcat.org/fast/1157294
"Tucci, Niccolò, 1908-1999.",a;d,0,http://id.loc.gov/authorities/names/nr89001300,"Tucci, Niccolò, 1908-1999",http://id.worldcat.org/fast/244526
"Turkic Mongol Domination, 1045-1522.",a,fast,,Turkic Mongol Domination (Armenia : 1045-1522),http://id.worldcat.org/fast/1907635
Turkic Mongol Domination (Armenia : 1045-1522),a;c;d,fast,http://id.worldcat.org/fast/1907635,Turkic Mongol Domination (Armenia : 1045-1522),http://id.worldcat.org/fast/1907635
"Turkish Conquest, 1570-1571.",a,fast,,Turkish Conquest of Cyprus (Cyprus : 1570-1571),http://id.worldcat.org/fast/1355175
Turkish Conquest of Cyprus (Cyprus : 1570-1571),a;c;d,fast,http://id.worldcat.org/fast/1355175,Turkish Conquest of Cyprus (Cyprus : 1570-1571),http://id.worldcat.org/fast/1355175
"Turkish occupation, 1526-1699.",a,fast,,Turkish Occupation of Hungary (Hungary : 1526-1699),http://id.worldcat.org/fast/1355176
Turkish Occupation of Hungary (Hungary : 1526-1699),a;c;d,fast,http://id.worldcat.org/fast/1355176,Turkish Occupation of Hungary (Hungary : 1526-1699),http://id.worldcat.org/fast/1355176
"Turkish rule, 1571-1878.",a,fast,,1571-1878,http://id.worldcat.org/fast/1355617
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Tajrīd al-iʻtiqād.",a;d;t,0,http://id.loc.gov/authorities/names/n99046790,"Tajrīd al-iʻtiqād (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1377889
"Ulugh Beg, 1394-1449. Zīj-i jadīd-i Sultānī.",a;d;t,0,http://id.loc.gov/authorities/names/n84233156,Zij-i jadid-i Sultani (Ulugh Beg),http://id.worldcat.org/fast/1796662
Università di Bologna.,a,0,http://id.loc.gov/authorities/names/n79043915,Università di Bologna,http://id.worldcat.org/fast/531935
Università di Bologna.,a,fast,http://id.worldcat.org/fast/531935,Università di Bologna,http://id.worldcat.org/fast/531935
Universität Wittenberg.,a,fast,http://id.worldcat.org/fast/543163,Universität Wittenberg,http://id.worldcat.org/fast/543163
Universität Wittenberg--History.,a--x,0,,Universität Wittenberg;History,http://id.worldcat.org/fast/543163;http://id.worldcat.org/fast/1411628
"Urban VII, Pope, 1521-1590.",a;b;c;d,0,http://id.loc.gov/authorities/names/n91126695,"Urban VII, Pope, 1521-1590",http://id.worldcat.org/fast/296523
"Urban VII, Pope, 1521-1590.",a;b;c;d,fast,http://id.worldcat.org/fast/296523,"Urban VII, Pope, 1521-1590",http://id.worldcat.org/fast/296523
"Ūshī, ʻAlī ibn ʻUthmān, active 12th century. Badʼ al-amālī.",a;d;t,0,http://id.loc.gov/authorities/names/no2017131407,"Badʼ al-amālī (Ūshī, ʻAlī ibn ʻUthmān)",http://id.worldcat.org/fast/2057880
"Ūshī, ʻAlī ibn ʻUthmān, active 12th century. Badʼ al-amālī.",a;d;t,0,,"Badʼ al-amālī (Ūshī, ʻAlī ibn ʻUthmān)",http://id.worldcat.org/fast/2057880
Valguarnera family.,a,fast,http://id.worldcat.org/fast/409202,Valguarnera family,http://id.worldcat.org/fast/409202
Valguarnera family.,a,0,http://id.loc.gov/authorities/subjects/sh97007924,Valguarnera family,http://id.worldcat.org/fast/409202
Vallombrosans.,a,fast,http://id.worldcat.org/fast/738418,Vallombrosans,http://id.worldcat.org/fast/738418
Vallombrosans.,a,0,http://id.loc.gov/authorities/names/n98048338,Vallombrosans,http://id.worldcat.org/fast/738418
Vallombrosans--History.,a--x,0,,Vallombrosans;History,http://id.worldcat.org/fast/738418;http://id.worldcat.org/fast/1411628
Valperga (Italy)--Statutes.,a--x,0,,Statutes,http://id.worldcat.org/fast/1132185
"Varro, Marcus Terentius. Rerum rusticarum libri tres.",a;t,0,http://id.loc.gov/authorities/names/n83319015,"Rerum rusticarum libri tres (Varro, Marcus Terentius)",http://id.worldcat.org/fast/1359505
"Vega, Lope de, 1562-1635.",a;d,fast,http://id.worldcat.org/fast/33677,"Vega, Lope de, 1562-1635",http://id.worldcat.org/fast/33677
"Vega, Lope de, 1562-1635--Autographs--Specimens.",a;d--v--v,0,,"Vega, Lope de, 1562-1635;Autographs;Specimens",http://id.worldcat.org/fast/33677;http://id.worldcat.org/fast/1423715;http://id.worldcat.org/fast/1423861
"Venetian rule, 1474-1570.",a,fast,,1474-1570,http://id.worldcat.org/fast/1355553
Venice (Italy). Advocati rivoalti--Obligations (Law).,a;b--x,0,,Obligations (Law),http://id.worldcat.org/fast/1042822
Venice (Italy)--Law and legislation.,a--x,0,,Italy--Venice;Law,http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/993678
Venice (Italy)--Oaths.,a--x,0,,Italy--Venice;Oaths,http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/1042646
Venice (Republic : To 1797). Consiglio dei Dieci,a;b,0,http://id.loc.gov/authorities/names/nr93025928,Venice (Republic : To 1797). Consiglio dei Dieci,http://id.worldcat.org/fast/1512832
Venice (Republic : To 1797). Consiglio dei Dieci,a;b,fast,http://id.worldcat.org/fast/1512832,Venice (Republic : To 1797). Consiglio dei Dieci,http://id.worldcat.org/fast/1512832
Venice (Republic : To 1797). Esercito,a;b,0,http://id.loc.gov/authorities/names/n84212593,Venice (Republic : To 1797). Esercito,http://id.worldcat.org/fast/1974375
Venice (Republic : To 1797). Esercito,a;b,fast,http://id.worldcat.org/fast/1974375,Venice (Republic : To 1797). Esercito,http://id.worldcat.org/fast/1974375
"Vincenzo I Gonzaga, Duke of Mantua, 1562-1612.",a;b;c;d,fast,http://id.worldcat.org/fast/324212,"Vincenzo I Gonzaga, Duke of Mantua, 1562-1612",http://id.worldcat.org/fast/324212
"Vincenzo I Gonzaga, Duke of Mantua, 1562-1612.",a;b;c;d,0,http://id.loc.gov/authorities/names/n93062998,"Vincenzo I Gonzaga, Duke of Mantua, 1562-1612",http://id.worldcat.org/fast/324212
Virgil.,a,fast,http://id.worldcat.org/fast/30908,Virgil,http://id.worldcat.org/fast/30908
Virgil. Georgica.,a;t,0,http://id.loc.gov/authorities/names/n81014321,Georgica (Virgil),http://id.worldcat.org/fast/1356360
Virgil--Dictionaries--Early works to 1800.,a--v--v,0,,Virgil;Dictionaries;Early works,http://id.worldcat.org/fast/30908;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636
"Wycliffe, John, -1384.",a;d,fast,http://id.worldcat.org/fast/1858991,"Wycliffe, John, -1384",http://id.worldcat.org/fast/1858991
"Wycliffe, John, -1384.",a;d,0,http://id.loc.gov/authorities/names/n79060439,"Wycliffe, John, -1384",http://id.worldcat.org/fast/1858991
Wycliffe Bible Translators.,a,fast,http://id.worldcat.org/fast/533753,Wycliffe Bible Translators,http://id.worldcat.org/fast/533753
Yoẓerot.,a,fast,http://id.worldcat.org/fast/1368623,Yoẓerot,http://id.worldcat.org/fast/1368623
Yoẓerot.,a,0,http://id.loc.gov/authorities/names/n84042984,Yoẓerot,http://id.worldcat.org/fast/1368623
"Zāhid, Aḥmad ibn Muḥammad, -1416. Sittūn masʼalah fī al-fiqh.",a;d;t,0,,"Sittūn masʼalah fī al-fiqh (Zāhid, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/2057996
"Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144. Kashshāf.",a;d;t,0,,"Kashshāf (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1368611
"Zamakhsharī, Maḥmūd ibn ʻUmar, 1075-1144. Unmūdhaj fī al-naḥw.",a;d;t,0,,"Unmūdhaj fī al-naḥw (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1380101
"Zamakhsharī, Maḥmūd ibn ʿUmar, 1075-1144. Unmūdhaj fī al-naḥw.",a;d;t,0,,"Unmūdhaj fī al-naḥw (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1380101
"Zanjānī, ʻAbd al-Wahhāb ibn Ibrāhīm, active 1257. Mabādiʼ fī al-taṣrīf.",a;d;t,0,,"Mabādiʼ fī al-taṣrīf (Zanjānī, ʻAbd al-Wahhāb ibn Ibrāhīm)",http://id.worldcat.org/fast/1772876
"Zarnūjī, Burhān al-Dīn, active 12th century-13th century. Taʻlīm al-mutaʻallim ṭarīq al-taʻallum.",a;d;t,0,,"Taʻlīm al-mutaʻallim ṭarīq al-taʻallum (Zarnūjī, Burhān al-Dīn)",http://id.worldcat.org/fast/1378792
"Zasius, Ulrich, 1461-1535.",a;d,0,http://id.loc.gov/authorities/names/n88016858,"Zasius, Ulrich, 1461-1535",http://id.worldcat.org/fast/238145
"Zasius, Ulrich, 1461-1535.",a;d,fast,http://id.worldcat.org/fast/238145,"Zasius, Ulrich, 1461-1535",http://id.worldcat.org/fast/238145
"Zeno, Carlo, 1334-1418.",a;d,0,http://id.loc.gov/authorities/names/n95077798,"Zeno, Carlo, 1334-1418",http://id.worldcat.org/fast/359832
"Zeno, Carlo, 1334-1418.",a;d,fast,http://id.worldcat.org/fast/359832,"Zeno, Carlo, 1334-1418",http://id.worldcat.org/fast/359832
"Zurita, Jerónimo, 1512-1580.",a;d,fast,(OCoLC)fst00150409,"Zurita, Jerónimo, 1512-1580",http://id.worldcat.org/fast/150409
"Zurita, Jerónimo, 1512-1580--Early works to 1800.",a;d--v,0,(uri) http://id.loc.gov/authorities/names/n85000478--(uri) http://viaf.org/viaf/sourceID/LC%7cn85000478,"Zurita, Jerónimo, 1512-1580;Early works",http://id.worldcat.org/fast/150409;http://id.worldcat.org/fast/1411636
"ʻAbd al-Qādir al-Jīlānī, -1166.",a;d,0,,"ʻAbd al-Qādir al-Jīlānī, -1166",http://id.worldcat.org/fast/1803094
"ʻAbd al-Qādir al-Jīlānī, -1166--Early works to 1800.",a;d--v,0,,Early works,http://id.worldcat.org/fast/1411636
"ʻAbd al-Qādir ibn Muḥyī al-Dīn, Amir of Mascara, 1807?-1883--Travel--Syria.",a;c;d--x--z,0,,"ʻAbd al-Qādir ibn Muḥyī al-Dīn, Amir of Mascara;Travel;Syria",http://id.worldcat.org/fast/12020;http://id.worldcat.org/fast/1155558;http://id.worldcat.org/fast/1208757
"ʻAḍudīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",a,fast,(OCoLC)fst01392948,"ʻAḍudīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",http://id.worldcat.org/fast/1392948
"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661.",a;c;d,fast,(OCoLC)fst01804105,"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661",http://id.worldcat.org/fast/1804105
"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661--Hadith.",a;c;d--x,0,,"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661;Hadith",http://id.worldcat.org/fast/1804105;http://id.worldcat.org/fast/950112
"ʻĀmilī, Bahāʾ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621. Khulāṣat al-ḥisāb.",a;d;t,0,,"Khulāṣat al-ḥisāb (ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn)",http://id.worldcat.org/fast/1378728
"ʻAqāʼid (Nasafī, ʻUmar ibn Muḥammad)",a,fast,(OCoLC)fst01381144,"ʻAqāʼid (Nasafī, ʻUmar ibn Muḥammad)",http://id.worldcat.org/fast/1381144
"ʻAqīdah (Shaybānī, Muḥammad ibn al-Ḥasan)",a,fast,(OCoLC)fst02058443,"ʻAqīdah (Shaybānī, Muḥammad ibn al-Ḥasan)",http://id.worldcat.org/fast/2058443
