row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
273,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Pillars of Islam,,Pillars of Islam,http://id.worldcat.org/fast/1064104
274,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Pillars of Islam--Early works to 1800,,Pillars of Islam;Early works,http://id.worldcat.org/fast/1064104;http://id.worldcat.org/fast/1411636
275,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Plague--Early works to 1800,,Plague;Early works,http://id.worldcat.org/fast/1065045;http://id.worldcat.org/fast/1411636
276,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Poetry,,Poetry,http://id.worldcat.org/fast/1423828
277,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Poetry--Early works to 1800,,Poetry;Early works,http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636
278,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Poligny (France),,France--Poligny,http://id.worldcat.org/fast/1258788
279,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Pontine Marshes (Italy),,Italy--Pontine Marshes,http://id.worldcat.org/fast/1244738
280,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Popes--Primacy,,Popes--Primacy,http://id.worldcat.org/fast/1071284
281,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Popes--Primacy--Early works to 1800,,Popes--Primacy;Early works,http://id.worldcat.org/fast/1071284;http://id.worldcat.org/fast/1411636
282,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Prayer--Islam,,Prayer--Islam,http://id.worldcat.org/fast/1074698
283,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Prayer--Islam--Early works to 1800,,Prayer--Islam;Early works,http://id.worldcat.org/fast/1074698;http://id.worldcat.org/fast/1411636
284,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Quaestiones disputatae,,"Quaestiones disputatae (Thomas, Aquinas, Saint)",http://id.worldcat.org/fast/1365972
285,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Real property--England--Suffolk,,Real property;England;England--Suffolk,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1212535
286,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Real property--England--Warwickshire,,Real property;England;England--Warwickshire,http://id.worldcat.org/fast/1091096;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/1212375
287,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Religious ethics--Early works to 1800,,Religious ethics;Early works,http://id.worldcat.org/fast/1094052;http://id.worldcat.org/fast/1411636
288,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Religious life--Islam--Early works to 1800,,Religious life--Islam;Early works,http://id.worldcat.org/fast/1094119;http://id.worldcat.org/fast/1411636
289,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.296Z",Religious life--Shīʻah--Early works to 1800,,Religious life--Islam;Early works,http://id.worldcat.org/fast/1094119;http://id.worldcat.org/fast/1411636
290,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Rhetoric, Ancient",,"Rhetoric, Ancient",http://id.worldcat.org/fast/1096982
291,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Rithmomachia (Game),,Rithmomachia (Game),http://id.worldcat.org/fast/1741843
292,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Rome (Empire),,Rome (Empire),http://id.worldcat.org/fast/1204885
293,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Rome (Italy)--Antiquities--Early works to 1800,,Italy--Rome;Antiquities;Early works,http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/810745;http://id.worldcat.org/fast/1411636
294,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Rome--History--Civil War, 43-31 B.C",,Italy--Rome;History;Roman Civil War (Rome : 43-31 B.C.),http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1352313
295,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Rome--History--Conspiracy of Catiline, 65-62 B.C",,Italy--Rome;History;Conspiracy of Catiline (Rome : 65-62 B.C.),http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1352536
296,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Rome--History--Early works to 1800,,Italy--Rome;History;Early works,http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1411636
297,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Rome--History--Kings, 753-510 B.C",,Italy--Rome;History;753-510 B.C.,http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1355964
298,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Rome--History--Republic, 510-30 B.C",,Italy--Rome;History;Rome (Empire),http://id.worldcat.org/fast/1204500;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1204885
299,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Sacrifice--Hinduism,,Sacrifice--Hinduism,http://id.worldcat.org/fast/1103254
300,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Saints,,Saints,http://id.worldcat.org/fast/1103658
301,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Saudi Arabia--Mecca,,Saudi Arabia--Mecca,http://id.worldcat.org/fast/1204780
302,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Science--Early works to 1800,,Science;Early works,http://id.worldcat.org/fast/1108176;http://id.worldcat.org/fast/1411636
303,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Sermoneta (Italy),,Italy--Sermoneta,http://id.worldcat.org/fast/1267886
304,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Sermons, Latin",,"Sermons, Latin",http://id.worldcat.org/fast/1113283
305,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Sermons, Medieval",,"Sermons, Medieval",http://id.worldcat.org/fast/1113290
306,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Sex--Religious aspects--Christianity,,Sex--Religious aspects--Christianity,http://id.worldcat.org/fast/1114193
307,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Sex--Religious aspects--Christianity--Early works to 1800,,Sex--Religious aspects;Christianity;Early works,http://id.worldcat.org/fast/1114185;http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1411636
308,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Sexual ethics--Religious aspects--Islam--Early works to 1800,,Sexual ethics--Religious aspects;Islam;Early works,http://id.worldcat.org/fast/1114840;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
309,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Shiite shrines--Early works to 1800,,Shiite shrines;Early works,http://id.worldcat.org/fast/1115975;http://id.worldcat.org/fast/1411636
310,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Shiites--Customs and practices--Early works to 1800,,Shīʻah--Customs and practices;Early works,http://id.worldcat.org/fast/1117947;http://id.worldcat.org/fast/1411636
311,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Shīʻah--Customs and practices,,Shīʻah--Customs and practices,http://id.worldcat.org/fast/1117947
312,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Shīʻah--Customs and practices--Early works to 1800,,Shīʻah--Customs and practices;Early works,http://id.worldcat.org/fast/1117947;http://id.worldcat.org/fast/1411636
313,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Shīʻah--Doctrines--Early works to 1800,,Shīʻah--Doctrines;Early works,http://id.worldcat.org/fast/1117948;http://id.worldcat.org/fast/1411636
314,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Shīʻah--Miscellanea--Early works to 1800,,Shīʻah;Miscellanea;Early works,http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1353832;http://id.worldcat.org/fast/1411636
315,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Smoking (Islamic law)--Early works to 1800,,Smoking (Islamic law);Early works,http://id.worldcat.org/fast/1121722;http://id.worldcat.org/fast/1411636
316,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Spain--History--Charles I, 1516-1556",,Spain;History;1516-1556,http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1355580
317,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Spain--History--Philip II, 1556-1598",,Spain;History;1556-1598,http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1355603
318,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Spiritual life--Catholic Church--Early works to 1800,,Spiritual life--Catholic Church;Early works,http://id.worldcat.org/fast/1130109;http://id.worldcat.org/fast/1411636
319,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Storytelling,,Storytelling,http://id.worldcat.org/fast/1134169
320,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Sufi poetry--Early works to 1800,,Sufi poetry;Early works,http://id.worldcat.org/fast/1137220;http://id.worldcat.org/fast/1411636
321,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Sufism--Early works to 1800,,Sufism;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1411636
322,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Šibenik (Croatia),,Croatia--Šibenik,http://id.worldcat.org/fast/1224473
323,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Talismans--Early works to 1800,,Talismans;Early works,http://id.worldcat.org/fast/1142279;http://id.worldcat.org/fast/1411636
324,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Talismans--Religious aspects--Early works to 1800,,Talismans;Early works,http://id.worldcat.org/fast/1142279;http://id.worldcat.org/fast/1411636
325,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Talismans--Religious aspects--Islam,,Talismans;Islam,http://id.worldcat.org/fast/1142279;http://id.worldcat.org/fast/979776
326,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Talismans--Religious aspects--Islam--Early works to 1800,,Talismans;Islam;Early works,http://id.worldcat.org/fast/1142279;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
327,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Tamazight poetry--Morocco--Texts,,Tamazight poetry;Morocco;Texts,http://id.worldcat.org/fast/1142403;http://id.worldcat.org/fast/1205592;http://id.worldcat.org/fast/1423705
328,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Taxation--Italy--Barga,,Taxation;Italy;Italy--Barga,http://id.worldcat.org/fast/1143876;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1235479
329,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Teeth--Care and hygiene--Religious aspects--Islam--Early works to 1800,,Teeth--Care and hygiene;Islam;Early works,http://id.worldcat.org/fast/1145720;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636
330,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Tenth of Muḥarram--Prayers--Early works to 1800,,Tenth of Muḥarram;Prayers;Early works,http://id.worldcat.org/fast/1147739;http://id.worldcat.org/fast/1074737;http://id.worldcat.org/fast/1411636
331,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Textile industry--France--Early works to 1800,,Textile industry;France;Early works,http://id.worldcat.org/fast/1148828;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636
332,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Textile industry--Italy--Early works to 1800,,Textile industry;Italy;Early works,http://id.worldcat.org/fast/1148828;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1411636
333,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Theology,,Theology,http://id.worldcat.org/fast/1149559
334,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Theology, Doctrinal",,"Theology, Doctrinal",http://id.worldcat.org/fast/1149617
335,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Theology, Doctrinal--History--Middle Ages, 600-1500--Early works to 1800",,"Theology, Doctrinal;History;Middle Ages;Early works",http://id.worldcat.org/fast/1149617;http://id.worldcat.org/fast/1411628;http://id.worldcat.org/fast/1020301;http://id.worldcat.org/fast/1411636
336,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z","Theology, Doctrinal--Middle Ages",,"Theology, Doctrinal--Middle Ages",http://id.worldcat.org/fast/1907241
337,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Theology--Early works to 1800,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636
338,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-07-12T21:45:11.036Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2022-07-12T21:45:28.692Z | SUBJECT RECON, STEP 12: FINALIZED 2022-07-12T21:55:21.297Z",Theseus (Greek mythology) in literature,,"Theseus, King of Athens",http://id.worldcat.org/fast/1149949
