row_index,workflow_history,subject_as_recorded,source_authority_uri,authorized_label,structured_value
1640,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.376386600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Scholasticism,,Scholasticism,http://id.worldcat.org/fast/1106919
1641,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.376386600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Scholasticism--Early works to 1800,,Scholasticism|Early works,http://id.worldcat.org/fast/1106919|http://id.worldcat.org/fast/1411636
1642,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.376386600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Science,,Science,http://id.worldcat.org/fast/1108176
1643,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.376386600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Science, Medieval",,"Science, Medieval",http://id.worldcat.org/fast/1108803
1644,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.376386600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Science--History--Early works to 1800,,Science|History|Early works,http://id.worldcat.org/fast/1108176|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1411636
1645,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.376386600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Scyld (Legendary character),,Scyld (Legendary character),http://id.worldcat.org/fast/1109937
1646,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.376386600Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Senigallia (Italy)--History,,Italy--Senigallia|History,http://id.worldcat.org/fast/1208194|http://id.worldcat.org/fast/1411628
1647,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Senigallia (Italy)--History--Early works to 1800,,Italy--Senigallia|History|Early works,http://id.worldcat.org/fast/1208194|http://id.worldcat.org/fast/1411628|http://id.worldcat.org/fast/1411636
1648,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Seo de Urgel (Spain)--Church history,,Spain--Seo de Urgel|Church history,http://id.worldcat.org/fast/1209979|http://id.worldcat.org/fast/1411629
1649,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Serfdom,,Serfdom,http://id.worldcat.org/fast/1113076
1650,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.392311300Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.313179500Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Serfdom--England--History,,Serfdom|England|History,http://id.worldcat.org/fast/1113076|http://id.worldcat.org/fast/1219920|http://id.worldcat.org/fast/1411628
1651,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.314181Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Serfs--Emancipation,,Serfs--Emancipation,http://id.worldcat.org/fast/1113089
1652,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.314181Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Serfs--Emancipation--England,,Serfs--Emancipation|England,http://id.worldcat.org/fast/1113089|http://id.worldcat.org/fast/1219920
1653,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.314181Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Sermons,,Sermons,http://id.worldcat.org/fast/1423904
1654,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.314181Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, English",,"Sermons, English",http://id.worldcat.org/fast/1113250
1655,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.314181Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, English (Middle)",,"Sermons, English (Middle)",http://id.worldcat.org/fast/1113254
1656,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.314181Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, English--16th century",,"Sermons, English|Sixteenth century",http://id.worldcat.org/fast/1113250|http://id.worldcat.org/fast/1119851
1657,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, Italian",,"Sermons, Italian",http://id.worldcat.org/fast/1113278
1658,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, Latin",,"Sermons, Latin",http://id.worldcat.org/fast/1113283
1659,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, Latin--Early works to 1800",,"Sermons, Latin|Early works",http://id.worldcat.org/fast/1113283|http://id.worldcat.org/fast/1411636
1660,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, Spanish",,"Sermons, Spanish",http://id.worldcat.org/fast/1113306
1661,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z","Sermons, Spanish--Early works to 1800",,"Sermons, Spanish|Early works",http://id.worldcat.org/fast/1113306|http://id.worldcat.org/fast/1411636
1662,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Serravalle Pistoiese (Italy)--History,,Italy--Serravalle Pistoiese|History,http://id.worldcat.org/fast/1292676|http://id.worldcat.org/fast/1411628
1663,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.323969800Z",Service books (Music)--Catholic Church,,Service books (Music)--Catholic Church,http://id.worldcat.org/fast/1767755
1664,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Service books (Music)--Catholic Church--Early works to 1800,,Service books (Music)--Catholic Church|Early works,http://id.worldcat.org/fast/1767755|http://id.worldcat.org/fast/1411636
1665,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Service books (Music)--Catholic Church--Manuscripts,,Service books (Music)--Catholic Church|Manuscripts,http://id.worldcat.org/fast/1767755|http://id.worldcat.org/fast/1424060
1666,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Sette Comuni (Italy)--History,,Italy--Sette Comuni|History,http://id.worldcat.org/fast/1240419|http://id.worldcat.org/fast/1411628
1667,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Sette Comuni (Italy)--Privileges and immunities,,Italy--Sette Comuni|Privileges and immunities,http://id.worldcat.org/fast/1240419|http://id.worldcat.org/fast/1774297
1668,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Sette Comuni (Italy)--Statutes,,Italy--Sette Comuni|Statutes,http://id.worldcat.org/fast/1240419|http://id.worldcat.org/fast/1132185
1669,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Shipbuilding,,Shipbuilding,http://id.worldcat.org/fast/1116224
1670,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Shipbuilding--Italy--Venice--Early works to 1800,,Shipbuilding|Italy|Italy--Venice|Early works,http://id.worldcat.org/fast/1116224|http://id.worldcat.org/fast/1204565|http://id.worldcat.org/fast/1204473|http://id.worldcat.org/fast/1411636
1671,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z",Sicily (Italy)--History,,Italy--Sicily|History,http://id.worldcat.org/fast/1204499|http://id.worldcat.org/fast/1411628
1672,"SUBJECT RECON, STEP 2: ROWS INDEXED, WORKFLOW STARTED 2023-01-17T14:24:24.750733400Z | SUBJECT RECON, STEP 3: START SUBJECT RECON 1 2023-01-17T14:31:08.377390300Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T03:49:13.393311400Z | SUBJECT RECON, STEP 6: START SUBJECT RECON 2 2023-01-18T04:06:52.900661100Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T04:07:07.327180300Z | SUBJECT RECON, STEP 9: START SUBJECT RECON 3 2023-01-18T04:15:39.401267Z | KNOWN SUBJECT RECON APPLIED 2023-01-18T17:34:21.961251200Z | SUBJECT RECON, STEP 12: FINALIZED 2023-01-24T16:31:42.324971200Z","Sicily (Italy)--History, Military",,"Italy--Sicily|History, Military",http://id.worldcat.org/fast/1204499|http://id.worldcat.org/fast/1353231
