record,recordLabel,dateString,earliestDate,latestDate,languages,genres,subjects
https://catalog.digital-scriptorium.org/entity/Q36229,Paddhatiratnaṭīkā (DS8964),1798.,1798,1798,Sanskrit,,Early works|India|Hindu astrology|Divination|Hindu astronomy
https://catalog.digital-scriptorium.org/entity/Q31699,Prauḍhmanoramā tiṅanta (DS7454),1798.,1798,1798,Sanskrit,,Early works|Sanskrit language--Grammar
https://catalog.digital-scriptorium.org/entity/Q32596,Rātrinirṇaya (DS7753),1798.,1798,1798,Sanskrit,,Festivals|India|Hindu calendar|Siva (Hindu deity)|Rites and ceremonies|Śaivism
https://catalog.digital-scriptorium.org/entity/Q32872,Saṃjñātantra (DS7845),1798.,1798,1798,Sanskrit,,Cosmology|India|Hindu astrology|Tantrism|Divination|Hinduism
https://catalog.digital-scriptorium.org/entity/Q112186,Sharḥ al-Mawāqif (DS29657),1798,1798,1798,Arabic,,"Manuscripts, Arabic|Fourteenth century|Islam--Doctrines|New Jersey--Princeton|Mawāqif fī ʻilm al-kalām (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)"
https://catalog.digital-scriptorium.org/entity/Q113056,Sharḥ al-ʻAqāʼid al-ʻAḍudīyah (DS29947),1798,1798,1798,Arabic,,"Fifteenth century|Manuscripts, Arabic|Early works|Sources|History|Islam--Doctrines|New Jersey--Princeton|Faith (Islam)|ʻAqāʼid al-ʻAḍudīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)"
https://catalog.digital-scriptorium.org/entity/Q29932,Yoginīdaśā (DS6865),1798.,1798,1798,Sanskrit,,Early works|Hindu astrology|Tantrism|Yoginīs
https://catalog.digital-scriptorium.org/entity/Q37351,Śivāparādhastotra (DS9338),1798.,1798,1798,Sanskrit,,"Early works|Forgiveness of sin|Śaivism|Siva (Hindu deity)|Devotional literature, Sanskrit|Puja (Hinduism)|Hinduism|Hindu hymns, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q31756,Śrāddhasaṃkalpavidhi (DS7473),1798.,1798,1798,Sanskrit,,"Rites and ceremonies|India|Ancestor worship--Hinduism|Devotional literature, Sanskrit"
https://catalog.digital-scriptorium.org/entity/Q29989,Śrīviṣṇusahasranāmāvaliprārambhaḥ (DS6884),1798.,1798,1798,Sanskrit,,Prayers and devotions|Vishnu (Hindu deity)
https://catalog.digital-scriptorium.org/entity/Q60490,A personal collection (DS14469),between 16--? and 17--?,1600,1799,Arabic|Ottoman Turkish,,"Poetry|Manuscripts, Arabic|Early works|Manuscripts, Turkish|Muḥammad, Prophet, -632|Islamic sermons, Arabic|God (Islam)--Name|ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661|Commentaries|Excerpts|Hadith|Quotations|New Jersey--Princeton|Badʼ al-amālī (Ūshī, ʻAlī ibn ʻUthmān)"
https://catalog.digital-scriptorium.org/entity/Q61891,Abyāt Talkhīṣ al-Miftāḥ (DS14936),1700-1799,1700,1799,Arabic,,Early works|Arabic language--Rhetoric
https://catalog.digital-scriptorium.org/entity/Q61894,Abyāt Talkhīṣ al-Miftāḥ (DS14937),1700-1799,1700,1799,Arabic,,Early works|Arabic language--Rhetoric
https://catalog.digital-scriptorium.org/entity/Q99040,Account note page (DS25771),14th century-18th century?,1300,1799,Hebrew|Judeo-Arabic,,Commerce|History|Egypt|Account books
https://catalog.digital-scriptorium.org/entity/Q102355,Adab al-muʻallim wa-al-mutaʻallim ... [etc (DS26760),1500-1799,1500,1799,Arabic,,"Calendar|Early works|Prayers and devotions|Islam|Hanafites|Europe|Manuscripts, Arabic|Hadith|Terminology|Prayer--Islam|Qurʼan|New Jersey--Princeton|Suhrawardīyah|Islamic law|Sufi chants|Islamic countries|Nukhbat al-fikar fī muṣṭalaḥ ahl al-athar (Ibn Ḥajar al-ʻAsqalānī, Aḥmad ibn ʻAlī)|Khamrīyah (Ibn al-Fāriḍ, ʻUmar ibn ʻAlī)|Future life--Islam|Divination"
https://catalog.digital-scriptorium.org/entity/Q98659,Adam yashar (DS25644),17th century-18th century?,1600,1799,Hebrew,,Cabala|Early works|Mysticism--Judaism
https://catalog.digital-scriptorium.org/entity/Q58978,Ahlak-i alâî (DS13965),between 16--? and 17--?,1600,1799,Ottoman Turkish,,"Early works|Islamic philosophy|Manuscripts, Turkish|Islamic ethics|Muslims--Conduct of life|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q59266,Ahval-ı kıyamet (DS14061),between 177-? and 179-?,1770,1799,Ottoman Turkish,,Early works|Judgment Day (Islam)|Resurrection (Islam)
https://catalog.digital-scriptorium.org/entity/Q112873,Alwāḥ al-jawāhir ... [etc (DS29886),1500-1799,1500,1799,Arabic,,"Manuscripts, Arabic|Early works|Prayers and devotions|God (Islam)--Name|Arabic alphabet|New Jersey--Princeton|Symbolism"
https://catalog.digital-scriptorium.org/entity/Q107961,Alḥān al-sawājiʻ bayna al-bādiʼ wa-al-murājiʻ (DS28487),1700-1799,1700,1799,Arabic,,Early works|Arabic poetry|Arabic letters
https://catalog.digital-scriptorium.org/entity/Q72145,Amālī (DS17484),1700-1799,1700,1799,Arabic,,Early works|Eighteenth century|Hadith|History|Muslim scholars
https://catalog.digital-scriptorium.org/entity/Q101614,Anhār al-jinān min yanābīʻ āyāt al-Qurʼān (DS26513),1700-1799,1700,1799,Arabic,,Early works|Arabic language|Qurʼan|Concordances
https://catalog.digital-scriptorium.org/entity/Q29938,Annapūrṇāmūlamantra (DS6867),1700s.,1700,1799,Sanskrit,,Tantrism|Worship (Hinduism)|Hindu mantras|Durgā (Hindu deity)|Annapūrṇā (Hindu deity)
https://catalog.digital-scriptorium.org/entity/Q114665,"Antiphonary, Spain, circa 1600s (PftP leaf: s01, f128) (DS30464)",1700s,1700,1799,Spanish,,Antiphonaries|Manuscripts
https://catalog.digital-scriptorium.org/entity/Q61957,Anwār al-rabīʻ fī anwāʻ al-badīʻ (DS14958),1700-1799,1700,1799,Arabic,,"Poetry|Early works|Muḥammad, Prophet, -632|Arabic language--Figures of speech"
https://catalog.digital-scriptorium.org/entity/Q112372,Aqālīm al-sabʻah dhāt al-ṣuwar wa-al-tashābīh ... [etc (DS29719),1700-1799,1700,1799,Arabic,,"Manuscripts, Arabic|Early works|Alchemy|Islamic Empire|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q106551,Arabic and Jawi texts on Islamic law (DS28074),17--?,1700,1799,Arabic|Javanese,,Early works|Prayer--Islam|Marriage (Islamic law)|Parent and child (Islamic law)
https://catalog.digital-scriptorium.org/entity/Q106561,Arabic and Ottoman Turkish miscellany (DS27903),17--?,1700,1799,Arabic|Ottoman Turkish,,"Manuscripts, Arabic|Early works|Islamic magic|Alchemy|Prayers and devotions|Manuscripts, Turkish|Inheritance and succession (Islamic law)|Islam|Turkey|Islam--Doctrines|New Jersey--Princeton|Soul--Islam|Turkish poetry"
https://catalog.digital-scriptorium.org/entity/Q109496,Arabic and Persian miscellany (DS28936),1681-17--?,1681,1799,Arabic|Persian,,"Manuscripts, Arabic|Early works|Manuscripts, Persian|Logic|Astrolabes|Qiblah|Sharḥ al-Wiqāyah (Maḥbūbī, ʻUbayd Allāh ibn Masʻūd)|Timekeeping|Dialectic|New Jersey--Princeton|ʻAḍudīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)"
https://catalog.digital-scriptorium.org/entity/Q61975,Arabic and Turkish miscellany (DS14964),17--?,1700,1799,Arabic|Ottoman Turkish,,"Early works|Logic|Arabic language--Grammar|Proverbs, Arabic"
https://catalog.digital-scriptorium.org/entity/Q102862,Arabic and Turkish miscellany (DS26929),between 15-- and 17--,1500,1799,Arabic|Ottoman Turkish,,"Early works|Logic|Manuscripts, Arabic|Mathematics, Arab|Commentaries|Manuscripts, Turkish|Arabic language--Grammar|Hanafites|Islamic law|Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)|Shamsīyah (Qazwīnī, ʻAlī ibn ʻUmar)|New Jersey--Princeton|Philosophy, Arab|Khulāṣat al-ḥisāb (ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn)|Turkish poetry|Qurʼan. Sūrat Hūd|Charity laws and legislation (Islamic law)"
https://catalog.digital-scriptorium.org/entity/Q103198,Arabic and Turkish miscellany (DS27041),17--?,1700,1799,Arabic|Ottoman Turkish,,Early works|Hadith|Terminology|Prayer--Islam|Sufism|Islam--Doctrines|Marriage (Islamic law)|Oaths (Islamic law)|Prayers and devotions|Texts|Islam|Islamic law|Mosques (Islamic law)|Islamic interpretations of Adam|Qurʼan|Adam (Biblical figure)
https://catalog.digital-scriptorium.org/entity/Q61018,Arabic miscellany (DS14645),17--?,1700,1799,Arabic,,Early works|Sources|Arabic language--Grammar|Islamic law|Islamic law--Interpretation and construction|Mulḥat al-iʻrāb (Ḥarīrī)|Dialectic|Shafiites
https://catalog.digital-scriptorium.org/entity/Q72580,Arbaʻūn al-Wadʻānīyah ... [etc (DS17629),17th century,1700,1799,Arabic,,"Manuscripts, Arabic|Early works|Arabic poetry|Texts|Hadith|Islamic law|Women|Nile River|Prayer--Islam|Marriage--Religious aspects--Islam|Islamic Empire|Aphorisms and apothegms|New Jersey--Princeton|Shafiites|Laylat al-Qadr"
https://catalog.digital-scriptorium.org/entity/Q71188,Arbaʻūn ḥadīth (DS17165),1700-1799,1700,1799,Arabic,,Early works|Hadith
https://catalog.digital-scriptorium.org/entity/Q71194,Arbaʻūn ḥadīth (DS17167),1700-1799,1700,1799,Arabic,,Early works|Hadith
https://catalog.digital-scriptorium.org/entity/Q71197,Arbaʻūn ḥadīth (DS17168),1700-1799,1700,1799,Arabic,,Early works|Hadith
https://catalog.digital-scriptorium.org/entity/Q102082,Arwāḥ al-ashbāḥ fī al-kalām ʻalá al-arwāḥ ... [etc (DS26669),18th century,1700,1799,Arabic,,"Poetry|Manuscripts, Arabic|Early works|Arabic language|Astronomy, Arab|Dictionaries|Islam--Doctrines|Muslims--Conduct of life|Islam--Customs and practices|Qurʼan|New Jersey--Princeton|Arabic language--Lexicology|Recitations|Theological anthropology--Islam"
https://catalog.digital-scriptorium.org/entity/Q107931,Ashʻār al-sittah al-Jāhilīyah; Imruʼ al-Qays wa-al-Nābighah wa-ʻAlqamah wa-Zuhayr wa-Ṭarafah wa-ʻAntarah / (DS28477),17--?,1700,1799,Arabic,,Arabic poetry
https://catalog.digital-scriptorium.org/entity/Q112354,Asrār al-ḥurūf fī arbaʻīn asmāʼ al-ḥusná] ... [etc (DS29713),1600-1799,1600,1799,Arabic|Persian,,"Manuscripts, Persian|Manuscripts, Arabic|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q108782,Astronomical treatise called Bist Bab (DS28698),ca. 18th century.,1700,1799,Arabic,,Astronomy|Eighteenth century
https://catalog.digital-scriptorium.org/entity/Q60583,Asturlab risalesi / (DS14500),between 16--? and 17--?,1600,1799,Ottoman Turkish,,"Astronomy|Early works|Astrolabes|Manuscripts, Turkish|Turkey|Islamic Empire|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q30157,Athaśrībhagavadgītāprāraṃbha (DS6940),17--].,1700,1799,,,
https://catalog.digital-scriptorium.org/entity/Q18058,"Axiomata, adagia, et dicteria juris : (DS3909)",17th or 18th century?,1600,1799,English|Latin,,Law
https://catalog.digital-scriptorium.org/entity/Q59344,Ayet-i Kürsinin tefsiri (DS14087),between 16--? and 17--?,1600,1799,Ottoman Turkish,,"Commentaries|Manuscripts, Turkish|Literary style|Qurʼan. Sūrat al-Baqarah|Qurʼan|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q65307,Aḥkām al-janāʼiz (DS15923),1700-1799,1700,1799,Arabic,,Early works|Hanafites|Islamic law|Islamic funeral rites and ceremonies
https://catalog.digital-scriptorium.org/entity/Q30226,Aṣṭamaskandhacaturthādhyāya (DS6963),1700s.,1700,1799,Sanskrit,,India|Tales|Vishnu (Hindu deity)|Hindu mythology
https://catalog.digital-scriptorium.org/entity/Q102127,Badāʼiʻ al-burhān ʻalá ʻUmdat al-furqān (DS26684),1700-1799,1700,1799,Arabic,,"Qurʼan|Early works|Criticism, Textual"
https://catalog.digital-scriptorium.org/entity/Q112468,Badīʻ al-maʻānī fī sharḥ ʻAqīdat al-Shaybānī ... [etc (DS29751),1700-1799,1700,1799,Arabic,,"Manuscripts, Arabic|Early works|ʻAqīdah (Shaybānī, Muḥammad ibn al-Ḥasan)|Islam--Doctrines|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q102547,Badʼ al-amālī ... [etc (DS26824),17--,1700,1799,Arabic|Ottoman Turkish,,"Manuscripts, Arabic|Early works|Prayers and devotions|Manuscripts, Turkish|Islam|Miscellanea|Islam--Doctrines|New Jersey--Princeton|Arabic language--Rhetoric|Muḥammad, Prophet, -632|Families|Qurʼan. Sūrat al-Baqarah|Profession of faith (Islam)"
https://catalog.digital-scriptorium.org/entity/Q30418,Bagalāmukhīkavaca (DS7027),17--].,1700,1799,Sanskrit,,Tantrism|Bagalāmukhī (Hindu deity)|Shaktism
https://catalog.digital-scriptorium.org/entity/Q66075,Bahjat al-fatāwá (DS16179),1700-1799,1700,1799,Arabic,,Early works|Hanafites|Islamic law
https://catalog.digital-scriptorium.org/entity/Q66078,Bahjat al-fatāwá (DS16180),1700-1799,1700,1799,Arabic,,Early works|Hanafites|Islamic law
https://catalog.digital-scriptorium.org/entity/Q60928,Bahname-yi badişahî (DS14615),17--?,1700,1799,Arabic|Turkish,,"Early works|Medicine, Arab|Islamic Empire|Aphrodisiacs|Sex customs"
https://catalog.digital-scriptorium.org/entity/Q29275,Bahār-i dānish (DS6646),17--?,1700,1799,Persian,,"Manuscripts, Persian|Early works|Persian literature|India|Tales"
https://catalog.digital-scriptorium.org/entity/Q113851,Barlām wa-Yawāṣaf (DS30212),between 1650 and 1799?,1650,1799,Arabic,,Early works|Christian legends|Legends|Gautama Buddha|Christian interpretations of Gautama Buddha
https://catalog.digital-scriptorium.org/entity/Q72652,Bayān al-asrār lil-ṭālibīn ... [etc (DS17653),1600-1799,1600,1799,Arabic,,"Manuscripts, Arabic|Early works|Biographies|Islamic cosmology|Texts|Hadith|New Jersey--Princeton|Sufis|Sufism"
https://catalog.digital-scriptorium.org/entity/Q104473,Bayān aḥkām al-farāʼiḍ fī ʻilm al-mīrāth (DS27381),1700-1799,1700,1799,Arabic,,Early works|Inheritance and succession (Islamic law)
https://catalog.digital-scriptorium.org/entity/Q110908,Bayān muʻjizāt jamīʻ al-anbiyāʼ (DS29231),18th century?,1700,1799,Arabic,,"Manuscripts, Arabic|Muḥammad, Prophet, -632|New Jersey--Princeton|Prophetic office of the Prophet Muhammad"
https://catalog.digital-scriptorium.org/entity/Q33232,Bhagavadbhakticandrikollāsa (DS7965),circa 1650-1799.,1650,1799,Sanskrit,,"Early works|Devotional literature, Sanskrit|Vishnu (Hindu deity)|Bhakti|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q30190,Bhagavadgītā (DS6951),17--].,1700,1799,,,
https://catalog.digital-scriptorium.org/entity/Q38068,Bhagavadgītā (DS9577),between 1750 and 1799?,1750,1799,Persian,,Early works|Hinduism
https://catalog.digital-scriptorium.org/entity/Q30415,Bhagavadgītāsaṭīkā (DS7026),17--].,1700,1799,,,
https://catalog.digital-scriptorium.org/entity/Q29869,Bhagavatīpadmapuṣpāñjali (DS6844),17--].,1700,1799,Sanskrit,,"Hindu hymns, Sanskrit|Texts|Siva (Hindu deity)|Worship (Hinduism)|Hinduism--Rituals|Shaktism"
https://catalog.digital-scriptorium.org/entity/Q30115,Bhīṣmastavarāja (DS6926),17--].,1700,1799,,,
https://catalog.digital-scriptorium.org/entity/Q61684,Bināʼ al-afʻāl] ... [etc (DS14867),17th century?-18th century,1600,1799,Arabic,,"Manuscripts, Arabic|Early works|Arabic language--Grammar|Arabic language--Verb|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q71206,Biḥār al-anwār (DS17171),1700-1799,1700,1799,Arabic,,Early works|Hadith (Shiites)
https://catalog.digital-scriptorium.org/entity/Q71218,Biḥār al-anwār (DS17175),1700-1799,1700,1799,Arabic,,Early works|Hadith (Shiites)
https://catalog.digital-scriptorium.org/entity/Q71224,Biḥār al-anwār (DS17177),1700-1799,1700,1799,Arabic,,Early works|Hadith (Shiites)
https://catalog.digital-scriptorium.org/entity/Q20931,"Book of Hours, Use of Rouen (DS4477)",1485-1799,1485,1799,French|Latin|Middle French,,France|Fifteenth century|illuminations (paintings)|miniatures (paintings)|Devotional literature|Prayers and devotions|Books of hours|Christianity|French (culture or style)|illustrations (layout features)
https://catalog.digital-scriptorium.org/entity/Q66525,Booklist (DS16329),17--?].,1700,1799,Spanish,,Bibliographies|Spanish language|Archival materials
https://catalog.digital-scriptorium.org/entity/Q33361,Br̥hadāraṇyakopaniṣad (DS8008),circa 1650-1799.,1650,1799,Sanskrit,,"Early works|Rites and ceremonies|India|Philosophy, Indic|Ātman|Brahman|Self (Philosophy)|Hindu philosophy"
https://catalog.digital-scriptorium.org/entity/Q45266,Buddhist scriptures in Pali (DS10388),ca. 17th-18th centuries.,1600,1799,,,
https://catalog.digital-scriptorium.org/entity/Q109643,Bughyat al-nafs fī ḥall al-shams (DS28985),1700-1799,1700,1799,Arabic,,"Astronomy, Arab|Tables"
https://catalog.digital-scriptorium.org/entity/Q109718,Bughyat al-ṭālibīn ʻalá judhūr Ibn al-Yāsamīn (DS29010),1700-1799,1700,1799,Arabic,,"Early works|Mathematics, Arab|Yāsamīnīyah (Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj)"
https://catalog.digital-scriptorium.org/entity/Q61930,Bulūgh al-arab min taḥqīq istiʻārāt al-ʻArab (DS14949),1700-1799,1700,1799,Arabic,,Early works|Arabic language--Rhetoric
https://catalog.digital-scriptorium.org/entity/Q62779,Bulūgh al-umnīyah bi-tawḍīḥ al-Ājurrūmīyah (DS15232),1700-1799,1700,1799,Arabic,,"Early works|Arabic language--Grammar|Ajurrūmīyah (Ibn Ājurrūm, Muḥammad ibn Muḥammad)"
https://catalog.digital-scriptorium.org/entity/Q99280,Business letter (DS25851),16th century-18th century?,1500,1799,Hebrew,,"Correspondence|Hebrew letters|Commercial correspondence, Hebrew"
https://catalog.digital-scriptorium.org/entity/Q104695,Bustān (DS27455),1799,1799,1799,Arabic,,"Manuscripts, Arabic|Early works|Islamic law|Islam--Doctrines|Islamic ethics|Islamic etiquette|New Jersey--Princeton"
https://catalog.digital-scriptorium.org/entity/Q104692,Bustān al-ʻārifīn (DS27454),1700-1799,1700,1799,Arabic,,Early works|Islamic law|Islam--Doctrines|Islamic ethics|Islamic etiquette
https://catalog.digital-scriptorium.org/entity/Q72379,Bāb masāʼil al-mutaʻalliqah bi-al-wilāʼ ... [etc (DS17562),17--?,1700,1799,Arabic|Ottoman Turkish,,"Arithmetic|Early works|Mathematics, Arab|Texts|Inheritance and succession (Islamic law)|Hadith|Nuzhat al-nuẓẓār fī ʻilm al-ghubār (Ibn al-Hāʼim, Aḥmad ibn Muḥammad)|Zaydīs"
https://catalog.digital-scriptorium.org/entity/Q99112,Cabalistic commentary on Masekhet Berakhot 3a (DS25795),15th century-18th century?,1400,1799,Hebrew,,Cabala|Early works|Commentaries|Aggada|Talmud|Sefirot (Cabala)|Talmud. Berakhot
https://catalog.digital-scriptorium.org/entity/Q775,Choir psalter (DS191),s. XVIII; 1700-1799,1700,1799,,,
https://catalog.digital-scriptorium.org/entity/Q37951,Chāgalakṣaṇapariśiṣṭa (DS9538),circa 1650-1799.,1650,1799,Sanskrit,,Early works|Sacrifice--Hinduism|Hinduism--Rituals|Yajña
https://catalog.digital-scriptorium.org/entity/Q100986,Cihānnümā (DS26343),1700-1799.,1700,1799,Ottoman Turkish,,"Geography|Early works|Cosmography|Manuscripts, Turkish|Voyages and travels|Turkey|Europe|Asia|Illumination of books and manuscripts, Turkish|Arabian Peninsula"
https://catalog.digital-scriptorium.org/entity/Q72325,Collection of Arabic and Persian texts (DS17544),1700-1799,1700,1799,Arabic,,"Early works|ʻArūḍ al-Andalusī (Abū al-Jaysh, Muḥammad ibn Ḥusayn)|Hadith--Terminology|Arabic language--Versification|Persian language|Persian language--Grammar"
https://catalog.digital-scriptorium.org/entity/Q109067,Collection of Arabic astronomical texts (DS28793),1700-1799,1700,1799,Arabic,,"Astronomy|Early works|Astrolabes|Astronomy, Arab|Quadrants (Astronomical instruments)|Turkey|Almucantar|Timekeeping|Tables"
https://catalog.digital-scriptorium.org/entity/Q61699,Collection of Arabic texts (DS14872),1700-1799,1700,1799,Arabic,,"Early works|Mathematics, Arab|Arabic language--Rhetoric|Khulāṣat al-ḥisāb (ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn)"
https://catalog.digital-scriptorium.org/entity/Q62149,Collection of Arabic texts (DS15022),1700-1799,1700,1799,Arabic,,"Early works|Logic|Arabic language|Arabic language--Grammar|Language and languages--Philosophy|Īsāghūjī (Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar)|Arabic language--Semantics|Philology|Sharḥ Īsāghūjī (Kātī, Ḥusām al-Dīn al-Ḥasan)"
